Duration,Response,Stimulus condition
1.05,1.0801035769982263,0
1.45,0.6481482059898553,2
1.25,0.840132088997052,2
1.525,1.0721224839944625,2
1.525,1.088029196995194,1
0.9,0.7199987239873735,1
1.25,0.7921277949935757,2
1.05,0.7839997689879965,1
1.125,0.9039997259969823,0
1.05,0.6560291729983874,0
1.45,0.8159934409923153,1
1.525,0.9281303999887314,2
1.125,0.9759963120013708,1
1.05,0.8399973849882372,0
0.9,0.5521324849978555,2
1.45,0.9440247919992544,0
1.125,0.7521270089928294,2
0.9,0.8879923510103254,0
1.45,0.9759991469909437,0
0.975,0.66399909798929,1
0.9,0.7600328089902177,0
0.75,0.5840114690072369,1
1.25,0.7119904809951549,0
1.525,1.8321275130001595,1
1.25,0.7680090270005167,1
1.375,0.8399961890099803,0
1.05,0.5759957030095393,1
0.825,0.5119997850124491,0
1.25,1.0160365280025871,0
0.975,0.7120009570062393,0
1.525,0.9919958230020711,0
1.45,0.9920325179991778,0
1.125,0.888124698001775,2
1.525,0.9279887659940869,0
1.525,1.0319979719934054,0
0.825,0.7201328619994456,2
0.9,0.8400434680079343,0
1.05,0.784127149003325,2
1.375,1.095999238998047,0
1.125,0.9600281869934406,1
0.75,0.7281264439952793,2
0.75,0.6720213480002712,1
0.9,0.727986811005394,0
0.825,0.7360003710055025,0
1.05,0.8321229570137803,2
1.375,0.9839949549932498,0
0.975,1.0321105690090917,1
1.375,1.0480202030012151,1
1.25,1.0479989529994782,1
0.75,0.6720006949908566,0
0.825,0.7600003239931539,1
1.125,0.6960011290066177,0
0.975,0.9119983920099912,0
1.25,0.7599972789903404,0
0.9,0.696014417000697,2
1.525,1.0081366060039727,2
0.75,0.6960001560073579,0
0.75,0.5599998669931665,0
0.75,0.6239985840074951,0
0.975,0.8321340640104609,2
1.125,0.9360113629954867,2
1.25,0.9279773829912301,0
1.125,0.8080216929956805,0
1.05,0.7279986629873747,0
0.975,0.9039970849989913,0
0.9,0.8399921800009906,0
1.45,0.9439991999970516,1
0.9,0.6399990339996293,0
0.825,0.5759881599951768,1
0.975,0.759999076006352,0
1.525,0.8879850049997913,0
1.125,0.7359983669884969,0
1.05,0.7679812400019728,0
1.375,0.8960686439968413,2
1.375,0.9120001669944031,0
0.825,0.6559957349963952,0
1.45,0.9599962170032086,0
0.9,0.8401291709888028,2
1.375,0.9119979910028633,1
1.125,0.9999972569930833,1
0.825,0.6959977619990241,0
0.75,0.9361263439932372,1
1.125,0.7759877030039206,0
0.975,0.8161270950076869,2
0.825,0.9281070350116352,0
1.05,0.832026844000211,2
1.125,0.6799973329907516,0
1.525,0.8559983079903759,0
0.975,0.7041256020020228,2
1.375,0.9041263120016083,2
0.75,0.7361307130049681,2
1.25,0.8399904840043746,0
0.825,0.7201248040073551,2
0.9,0.7919992780080065,1
1.05,0.7519904499931727,0
0.825,0.7439995970053133,1
0.75,0.7361213289987063,2
0.975,0.6479999739967752,0
0.825,0.6881294189952314,2
1.45,0.7440078350045951,0
1.525,1.216035493009258,0
1.375,1.119991362997098,1
1.25,1.1039890249958262,0
1.375,1.1601336789899506,2
1.375,1.199997784991865,0
0.975,0.8799973510031123,1
0.75,0.7440342829941073,0
1.45,0.8800282960000914,0
1.25,0.8560034590045689,2
1.45,0.8639992370008258,1
0.9,0.6479817180079408,1
1.25,0.8159992599976249,1
0.975,0.7919996209966484,0
1.45,1.1521088799927384,2
1.05,0.8480206819949672,1
1.525,0.8319984370027669,1
1.45,1.0241240229952382,2
0.825,0.7279951770033222,0
1.375,0.7519937589968322,0
0.75,0.6879983359976904,0
