Duration,Response,Stimulus condition
1.375,0.97600951899949,0
1.375,0.9360955470037879,2
1.525,0.8800318869907642,0
1.05,0.663999179014354,0
0.825,0.4639902299968526,0
1.525,0.8079971409897553,0
0.825,0.6160006349964533,0
1.525,0.9360424549959134,1
1.25,0.623992056993302,1
0.825,0.38400011700286996,1
1.125,0.5920041719946312,0
1.25,0.7440303180046612,0
0.9,0.7680340130027616,1
0.975,0.6479884699947434,0
1.125,0.7920306979940506,1
1.45,0.8560001739970176,1
0.825,0.38400052800716367,0
1.125,0.5279981369967572,0
1.525,1.1441248689952772,2
1.375,0.9119995970104355,0
0.9,0.4879957899975125,1
1.25,0.8239991550071863,0
1.05,0.8079953470005421,1
1.25,0.7680421279947041,0
1.375,0.60799394598871,0
1.525,1.2001260240067495,2
0.9,0.6960290940041887,1
0.9,0.8000382239988539,0
1.45,1.3039976629952434,0
0.975,0.8399988499877509,1
0.75,0.6160004470002605,0
1.05,1.05598385000485,0
0.825,0.7919948530034162,1
0.975,0.9440064869995695,0
0.75,0.695991028987919,0
0.75,0.7841093810129678,2
1.125,0.9759985279961256,0
1.25,1.0961281519994373,2
1.45,1.1200350199942477,1
0.975,0.7999986409995472,0
0.9,0.6879901990032522,0
1.45,1.3439975700021023,0
1.525,1.479988854000112,1
0.9,0.840127454008325,2
0.975,0.9041118800087133,2
0.825,1.0001057889894582,2
1.125,1.0479953609901713,1
1.45,1.0801244999893242,2
1.125,0.8879876930004684,1
0.9,0.9121217469946714,2
1.125,1.0080139320052695,2
0.75,0.7761258550017374,0
1.525,1.0960013830044772,0
1.25,1.0000027479982236,1
1.05,0.8879986489919247,1
1.525,1.2719921410025563,0
0.9,0.9761139350011945,0
0.9,0.703990292007802,0
1.25,0.9041501360043185,2
0.75,0.5599960710096639,0
1.375,0.9839986500010127,1
1.525,1.1840022079995833,0
1.45,1.0879989480017684,0
1.25,1.1679920769965975,0
1.05,0.8959902729984606,0
0.75,0.7201204669981962,2
0.975,0.9120007119927322,0
1.525,0.8879973949951818,0
0.825,0.695994157998939,0
0.825,0.8241161649930291,2
0.75,0.7280084289959632,1
0.825,0.6719871980021708,0
0.825,0.6960275479941629,1
1.25,0.9281257239927072,2
0.75,0.6079980799986515,1
1.375,1.1600400900060777,0
1.45,1.192129062008462,2
1.125,0.9679978850035695,0
1.45,1.0719871250039432,1
1.125,0.9999982590088621,0
0.975,0.8241298890061444,2
1.125,0.8721240300073987,2
1.375,0.903991371000302,0
0.975,1.0721277080010623,0
1.525,0.8720330960059073,1
0.825,0.832029703000444,0
1.125,0.9201307210023515,2
1.45,1.007991635997314,0
1.45,0.9759995600034017,0
0.825,0.7681310799962375,2
1.05,0.7840285429992946,1
0.975,0.912015006004367,2
1.375,1.0881555800006026,2
0.9,0.7119960390118649,0
1.525,1.2401378620124888,2
1.45,1.3440987249923637,2
1.375,1.0159907109919004,1
1.25,1.0239945210050792,1
0.9,0.9361202510044677,2
0.75,0.7039995550003368,0
1.375,0.9999973319936544,1
1.45,1.0880324759928044,0
1.05,1.0721302650053985,2
0.975,0.7040000480046729,1
1.05,0.904131186005543,2
1.05,0.9361296749993926,2
1.25,0.8400277420005295,0
1.05,0.8159909989917651,0
1.375,1.0721295559924329,2
1.375,1.0240011360001517,0
1.05,0.8800279050046811,0
1.25,0.9999973259982653,0
0.975,0.7999992940021912,0
0.75,0.6720326420036145,0
0.975,0.8239932199940085,1
0.75,0.6480014779954217,1
1.05,0.7600183540052967,0
1.125,0.8079968920064857,0
0.9,0.7999878600094235,0
0.75,0.7441181890026201,2
