Duration,Response,Stimulus condition
1.05,0.4401178880070802,2
0.975,0.47199649800313637,0
1.375,0.8559982630104059,0
1.25,0.7199916950048646,0
1.05,0.535998830004246,0
0.825,0.5120440739992773,1
1.375,0.5760216490016319,1
1.375,0.4800402370019583,0
1.125,0.623995454996475,0
1.525,0.47998613500385545,0
0.9,0.6559950140072033,0
1.375,0.552116439997917,2
0.975,0.47207826598605607,2
0.975,0.44800104000023566,0
1.45,0.7040360210085055,0
1.525,0.9999979979911586,0
1.25,2.336051817997941,0
1.525,0.8000384740007576,1
1.45,1.0641282600117847,2
1.25,1.2079885670100339,0
1.45,1.1840233939874452,2
0.975,0.9841117930045584,2
1.25,1.0479867909889435,1
0.825,0.9041322649864014,2
1.45,0.6399993020022521,0
0.9,0.8000155640038429,2
1.525,0.9759980189992348,0
0.75,0.7280200380046153,0
0.75,0.5922011149959872,2
0.825,0.5759899010008667,0
1.525,1.0800279199902434,0
0.825,0.9041110510006547,0
0.9,0.9119997629895806,0
1.125,0.8320113719964866,0
1.375,0.9360011369863059,0
1.25,0.9999989700008882,1
1.525,1.664016946000629,0
1.45,0.9760261970077408,0
1.25,0.8080129110021517,0
1.125,0.7439926070073852,1
0.9,0.856031464994885,1
0.9,0.799998226997559,0
1.375,0.9041271989990491,2
0.75,0.8081072350032628,2
1.375,0.8640248449955834,0
1.125,1.3281365799921332,1
1.05,0.5360304149944568,0
0.825,0.599994243006222,1
1.25,0.6240316839976003,1
0.9,0.599998218996916,0
1.45,0.6961268830054905,2
0.75,0.6640002450003522,1
0.825,0.5120132040028693,2
1.05,0.6240057920076651,1
1.05,0.6560323739977321,1
1.525,0.664116574000218,2
0.975,0.7600388969876803,0
1.525,0.9841283550049411,2
1.525,0.9520215389929945,1
0.9,0.6559898599953158,0
1.05,0.6959914670005674,1
0.75,0.8881238429894438,0
0.825,0.6639982739870902,1
1.525,0.7359936489956453,0
1.05,0.5280262230080552,0
1.375,0.6400288209988503,1
1.05,0.6401259100093739,2
1.125,0.6319995899975765,0
0.75,0.4800008229940431,0
0.9,0.46412118199805263,2
0.9,0.4639921560010407,1
1.125,0.6079954349988839,0
0.825,0.4241931880096672,2
0.75,0.4960319730016636,0
1.25,0.47999915400578175,0
0.9,0.647998419997748,0
1.125,0.4320239369990304,2
1.375,0.5359991770092165,1
1.05,0.5759986600023694,0
1.45,0.5679995389946271,1
0.75,0.504000916989753,1
0.975,0.5279889910016209,1
0.975,0.5279898050066549,1
1.05,0.584003145006136,0
0.975,0.61603066099633,0
1.45,0.6159985239937669,1
1.125,0.7119975870009512,0
0.75,0.528130761013017,2
1.125,0.5922023999883095,2
0.975,0.6239974820055068,0
0.9,0.5521418120042654,2
1.125,0.48799076800059993,1
1.125,0.5439910050045,0
1.375,0.5760215600021183,0
1.25,0.6561260240123374,2
0.975,0.776125263000722,2
0.75,0.7040077219862724,0
0.975,0.6080319110042183,1
1.05,0.639989963005064,0
0.75,0.5520219239988364,0
1.125,0.6560130389989354,2
1.45,0.695993482004269,1
1.05,0.6961171290022321,2
1.25,0.6640144889970543,0
1.525,0.6640320730075473,1
0.825,0.5519995329959784,0
1.375,0.6800316940061748,0
1.25,0.6721177080034977,2
1.45,0.439999884009012,0
0.975,0.6880036310030846,0
1.375,0.8561220980045618,2
0.825,0.6479991930100368,0
1.45,0.6959997569938423,0
1.45,0.5279993989970535,0
0.9,0.6720228930062149,1
1.25,0.5761251299991272,2
0.75,0.5679981879948173,1
0.825,0.5839977180003189,0
1.525,0.8081222559994785,2
0.825,0.6720013479935005,0
