trialnum	subject	answerPos0	answer0	response0	correct0	answerPos1	answer1	response1	correct1	cueSpatialPos	cueEccentricity	timingBlips
134 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
135 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
136 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
137 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
138 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
139 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
140 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
141 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
142 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	1.5 	0
143 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
144 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	6.5 	0
145 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
146 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
147 	12 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	9 	0
148 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	1.5 	0
149 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	1.5 	0
150 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	1.5 	0
151 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
152 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
153 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
154 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
155 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	1.5 	0
156 	12 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	6.5 	0
157 	12 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	3 	0
158 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
159 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
160 	12 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[1, 0] 	6.5 	0
161 	12 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
162 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	9 	0
163 	12 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
164 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
165 	12 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
166 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	3 	0
167 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
168 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
169 	12 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	9 	0
170 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
171 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	3 	0
172 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
173 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
174 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
175 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	6.5 	0
176 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
177 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
178 	12 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	3 	0
179 	12 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
180 	12 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
181 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
182 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	3 	0
183 	12 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
184 	12 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	9 	0
185 	12 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	9 	0
186 	12 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	6.5 	0
187 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
188 	12 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	1.5 	0
189 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
190 	12 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	3 	0
191 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
192 	12 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[-1, 0] 	6.5 	0
193 	12 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
194 	12 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
195 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
196 	12 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	6.5 	0
197 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
198 	12 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	1.5 	0
199 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	6.5 	0
200 	12 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	9 	0
201 	12 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
202 	12 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
203 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
204 	12 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	6.5 	0
205 	12 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
206 	12 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
207 	12 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	9 	0
208 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
209 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	1.5 	0
210 	12 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[1, 0] 	9 	0
211 	12 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	1.5 	0
212 	12 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	1.5 	0
213 	12 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
214 	12 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	6.5 	0
215 	12 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
216 	12 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
217 	12 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
