trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
41,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
42,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
43,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
44,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
45,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
46,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
47,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
48,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
49,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
50,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
51,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
52,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
53,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
54,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
55,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
56,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
57,9,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
58,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
59,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
60,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
61,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
62,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
63,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
64,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
65,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
66,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
67,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
68,9,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",9,0
69,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
70,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
71,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
72,9,10,G ,G ,1,9,B ,G ,0,"[1, 0] ",3,0
73,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
74,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
75,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
76,9,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",9,0
77,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
78,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
79,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
80,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
81,9,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
82,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
83,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
84,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
85,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
86,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
87,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",1.5,0
88,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
89,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
90,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
91,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
92,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
93,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
94,9,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",6.5,0
95,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
96,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
97,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
98,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
99,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",6.5,0
100,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
101,9,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
102,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
103,9,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
104,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
105,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
106,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
107,9,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",9,0
108,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
109,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
110,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
111,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
112,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
113,9,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
114,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
115,9,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
116,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
117,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
118,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
119,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
120,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
121,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
122,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
123,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
124,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
125,9,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
126,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
127,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
128,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
129,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
130,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
131,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
132,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
133,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
134,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
135,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
136,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
137,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
138,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
139,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
140,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
141,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
142,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
143,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
144,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
145,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
146,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
147,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
148,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
149,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",6.5,0
150,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
151,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
152,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
153,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
154,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
155,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
156,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
157,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
158,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
159,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
160,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
161,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
162,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
163,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
164,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
165,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
166,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
167,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
168,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
169,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
170,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
171,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
172,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
173,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
174,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
175,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
176,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
177,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
178,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
179,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
180,9,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
181,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
182,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
183,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
184,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
185,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
186,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
187,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
188,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
189,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
190,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
191,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
192,9,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
193,9,10,B ,G ,0,14,G ,B ,0,"[-1, 0] ",9,0
194,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
195,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
196,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
197,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
198,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
199,9,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
200,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
201,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
202,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
203,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
204,9,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",1.5,0
205,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
206,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
207,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
208,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
209,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
210,9,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",6.5,0
211,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
212,9,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
213,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
214,9,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",6.5,0
215,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
216,9,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
217,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
218,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
219,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
220,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
221,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
222,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
223,9,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
224,9,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",6.5,0
225,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
226,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
227,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
228,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
229,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
230,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
231,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
232,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
233,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
234,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
235,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
236,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
237,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
238,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
239,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
240,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
241,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
242,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
243,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
244,9,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",9,0
245,9,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",1.5,0
246,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
247,9,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
248,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
249,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
250,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
251,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
252,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
253,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
254,9,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
255,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
256,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
257,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
258,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
259,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
260,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
261,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
262,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
263,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
264,9,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
265,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
266,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
267,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
268,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
269,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
270,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
271,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
272,9,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
273,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
274,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
275,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
276,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
277,9,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
278,9,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",6.5,0
279,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
280,9,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
281,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
282,9,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",3,0
283,9,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
284,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
285,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
286,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
287,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
288,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
289,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
290,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
291,9,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
292,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
293,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
294,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
295,9,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",1.5,0
296,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
297,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
298,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
299,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
300,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
301,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
302,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
303,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",6.5,0
304,9,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
305,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
306,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
307,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
308,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
309,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
310,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
311,9,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
312,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
313,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
314,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
315,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
316,9,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
317,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
318,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
319,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
320,9,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",6.5,0
321,9,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
322,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
323,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
324,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
325,9,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
326,9,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
327,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
328,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
329,9,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
330,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
331,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
332,9,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
333,9,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
334,9,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
335,9,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
336,9,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
337,9,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",1.5,0
338,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
339,9,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
340,9,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
341,9,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
342,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
343,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
344,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
345,9,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
346,9,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
347,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
348,9,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
349,9,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
350,9,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
351,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
352,9,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",6.5,0
353,9,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
354,9,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
355,9,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
356,9,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
357,9,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
358,9,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
359,9,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
