trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
46,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
47,20,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
48,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
49,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",6.5,0
50,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
51,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
52,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
53,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
54,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
55,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
56,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
57,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
58,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",6.5,0
59,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
60,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
61,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
62,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
63,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
64,20,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",1.5,0
65,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
66,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
67,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
68,20,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
69,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
70,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
71,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
72,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
73,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
74,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
75,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
76,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
77,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
78,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
79,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
80,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
81,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
82,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",1.5,0
83,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
84,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
85,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
86,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
87,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
88,20,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
89,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
90,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
91,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
92,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
93,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
94,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
95,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
96,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
97,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
98,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
99,20,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",3,0
100,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
101,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",1.5,0
102,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
103,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
104,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
105,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
106,20,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
107,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
108,20,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",6.5,0
109,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
110,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
111,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
112,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
113,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
114,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
115,20,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",9,0
116,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
117,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
118,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
119,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
120,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
121,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
122,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
123,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
124,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
125,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
126,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
127,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
128,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
129,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
130,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
131,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
132,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
133,20,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",9,0
134,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
135,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
136,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
137,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
138,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
139,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
140,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
141,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
142,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
143,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
144,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
145,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
146,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
147,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
148,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
149,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
150,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
151,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
152,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
153,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
154,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
155,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
156,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
157,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
158,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
159,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
160,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
161,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
162,20,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",1.5,0
163,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",6.5,0
164,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
165,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
166,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
167,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
168,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
169,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
170,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
171,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
172,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
173,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
174,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
175,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
176,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
177,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",1.5,0
178,20,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",1.5,0
179,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
180,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
181,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
182,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
183,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
184,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
185,20,10,B ,G ,0,14,G ,B ,0,"[-1, 0] ",9,0
186,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
187,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
188,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
189,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
190,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
191,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
192,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
193,20,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
194,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
195,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
196,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
197,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
198,20,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",9,0
199,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
200,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
201,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
202,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
203,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
204,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
205,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
206,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
207,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
208,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
209,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
210,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
211,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
212,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
213,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
214,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
215,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
216,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
217,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
218,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
219,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
220,20,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",1.5,0
221,20,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
222,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
223,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",1.5,0
224,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
225,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
226,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
227,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
228,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
229,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
230,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
231,20,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",1.5,0
232,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
233,20,10,B ,G ,0,14,G ,B ,0,"[-1, 0] ",9,0
234,20,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",3,0
235,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
236,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
237,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
238,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
239,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
240,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
241,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
242,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
243,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
244,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",1.5,0
245,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
246,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
247,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
248,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
249,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
250,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
251,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
252,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",1.5,0
253,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
254,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
255,20,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
256,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
257,20,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
258,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
259,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
260,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
261,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
262,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
263,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
264,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
265,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
266,20,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
267,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
268,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
269,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
270,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
271,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
272,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
273,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
274,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
275,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
276,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
277,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
278,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
279,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
280,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
281,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",3,0
282,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
283,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
284,20,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",1.5,0
285,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
286,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
287,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
288,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",1.5,0
289,20,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",3,0
290,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
291,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
292,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
293,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
294,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
295,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
296,20,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
297,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
298,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
299,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
300,20,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",6.5,0
301,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
302,20,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
303,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
304,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
305,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
306,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
307,20,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
308,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
309,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
310,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
311,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
312,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
313,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
314,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
315,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
316,20,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",6.5,0
317,20,10,B ,G ,0,14,G ,B ,0,"[-1, 0] ",9,0
318,20,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
319,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
320,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
321,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
322,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
323,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
324,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
325,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
326,20,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",3,0
327,20,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",9,0
328,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
329,20,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
330,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
331,20,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
332,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
333,20,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
334,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
335,20,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
336,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
337,20,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
338,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
339,20,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
340,20,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
341,20,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
342,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
343,20,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",3,0
344,20,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
345,20,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
346,20,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
347,20,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
348,20,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
349,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
350,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
351,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
352,20,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",1.5,0
353,20,10,G ,B ,0,7,B ,B ,1,"[-1, 0] ",9,0
354,20,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
355,20,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
356,20,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
357,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
358,20,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
359,20,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
