trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
121,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
122,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
123,18,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
124,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
125,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
126,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
127,18,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",3,0
128,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
129,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
130,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
131,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
132,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
133,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
134,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
135,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
136,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
137,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
138,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
139,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
140,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
141,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
142,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
143,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
144,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
145,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
146,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
147,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
148,18,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
149,18,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
150,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
151,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
152,18,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
153,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
154,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
155,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
156,18,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",3,0
157,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
158,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
159,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
160,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
161,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
162,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
163,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
164,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
165,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
166,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
167,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
168,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
169,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
170,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
171,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
172,18,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",9,0
173,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
174,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
175,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
176,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
177,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
178,18,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",1.5,0
179,18,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
180,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
181,18,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
182,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
183,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
184,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
185,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
186,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
187,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
188,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
189,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
190,18,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",1.5,3
191,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
192,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
193,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
194,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
195,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
196,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
197,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
198,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
199,18,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
200,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
201,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
202,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
203,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
204,18,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
205,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
206,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
207,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
208,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
209,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
210,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
211,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
212,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
213,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
214,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
215,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
216,18,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",3,0
217,18,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
218,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
219,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
220,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
221,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
222,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
223,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
224,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
225,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
226,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
227,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
228,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
229,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
230,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
231,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
232,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
233,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
234,18,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
235,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
236,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
237,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
238,18,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",6.5,0
239,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
240,18,10,G ,B ,0,9,B ,B ,1,"[-1, 0] ",9,0
241,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
242,18,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
243,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
244,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
245,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
246,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
247,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,9
248,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
249,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
250,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
251,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
252,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
253,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
254,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
255,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
256,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
257,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
258,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
259,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
260,18,10,G ,B ,0,8,B ,B ,1,"[-1, 0] ",9,0
261,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
262,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
263,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
264,18,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
265,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
266,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
267,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
268,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
269,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
270,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
271,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
272,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
273,18,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",6.5,0
274,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
275,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
276,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
277,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
278,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
279,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
280,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
281,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
282,18,10,B ,G ,0,14,G ,B ,0,"[-1, 0] ",9,0
283,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
284,18,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
285,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
286,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
287,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
288,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
289,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
290,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
291,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
292,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
293,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
294,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
295,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
296,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
297,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
298,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
299,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
300,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
301,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
302,18,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",9,0
303,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
304,18,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
305,18,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
306,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
307,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
308,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
309,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
310,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
311,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
312,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
313,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
314,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
315,18,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
316,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
317,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
318,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
319,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
320,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
321,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
322,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
323,18,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
324,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
325,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
326,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
327,18,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
328,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
329,18,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",3,0
330,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
331,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
332,18,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
333,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
334,18,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
335,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
336,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
337,18,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
338,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
339,18,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
340,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
341,18,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
342,18,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
343,18,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
344,18,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
345,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
346,18,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
347,18,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
348,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
349,18,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
350,18,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
351,18,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
352,18,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
353,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
354,18,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
355,18,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
356,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
357,18,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
358,18,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
359,18,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
