trialnum	subject	answerPos0	answer0	response0	correct0	answerPos1	answer1	response1	correct1	cueSpatialPos	cueEccentricity	timingBlips
29 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
30 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	3 	0
31 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	9 	0
32 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
33 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
34 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	1.5 	0
35 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	6.5 	0
36 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
37 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
38 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
39 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
40 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	6.5 	0
41 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
42 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
43 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
44 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
45 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	3 	0
46 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	9 	0
47 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	9 	0
48 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
49 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
50 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
51 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	6.5 	0
52 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
53 	17 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	9 	0
54 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
55 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	3 	0
56 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	1.5 	0
57 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
58 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	6.5 	0
59 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
60 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
61 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	6.5 	0
62 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	1.5 	0
63 	17 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[-1, 0] 	6.5 	0
64 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
65 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	1.5 	0
66 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[-1, 0] 	1.5 	0
67 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	9 	0
68 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	6.5 	0
69 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
70 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
71 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	6.5 	0
72 	17 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[1, 0] 	9 	0
73 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
74 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
75 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
76 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	6.5 	0
77 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
78 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	3 	0
79 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
80 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
81 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
82 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
83 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	6.5 	0
84 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
85 	17 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	9 	0
86 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	3 	0
87 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
88 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
89 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
90 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	1.5 	0
91 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	9 	0
92 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
93 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
94 	17 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[1, 0] 	6.5 	0
95 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
96 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	6.5 	0
97 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	9 	0
98 	17 	10 	G 	B 	0.0 	7 	B 	G 	0.0 	[1, 0] 	9 	0
99 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	3 	0
100 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
101 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	1.5 	0
102 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
103 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
104 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
105 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	1.5 	0
106 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	3 	0
107 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	9 	0
108 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
109 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
110 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
111 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	1.5 	0
112 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
113 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
114 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[-1, 0] 	6.5 	0
115 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
116 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
117 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	1.5 	0
118 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
119 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	6.5 	0
120 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	1.5 	0
121 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
122 	17 	10 	G 	B 	0.0 	7 	B 	G 	0.0 	[1, 0] 	3 	0
123 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	3 	0
124 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
125 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	6.5 	0
126 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
127 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	1.5 	0
128 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	9 	0
129 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	1.5 	0
130 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
131 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
132 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	6.5 	0
133 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
134 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	6.5 	0
135 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
136 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	9 	0
137 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
138 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	9 	0
139 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	1.5 	0
140 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
141 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	3 	0
142 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	6.5 	0
143 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
144 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	3 	0
145 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	6.5 	0
146 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	3 	0
147 	17 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	9 	0
148 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	1.5 	0
149 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	6.5 	0
150 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
151 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	1.5 	0
152 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	3 	0
153 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
154 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
155 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	1.5 	0
156 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	9 	0
157 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	1.5 	0
158 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
159 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
160 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	6.5 	0
161 	17 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	6.5 	0
162 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
163 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	6.5 	0
164 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
165 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	6.5 	0
166 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
167 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
168 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
169 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	9 	0
170 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
171 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	1.5 	0
172 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
173 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	9 	0
174 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	9 	0
175 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	6.5 	0
176 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
177 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	3 	0
178 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	3 	0
179 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
180 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
181 	17 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[1, 0] 	1.5 	0
182 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
183 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	1.5 	0
184 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
185 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
186 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
187 	17 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	9 	0
188 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
189 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
190 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	9 	0
191 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
192 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
193 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
194 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	9 	0
195 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
196 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
197 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	1.5 	0
198 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
199 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
200 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
201 	17 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	1.5 	0
202 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
203 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	6.5 	0
204 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
205 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
206 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	9 	0
207 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	6.5 	0
208 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
209 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
210 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
211 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
212 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	1.5 	0
213 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	1.5 	0
214 	17 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[1, 0] 	3 	0
215 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	6.5 	0
216 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
217 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	6.5 	0
218 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	1.5 	0
219 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	6.5 	0
220 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
221 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
222 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	3 	0
223 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
224 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
225 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
226 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	9 	0
227 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	6.5 	0
228 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
229 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	3 	0
230 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	6.5 	0
231 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
232 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	1.5 	0
233 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	3 	0
234 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	1.5 	0
235 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
236 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
237 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
238 	17 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[-1, 0] 	6.5 	0
239 	17 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	6.5 	0
240 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
241 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
242 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
243 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	9 	0
244 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
245 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
246 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
247 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
248 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
249 	17 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	6.5 	0
250 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	9 	0
251 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
252 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	3 	0
253 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
254 	17 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	9 	0
255 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
256 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
257 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	3 	0
258 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	1.5 	0
259 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
260 	17 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
261 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	3 	0
262 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	9 	0
263 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
264 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	1.5 	0
265 	17 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	1.5 	0
266 	17 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
267 	17 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	1.5 	0
268 	17 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	9 	0
269 	17 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
270 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
271 	17 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	1.5 	0
272 	17 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	6.5 	0
273 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
274 	17 	10 	G 	B 	0.0 	7 	B 	G 	0.0 	[1, 0] 	6.5 	0
275 	17 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	1.5 	0
276 	17 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	1.5 	0
277 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
278 	17 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	9 	0
279 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
280 	17 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	6.5 	0
281 	17 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
282 	17 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	9 	0
283 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
284 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
285 	17 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
