trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
42,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
43,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
44,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
45,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
46,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
47,4,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",9,0
48,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
49,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",1.5,0
50,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
51,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
52,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
53,4,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
54,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
55,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
56,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
57,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
58,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
59,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
60,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
61,4,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",3,0
62,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
63,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
64,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
65,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
66,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
67,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
68,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
69,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",6.5,0
70,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
71,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
72,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
73,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
74,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
75,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
76,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
77,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
78,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
79,4,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",6.5,0
80,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
81,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
82,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
83,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
84,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
85,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
86,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
87,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
88,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
89,4,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
90,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
91,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
92,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
93,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
94,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
95,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
96,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
97,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",6.5,0
98,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
99,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
100,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
101,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
102,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
103,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
104,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
105,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,1
106,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
107,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
108,4,10,B ,G ,0,14,G ,B ,0,"[-1, 0] ",6.5,0
109,4,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",6.5,0
110,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
111,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
112,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
113,4,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
114,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
115,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
116,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
117,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
118,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
119,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
120,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
121,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
122,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",1.5,0
123,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
124,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
125,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
126,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
127,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
128,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
129,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
130,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
131,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
132,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
133,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
134,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
135,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
136,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
137,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
138,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
139,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
140,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
141,4,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,1
142,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
143,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
144,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
145,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
146,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
147,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
148,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
149,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
150,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
151,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
152,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
153,4,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",1.5,0
154,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
155,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
156,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
157,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
158,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
159,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
160,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
161,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
162,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
163,4,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
164,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
165,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
166,4,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
167,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
168,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
169,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
170,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
171,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
172,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",1.5,0
173,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
174,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
175,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
176,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
177,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,1
178,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
179,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
180,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
181,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
182,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
183,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
184,4,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
185,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
186,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
187,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
188,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
189,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
190,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
191,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
192,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
193,4,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
194,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
195,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
196,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
197,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
198,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
199,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
200,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
201,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
202,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
203,4,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
204,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
205,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
206,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
207,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
208,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
209,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
210,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
211,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
212,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
213,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
214,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
215,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
216,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
217,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
218,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
219,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
220,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
221,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
222,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",9,0
223,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
224,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
225,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
226,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
227,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
228,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
229,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
230,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
231,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
232,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
233,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
234,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
235,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
236,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
237,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
238,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
239,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
240,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
241,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
242,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
243,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
244,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
245,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
246,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
247,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
248,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
249,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
250,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
251,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
252,4,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
253,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
254,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
255,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
256,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
257,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
258,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
259,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
260,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
261,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
262,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
263,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
264,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
265,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
266,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
267,4,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",1.5,0
268,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
269,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
270,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
271,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",3,0
272,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
273,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
274,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
275,4,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",6.5,0
276,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
277,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
278,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
279,4,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",6.5,0
280,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
281,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
282,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
283,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
284,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
285,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
286,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
287,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
288,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
289,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
290,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
291,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
292,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
293,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
294,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
295,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
296,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
297,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
298,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
299,4,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
300,4,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
301,4,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
302,4,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
303,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
304,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
305,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
306,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
307,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
308,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
309,4,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
310,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
311,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
312,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
313,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
314,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
315,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
316,4,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",3,0
317,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
318,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
319,4,10,B ,G ,0,13,G ,B ,0,"[-1, 0] ",9,0
320,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
321,4,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
322,4,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
323,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
324,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
325,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
326,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
327,4,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
328,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
329,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
330,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
331,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
332,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
333,4,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
334,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
335,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
336,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
337,4,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",9,0
338,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",6.5,0
339,4,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
340,4,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
341,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
342,4,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
343,4,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
344,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
345,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
346,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
347,4,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
348,4,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
349,4,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
350,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
351,4,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
352,4,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
353,4,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
354,4,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
355,4,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
356,4,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
357,4,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
358,4,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
359,4,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
