trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
51,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
52,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",6.5,0
53,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
54,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
55,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
56,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",9,0
57,14,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
58,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
59,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
60,14,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
61,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
62,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
63,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
64,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",6.5,0
65,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
66,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
67,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
68,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
69,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",3,0
70,14,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
71,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
72,14,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
73,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
74,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
75,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",1.5,0
76,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",6.5,0
77,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
78,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",9,0
79,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",3,0
80,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
81,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",9,0
82,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",9,0
83,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
84,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",6.5,0
85,14,10,B ,B ,1,10,G ,B ,0,"[1, 0] ",9,0
86,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
87,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
88,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
89,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",9,0
90,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
91,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
92,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
93,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",1.5,0
94,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
95,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",6.5,0
96,14,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",6.5,0
97,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",3,0
98,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
99,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",3,0
100,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
101,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
102,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
103,14,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
104,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",9,0
105,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
106,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",9,0
107,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
108,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",6.5,0
109,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
110,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
111,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
112,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
113,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
114,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
115,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
116,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
117,14,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
118,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
119,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
120,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
121,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
122,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",3,0
123,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
124,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",1.5,0
125,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
126,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
127,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
128,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
129,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
130,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
131,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
132,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
133,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
134,14,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
135,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
136,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
137,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
138,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
139,14,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",6.5,0
140,14,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",1.5,0
141,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",6.5,0
142,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",9,0
143,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
144,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",3,0
145,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
146,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",9,0
147,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
148,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
149,14,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
150,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
151,14,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
152,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",3,0
153,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",6.5,0
154,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
155,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
156,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
157,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
158,14,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
159,14,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",6.5,0
160,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
161,14,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
162,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
163,14,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",6.5,0
164,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
165,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
166,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
167,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
168,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",3,0
169,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",9,0
170,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
171,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
172,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
173,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
174,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
175,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",9,0
176,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",6.5,0
177,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",6.5,0
178,14,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
179,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
180,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
181,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
182,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",6.5,0
183,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
184,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
185,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
186,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",6.5,0
187,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
188,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",9,0
189,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
190,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
191,14,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
192,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",6.5,0
193,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
194,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",9,0
195,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
196,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
197,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
198,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
199,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
200,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
201,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",9,0
202,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
203,14,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
204,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
205,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
206,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",3,0
207,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
208,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
209,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
210,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",9,0
211,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
212,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
213,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
214,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",3,0
215,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
216,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",6.5,0
217,14,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
218,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",3,0
219,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
220,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",1.5,0
221,14,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
222,14,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",6.5,0
223,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
224,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",6.5,0
225,14,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
226,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
227,14,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",3,0
228,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
229,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",3,0
230,14,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",1.5,0
231,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
232,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
233,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
234,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
235,14,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",3,0
236,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
237,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",9,0
238,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
239,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",6.5,0
240,14,10,G ,B ,0,7,B ,B ,1,"[1, 0] ",1.5,0
241,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
242,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
243,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
244,14,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",1.5,0
245,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",9,0
246,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",9,0
247,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",3,0
248,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",3,0
249,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
250,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
251,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
252,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
253,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
254,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
255,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
256,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",9,0
257,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",1.5,0
258,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",3,0
259,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",9,0
260,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",9,0
261,14,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
262,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
263,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
264,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
265,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
266,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
267,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",1.5,0
268,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
269,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",6.5,0
270,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
271,14,10,B ,G ,0,14,G ,B ,0,"[1, 0] ",1.5,0
272,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",3,0
273,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",9,0
274,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",3,0
275,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",3,0
276,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
277,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
278,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
279,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",6.5,0
280,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",6.5,0
281,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
282,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
283,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",6.5,0
284,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",9,0
285,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
286,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
287,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
288,14,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
289,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",6.5,0
290,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
291,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
292,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",6.5,0
293,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",3,0
294,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",3,0
295,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",9,0
296,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",9,0
297,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",1.5,0
298,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",9,0
299,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",6.5,0
300,14,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
301,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
302,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
303,14,10,G ,B ,0,7,B ,G ,0,"[1, 0] ",6.5,0
304,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
305,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",6.5,0
306,14,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",6.5,0
307,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",9,0
308,14,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
309,14,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
310,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",9,0
311,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",6.5,0
312,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",6.5,0
313,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
314,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
315,14,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
316,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
317,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
318,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",9,0
319,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",6.5,0
320,14,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",9,0
321,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
322,14,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
323,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",1.5,0
324,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
325,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",6.5,0
326,14,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",9,0
327,14,10,G ,B ,0,8,B ,G ,0,"[-1, 0] ",3,0
328,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",3,0
329,14,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
330,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
331,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
332,14,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",6.5,0
333,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
334,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
335,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
336,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",6.5,0
337,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",9,0
338,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",6.5,0
339,14,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",6.5,0
340,14,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
341,14,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
342,14,10,G ,B ,0,6,B ,G ,0,"[-1, 0] ",3,0
343,14,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",9,0
344,14,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",6.5,0
345,14,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
346,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
347,14,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
348,14,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
349,14,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",9,0
350,14,10,G ,B ,0,6,B ,G ,0,"[1, 0] ",3,0
351,14,10,G ,B ,0,7,B ,G ,0,"[-1, 0] ",6.5,0
352,14,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",6.5,0
353,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",3,0
354,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",6.5,0
355,14,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",9,0
356,14,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
357,14,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",9,0
358,14,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",9,0
359,14,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
