Duration,Response,Stimulus condition
0.75,0.5360417409974616,0
0.75,0.48008665299857967,1
0.75,0.7040403019927908,0
0.75,0.7119448989978991,0
0.75,0.6720211619976908,0
0.75,0.7840046979836188,0
0.75,0.7600774739985354,1
0.75,0.11197922000428662,1
0.75,0.6400132679846138,0
0.75,0.08802453000680543,1
0.75,0.5200522010272834,1
0.825,0.6639739919919521,1
0.825,0.4959132290096022,0
0.75,0.46403994600404985,1
0.75,0.6080440919904504,1
0.75,0.5839822289999574,0
0.825,0.672035476018209,0
0.825,0.5040297950035892,1
0.75,0.7199700869969092,0
0.75,0.6720070689916611,1
0.75,0.6320476460095961,1
0.75,0.6320199639885686,1
0.75,0.7920276699878741,1
0.825,0.6559852110221982,0
0.825,0.6639584359945729,0
0.825,0.6160278670140542,1
0.75,0.6479198910237756,1
0.75,0.5999280700052623,1
0.9,0.6719757290265989,0
0.9,0.7920100220071618,1
0.825,0.7839632729883306,0
0.75,0.6480306269950233,0
0.9,0.6319418660132214,0
0.825,0.6479789639997762,1
0.825,0.6879974030016456,0
0.75,0.7039331320265774,1
0.75,0.5759480980050284,0
0.75,0.7360300250002183,1
0.75,0.6640261249849573,0
0.825,0.7119600480073132,0
0.975,0.695996341004502,1
0.825,0.831978718022583,0
0.75,0.6720042179804295,0
0.975,0.6959572689956985,1
1.05,0.9280611709982622,1
0.975,0.8319999919913244,0
0.825,0.8320056480006315,1
0.825,0.791999567009043,1
1.05,0.8639894219813868,1
0.9,0.807918204984162,0
0.9,0.6800371949793771,1
0.975,0.9039621989941224,0
1.125,0.8959693830111064,1
0.9,0.8240494990022853,0
0.825,0.7360007720126305,1
1.05,0.9199971620109864,0
1.05,0.7839766530087218,0
0.975,0.7440136669902131,1
0.825,0.7360323930042796,0
1.125,1.008004334027646,0
0.75,0.5360469250008464,1
1.05,0.8959655569924507,0
1.05,0.7920818940037861,0
0.75,1.0480122680019122,0
0.9,0.7760700740036555,0
0.975,0.9360100899939425,0
0.9,0.7760244430101011,0
0.975,0.920012187998509,0
0.975,1.016043389972765,0
0.9,0.7439951490086969,1
0.75,0.6880021209944971,1
0.825,0.7920179899956565,1
0.975,0.7439892739930656,0
1.125,0.7520213210082147,0
0.75,0.3999774760159198,1
1.25,0.8720323310117237,0
1.25,1.0319633419858292,0
0.975,0.8800147449946962,1
0.975,0.9759756740240846,1
1.25,1.0560693219886161,1
1.25,1.0879671960137784,1
0.75,0.4559806670004036,1
1.375,1.1520021109899972,1
0.975,0.8719788870075718,0
0.75,0.7679532170004677,0
0.9,0.7760292809980456,0
0.75,0.8480265490070451,0
1.05,0.920036027993774,1
1.25,0.8239984510000795,1
1.375,1.1360197340254672,0
1.375,1.304017340997234,0
0.825,0.8960003659885842,0
1.05,0.8240034430054948,0
1.125,1.1040243300085422,1
1.05,1.0080158179916907,1
0.75,1.0240593799971975,0
1.125,0.888014636002481,1
1.375,1.1200149040087126,1
0.75,0.9680617510166485,0
1.375,1.207947826012969,0
