Duration,Response,Stimulus condition
0.75,0.67196907700054,0
0.75,0.560080128001573,1
0.75,0.6800007400015602,0
0.75,0.5920624230020621,1
0.75,0.615959799997654,0
0.75,0.6640181840011792,1
0.75,0.6559966300010274,1
0.75,0.7840078339977481,0
0.75,0.5279991890020028,1
0.75,0.6560239869977522,0
0.75,0.6399679509995622,1
0.825,0.6800295469984121,0
0.75,0.7199788910002098,1
0.825,0.6400444710016018,1
0.75,0.6239862859983987,1
0.75,0.5039809929985495,0
0.825,0.7439952569984598,1
0.75,0.6960382699980983,0
0.825,0.6960521770015475,1
0.75,0.7039988469987293,0
0.825,0.6560389999976906,0
0.825,0.7759983710020606,0
0.9,0.7600705129989365,0
0.825,0.791960640999605,0
0.825,0.6159285709982214,1
0.75,0.5999988020012097,1
0.825,0.8159264690002601,0
0.75,0.6400045029986359,1
0.825,0.9039908999984618,0
0.9,0.7040415100018436,1
0.75,0.7120656619990768,1
0.825,0.7199729509993631,0
0.75,0.7359209969981748,0
0.975,0.7919965210021473,1
0.825,0.8719847040010791,0
0.75,0.7119752210019215,1
0.825,0.7040043529996183,0
0.75,0.7200258279990521,0
0.9,0.7759710200007248,0
0.75,0.632029912998405,1
0.825,0.9040038819985057,1
0.825,0.5999766360000649,1
0.825,0.6719807620029314,1
0.75,0.6480004500008363,1
0.9,0.7280159839974658,1
0.75,0.8080458610020287,1
0.9,0.71205257100155,1
0.825,1.0640243859998009,0
0.75,0.7599854130021413,0
0.9,0.7600046970001131,1
0.975,0.9600121549992764,1
0.9,0.7440032570011681,0
0.9,0.7600116510002408,1
0.9,1.0320098970005347,1
0.975,0.8560037610004656,0
0.975,0.9120476620009867,0
0.75,0.7280156420019921,0
0.975,1.016034337997553,0
0.75,0.655981806001364,0
0.825,0.735993796002731,0
0.825,0.7199475390007137,0
1.05,0.791992222002591,1
1.125,0.944034553001984,1
0.825,0.9999808440006746,0
1.125,1.0480389049989753,0
1.25,0.911993405999965,1
1.05,0.9040078050020384,0
1.125,1.0399805300003209,0
1.05,0.9199448359977396,1
0.75,0.6479672079985903,0
1.05,0.9119753359991591,0
1.25,1.1920086199970683,0
0.9,0.575935737000691,1
0.9,0.9280440980001003,0
0.825,0.6319364169976325,1
0.9,0.8000501839997014,0
1.125,0.8959809730004054,0
0.825,0.7039306959995884,0
0.825,0.8159788820012182,1
0.9,0.8799910090019694,0
1.25,1.2560709579993272,1
1.125,1.176014133998251,0
0.825,0.6720432540023467,1
0.75,0.7840530440007569,0
1.125,1.016021383999032,0
1.125,0.9840060390015424,0
1.375,1.1359857979987282,1
0.9,0.8639592520012229,1
1.125,0.9760100849998707,1
1.375,1.1199273979982536,1
1.45,1.4799751409991586,0
0.975,0.7680079040001146,0
1.375,1.0640082259997143,1
0.825,0.8640564400011499,0
1.25,1.0799992050015135,1
1.25,1.0639785780003876,0
0.825,0.7760474560018338,1
1.05,1.015978579998773,0
1.525,1.6319635690015275,0
0.975,0.6479961410004762,1
