Duration,Response,Stimulus condition
1.25,0.9759835110016866,1
1.525,1.1039765149980667,0
1.45,1.2399558610050008,0
1.525,1.175996252000914,0
1.05,0.8559946449968265,1
1.45,1.1599465769977542,1
0.9,0.784003118002147,1
0.9,0.7920213030010927,1
1.375,1.1519608770031482,1
1.05,0.9520420629996806,1
0.975,0.9360154340029112,1
0.75,0.7440415819946793,0
1.375,0.9920373200002359,1
1.45,1.0799213459977182,0
0.825,0.9360059350001393,1
1.125,0.8400019670007168,1
0.75,0.7920055290014716,0
0.9,0.7760826509984327,1
1.125,0.8800235109956702,1
1.45,0.9440064800000982,1
0.975,0.8399563019993366,0
1.05,0.9999373109967564,1
0.825,0.7279809230021783,1
1.25,1.0400117840035819,1
1.05,0.8560104120042524,0
0.825,0.7200717439991422,1
0.825,0.7839689820029889,1
1.375,0.8401110900013009,0
0.9,0.7199975709954742,0
0.975,0.7840719960004208,1
0.75,0.6959890690050088,0
1.05,0.7919428829991375,0
1.525,0.9199648450012319,0
0.9,0.7120333310012938,0
1.525,1.0160719959967537,1
1.25,1.0240329000007478,0
0.75,0.7199632799965912,0
1.525,1.0719719670014456,1
1.525,1.159937505995913,1
0.825,0.7120358100000885,0
1.05,0.9600473210011842,1
1.05,0.8400458730029641,1
0.75,0.7199888360046316,1
0.975,0.9520584159981809,1
1.25,0.967984279996017,0
1.375,0.9439934890033328,1
1.525,1.0480169170041336,0
1.45,0.8960761790003744,0
1.125,0.9439706580014899,1
1.125,0.7439778609987115,1
1.25,0.9680818070046371,0
1.525,0.9840229770052247,1
1.125,0.9680563180008903,0
0.825,0.7679647870027111,1
1.05,0.9199868499999866,0
0.975,0.9360157430055551,1
1.25,0.9759411140039447,0
1.25,1.2720188109960873,1
1.125,0.8480063069946482,0
0.825,0.6240659760005656,0
1.45,1.039984999995795,0
1.25,1.1439650479951524,1
1.375,1.1679765430017142,0
1.45,0.9600389230035944,1
0.975,0.7279977389989654,0
0.9,1.0800799619973986,0
1.125,1.0480200029996922,0
0.975,0.919986943998083,0
1.375,1.1359763290020055,0
1.375,1.064012476002972,1
0.75,0.4960357140007545,1
0.9,0.8400775379996048,1
1.125,1.0319808589993045,0
0.975,0.951951162001933,0
1.45,1.0879993669950636,0
0.75,0.6319693249970442,1
1.45,1.1200360790026025,1
1.05,0.8159542290013633,0
1.375,1.0880131290032296,0
1.25,0.9119891230002395,0
0.75,0.7760251630024868,0
1.45,1.1200377799978014,1
0.975,0.8960085569997318,0
0.9,0.8079401180002606,0
0.75,0.7199665180014563,1
0.75,0.6719877459981944,1
0.825,0.6400095849967329,0
1.375,1.096015349998197,1
1.25,1.2000255579987424,1
0.975,0.8479905670028529,1
1.525,1.3440032740036258,1
0.825,0.9360094209987437,0
0.9,0.9040171890010242,0
1.05,1.040046488000371,0
1.125,0.9999614629996358,0
1.375,1.2000293359960779,0
0.825,0.9600879610006814,0
0.9,0.8879505549994064,1
1.125,0.879995012001018,1
1.525,1.0479771300015273,0
