X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type
Chrome,975,null,null,1038,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,600,null,null,1027,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,1050,null,null,1044,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,450,null,null,1018,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,900,null,null,987,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,825,null,null,958,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,750,null,null,1014,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,675,null,null,995,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,525,null,null,1022,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,600,null,null,1033,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,975,null,null,969,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,675,null,null,985,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,525,null,null,1010,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,900,null,null,1014,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,450,null,null,991,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,1050,null,null,962,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,750,null,null,1019,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,825,null,null,955,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,1050,null,null,1020,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,600,null,null,1001,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,525,null,null,1042,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,450,null,null,985,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,975,null,null,1034,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
Chrome,675,null,null,977,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,900,null,null,1031,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,odd
Chrome,825,null,null,976,83,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,spikey
Chrome,750,2019-07-09T23:19:15.570Z,"I had to take a bathroom break but remembered what to put in when I got back so that is why I had a pause. All went fine, thank you.",995,76,2019-07-09T23:01:13.079Z,A3LT7W355XOAKF,red
