X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,450,null,null,1017,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,1
Chrome,900,null,null,988,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,1
Chrome,975,null,null,995,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,1
Chrome,600,null,null,978,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,0
Chrome,825,null,null,1037,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,1
Chrome,525,null,null,968,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,0
Chrome,675,null,null,959,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,0
Chrome,1050,null,null,995,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,1
Chrome,750,null,null,984,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,0
Chrome,525,null,null,1022,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,0
Chrome,750,null,null,1044,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,1
Chrome,825,null,null,1039,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,1
Chrome,675,null,null,1016,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,0
Chrome,600,null,null,990,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,0
Chrome,1050,null,null,969,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,1
Chrome,450,null,null,987,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,0
Chrome,900,null,null,959,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,1
Chrome,975,null,null,960,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,1
Chrome,525,null,null,1010,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,0
Chrome,675,null,null,977,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,0
Chrome,975,null,null,1048,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,1
Chrome,600,null,null,997,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,0
Chrome,750,null,null,998,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,1
Chrome,450,null,null,969,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,0
Chrome,900,null,null,961,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,spikey,1
Chrome,825,null,null,953,83,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,red,0
Chrome,1050,2019-07-10T17:19:21.932Z,,1026,76,2019-07-10T17:03:04.504Z,A3CXK1KSRGU27V,odd,1
