X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type
Chrome,450,null,null,1012,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,975,null,null,1034,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,1050,null,null,980,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,525,null,null,961,76,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,825,null,null,987,76,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,900,null,null,983,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,675,null,null,996,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,750,null,null,988,76,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,600,null,null,967,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,600,null,null,1031,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,675,null,null,1023,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,900,null,null,976,76,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,975,null,null,1048,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,450,null,null,1038,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,825,null,null,982,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,1050,null,null,1003,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,750,null,null,950,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,525,null,null,979,76,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,1050,null,null,964,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,675,null,null,957,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,525,null,null,1015,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,750,null,null,1028,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,975,null,null,1034,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,900,null,null,1046,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
Chrome,825,null,null,1046,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,odd
Chrome,450,null,null,955,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,spikey
Chrome,600,2019-07-10T00:28:04.514Z,,1042,83,2019-07-10T00:05:23.515Z,A3774HPOUKYTX7,red
