Duration,Response,Stimulus condition
1.45,0.831997182998748,0
1.05,0.8639952419980546,0
0.9,0.7600022929982515,0
1.05,0.784002551001322,1
1.25,0.8639997729987954,0
0.825,0.7840000579999469,0
0.9,0.8399858940028935,1
1.375,0.8480069130018819,0
0.975,0.8159972069988726,0
1.525,0.9680010039992339,0
1.45,1.1039998550004384,0
0.825,0.6959988820017315,2
1.125,0.8080327050010965,0
1.375,0.9760284049989423,1
1.45,1.4399974209991342,1
1.05,0.9759982699979446,0
1.125,1.2239976929995464,2
0.825,0.8879980419987987,1
1.375,1.1039971520003746,0
0.9,0.8320008189984947,1
1.45,1.591997679999622,0
1.25,0.8639977489983721,0
1.125,0.7440058879983553,0
1.375,0.9839996000009705,0
1.45,0.9599951990021509,0
0.75,0.6159961160010425,2
1.525,1.1279984239990881,2
1.05,0.952038523999363,2
1.25,0.9520003559991892,1
1.525,1.1119996920024278,2
0.75,0.6960289630005718,1
1.125,1.0000305579997075,2
0.825,0.8079964550015575,2
0.825,0.7760177749987633,0
1.45,1.1839880039988202,1
0.9,0.8719990809986484,0
0.975,0.8800382910012559,0
1.45,1.1679998789986712,0
0.975,0.9039919919996464,2
1.525,1.0960071039989998,1
1.125,1.0319992220029235,1
1.45,1.2639895240026817,2
1.125,1.048003323001467,1
1.25,1.0719988279997779,2
1.525,1.4080326759976742,2
1.125,1.151981112001522,2
0.9,0.8720280289999209,0
1.25,1.2559983669998473,2
1.05,1.1839962090016343,0
1.05,0.9439994959975593,0
1.05,1.0399974510000902,1
1.05,1.1200002010009484,0
0.9,0.8719996950021596,0
0.75,0.8320003039989388,0
0.975,0.8560040289994504,0
1.25,1.008004602001165,0
0.75,0.7839977739968162,2
1.125,0.7119957089998934,0
1.25,0.9200209920018096,1
1.05,0.8399989669997012,0
1.525,0.9999952010002744,1
0.9,0.9279980709980009,2
1.375,1.031994853001379,1
1.375,1.0320391380009823,2
1.375,1.079998731998785,1
1.375,1.2159869189999881,0
1.25,0.9279872699989937,0
0.975,0.9279966299982334,1
0.75,0.5679974680024316,0
0.825,0.864007265001419,0
0.75,0.6480272670014529,0
0.975,0.7359965830000874,2
0.75,0.6000101639983768,0
0.825,0.8799968040002568,2
1.375,0.8160158559985575,2
1.25,0.7919995970005402,0
1.125,1.040000183002121,0
0.9,0.9840345160009747,0
1.525,1.528021688998706,0
0.9,0.8879986660031136,2
1.05,0.8239926249989367,2
1.25,1.064000094000221,0
0.975,0.9039988680015085,0
1.45,1.360000613000011,2
1.125,0.8160096950014122,1
0.75,0.7760067419985717,0
0.9,0.7840020479998202,0
1.525,1.3359978640000918,1
1.45,1.4799849660012114,0
1.525,1.3599960899991856,0
0.825,0.7360374550007691,1
0.75,0.7600002170001972,0
0.75,0.8319969139993191,1
0.825,0.7519948829976784,1
1.525,1.4160002729986445,0
1.375,1.3600028250002651,2
0.825,0.7920307509994018,0
0.975,0.8400003049973748,2
0.975,0.8959982060005132,1
0.975,0.8639861339979689,1
