Duration,Response,Stimulus condition
0.75,0.6079990500002168,0
1.125,0.9359837590000097,0
1.45,1.0319904809994114,0
0.9,0.7679856200002178,0
1.05,0.7359966590001932,0
1.375,0.928011209000033,0
1.375,1.47199128200009,1
0.975,0.8879986509991795,0
1.125,0.7519937710003433,0
0.825,0.8479788409995308,0
1.375,1.2000059239999246,1
1.525,1.1200336149995564,1
1.525,1.4960111280006458,2
1.45,1.040024194999205,2
1.375,1.1600292069997522,0
1.45,0.591998705000151,0
1.05,0.920020146000752,2
0.9,0.8799981049996859,2
1.25,0.8799906479998754,1
1.525,1.4639817920005953,0
1.45,1.4399980320004033,1
1.525,1.3040276730007463,1
1.45,1.5039868630001365,0
0.975,0.8320361189998948,0
1.375,1.3039976860000024,0
0.75,0.6719873089996327,0
1.525,1.2560109260002719,0
1.375,1.455998508000448,2
0.75,0.8319898969994028,1
0.9,0.735989220999727,0
1.125,1.1759981569994125,2
1.525,1.1199980929995945,2
1.525,1.168013632000111,0
1.375,1.2479977920002057,0
1.05,1.135997531000612,0
1.25,0.9679987629997413,1
0.9,0.8320102930001667,0
1.45,1.2800129439992816,0
0.975,0.808001073000014,1
0.9,0.6320031670002209,0
1.525,1.3040033050001512,2
0.975,0.77599740200003,0
0.9,0.8559988650004016,0
0.825,0.743998294999983,1
1.45,1.2560060449995945,0
0.825,0.7999967309997373,1
1.125,1.0879839070003072,2
0.975,0.9599964010003532,2
0.975,0.9039984539995203,1
1.125,1.023992503000045,0
0.825,0.8639993370006778,2
1.45,0.9759976999994251,0
0.75,1.0479991209995205,0
1.05,0.7439976280002156,0
1.125,0.7199837369998932,1
1.25,1.0479992190003031,0
0.825,0.7840095820001807,1
0.75,0.8879992060001314,1
1.05,0.7919945190005819,1
1.05,1.0880259539999315,2
0.975,0.9760055710003144,1
1.125,0.9039971379997951,1
1.05,0.8319958179999958,0
0.9,1.000029060000088,2
0.75,0.5519921069999327,0
0.825,0.6639967789997172,0
1.375,1.1200109290002729,2
1.25,1.0720289299997603,2
1.25,0.9599887140002465,2
0.75,0.9200172760001806,2
1.05,0.9280316989998028,1
1.125,1.0479981199996473,0
1.125,1.1280038519998925,2
1.45,1.1199966019994463,1
0.975,1.0560159840006236,2
1.25,1.1360289379999813,0
0.825,0.8479979109997657,0
1.05,0.8960005850003654,0
1.05,1.0240025390003211,0
0.975,0.9119983800001137,0
1.375,1.2640132369997445,2
1.375,1.1200349259997893,1
1.525,0.9279885460000514,0
1.25,1.3039925920002133,0
1.45,1.1920001429998592,2
0.75,0.856002817999979,0
0.825,0.9999957179998091,2
0.975,0.9039975480000066,2
0.825,0.5919982510004047,0
0.9,0.9040354990002015,1
0.9,0.8320321309993233,1
1.125,0.8480041479997453,1
0.75,0.6560345530006089,0
1.525,0.9760278459998517,1
1.25,0.9600312649999978,0
1.25,1.1520298099994761,0
0.825,0.8879859409998971,2
0.9,0.8079984300002252,0
1.25,0.9279903269998613,0
0.75,0.7920321899991905,2
