Duration,Response,Stimulus condition
1.375,0.6319997909995436,2
1.525,0.9360281720000785,2
0.975,0.23999825400005648,0
1.525,1.120000515999891,1
1.375,0.8239973979998467,1
1.05,0.5999992009992638,1
0.9,0.7920285489999515,1
1.45,1.376002822999908,0
0.75,0.2160294569994221,0
1.125,1.0399977750003018,2
0.825,0.975999043000229,1
1.45,0.9839883810000174,0
1.125,0.8559977620006975,1
0.825,0.9840036109999346,1
1.375,1.2879988839995349,0
1.45,1.5679953489998297,1
1.525,0.8959986729996672,0
0.75,0.5199995259999923,0
0.825,0.847997494000083,2
0.975,0.5599887219996162,1
0.975,0.4080156680001892,0
0.975,0.6240018300004522,2
1.05,0.37598959200022364,0
1.525,0.1679986809995171,0
1.25,0.7039958929999557,1
0.75,0.13599585599968123,0
1.25,0.8159979410002052,2
1.525,0.9039872519997516,2
0.825,0.44001877500068076,0
1.25,0.583997530000488,0
0.975,0.5199944490004782,0
1.25,0.6480283179998878,0
0.9,0.7200015609996626,1
0.9,0.6639943729996958,0
1.375,0.6479997950000325,1
1.125,0.6559990989999278,0
0.825,0.5839820479995979,2
1.525,0.6879909219996989,0
1.125,0.6479590779999853,0
0.825,0.6159935610003231,0
0.75,0.5279972600001201,0
0.825,0.6719848439997804,2
1.05,0.760000551000303,0
1.05,0.7040280220007844,0
1.375,0.735999362000257,0
1.05,0.7439948170003845,2
1.25,0.7920017540000117,0
1.05,0.7280285990000266,1
1.25,1.0639904690006006,0
1.125,0.7840093860004345,0
1.05,0.840003959000569,0
0.825,0.9759982959994886,0
0.975,0.7200011560007624,1
1.125,0.887999098000364,2
0.9,0.8880359579998185,2
1.45,0.8719882019995566,0
1.25,1.552006848000019,0
1.25,0.5839954639995995,1
1.25,0.9519932709999921,2
1.525,0.7520283799995013,1
1.125,0.655997192000541,1
1.375,1.09599752000031,2
0.825,0.6959979739995106,1
0.75,0.4559976059999826,1
1.525,0.8239979889995084,1
1.375,0.831998998999552,0
1.45,0.7600133610003468,0
0.75,0.575998050000635,0
1.45,0.7839995999993334,2
0.75,0.9519939479996538,0
1.05,0.672041175999766,0
0.75,0.6159945449999213,1
0.9,0.480037252999864,0
1.125,0.928026401000352,2
0.975,0.7439943839999614,1
0.9,0.6959980940000605,0
1.375,1.1759988029998567,1
1.375,1.2399862429992936,0
1.125,0.8879955829997925,0
1.125,0.959999742999571,1
0.975,0.6400033559993972,2
1.05,0.696030461999726,0
0.75,0.8400302469999588,2
0.9,0.6960293390002334,2
1.45,1.0319969029997083,0
1.25,1.0719959960006236,0
0.9,0.856023503999495,0
1.45,0.7679988339996271,0
1.05,0.8159983899995495,2
0.75,0.8320295580006132,2
1.45,0.7440008509993277,1
0.975,0.5759978369997043,0
1.525,0.759999711999626,0
1.525,0.8479991009999139,2
0.9,0.8639929420005501,0
1.45,0.9279955449992485,2
0.975,0.7040400389996648,2
0.825,0.7039981329999137,0
1.375,0.9680437170000005,2
0.9,0.7680002070001137,0
