X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,1050,null,null,1035,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,1003,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,969,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,996,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,1018,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,1043,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,1040,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,998,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,972,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,977,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,1037,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,985,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,1009,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,981,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,1049,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,1049,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,0
Chrome,1050,null,null,1032,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,0
Chrome,1050,null,null,1037,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,1
Chrome,1050,null,null,983,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,1020,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,994,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,1
Chrome,1050,null,null,954,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,0
Chrome,1050,null,null,1035,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,1005,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,1013,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,red,1
Chrome,1050,null,null,1017,83,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,colorful,0
Chrome,1050,2019-09-10T15:17:06.429Z,,963,76,2019-09-10T15:06:57.719Z,ACZCCLKP1S5B4,odd,1
