X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,1050,null,null,1013,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,963,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,1032,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,1042,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,988,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,1046,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,964,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,1019,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,997,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,964,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,1036,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,976,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,992,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,991,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,961,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,1012,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,951,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,961,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,990,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,1014,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,996,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,1027,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,1011,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,red,1
Chrome,1050,null,null,1035,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,null,null,996,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,colorful,1
Chrome,1050,null,null,1047,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
Chrome,1050,2019-09-10T14:34:17.429Z,,954,76,2019-09-10T14:22:25.052Z,ARWN6TT8EWCFJ,odd,1
