X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type
Chrome,975,null,null,1021,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,450,null,null,1013,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,750,null,null,1020,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,675,null,null,1018,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,1050,null,null,1044,76,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,825,null,null,1047,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,600,null,null,1007,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,525,null,null,1017,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,900,null,null,964,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,525,null,null,1015,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,675,null,null,1024,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,900,null,null,1049,76,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,975,null,null,1039,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,1050,null,null,975,76,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,450,null,null,972,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,825,null,null,998,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,600,null,null,1026,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,750,null,null,1033,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,675,null,null,971,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,600,null,null,1028,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,750,null,null,996,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,525,null,null,964,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,900,null,null,1000,76,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,1050,null,null,1016,76,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
Chrome,450,null,null,1000,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,odd
Chrome,825,null,null,1005,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,colorful
Chrome,975,2019-09-03T22:24:01.113Z,"All good, thanks.",1034,83,2019-09-03T21:56:59.470Z,A3LT7W355XOAKF,red
