X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type
Chrome,1050,null,null,1007,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,450,null,null,1017,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,525,null,null,1002,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,900,null,null,1001,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,825,null,null,1030,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,600,null,null,1049,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,975,null,null,980,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,675,null,null,1002,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,750,null,null,967,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,975,null,null,1013,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,675,null,null,981,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,900,null,null,1018,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,1050,null,null,1007,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,825,null,null,992,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,750,null,null,985,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,450,null,null,1028,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,525,null,null,955,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,600,null,null,1019,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,750,null,null,1041,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,1050,null,null,1030,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,450,null,null,981,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,900,null,null,954,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,red
Chrome,600,null,null,997,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,825,null,null,1029,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,525,null,null,1040,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,odd
Chrome,675,null,null,963,76,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
Chrome,975,2019-09-03T22:09:15.201Z,I had no problem. Thanks for the survey.,1019,83,2019-09-03T21:53:01.641Z,AMDKQKEILEP2N,colorful
