experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,cueSpatialPos1,cueEccentricity1,timingBlips
RSVP_spatial_cue_replication,0,9,T1,0,14,N,B,0,1,"[-1 0]",10,0
RSVP_spatial_cue_replication,1,9,T1,0,14,W,W,1,0,"[1 0]",2,0
RSVP_spatial_cue_replication,2,9,T1,0,10,U,U,1,0,"[-1 0]",2,0
RSVP_spatial_cue_replication,3,9,T1,0,22,L,L,1,0,"[1 0]",2,0
RSVP_spatial_cue_replication,4,9,T1,0,22,Z,K,0,-7,"[1 0]",2,0
RSVP_spatial_cue_replication,5,9,T1,0,18,N,T,0,1,"[-1 0]",2,0
RSVP_spatial_cue_replication,6,9,T1,0,6,C,C,1,0,"[1 0]",10,0
RSVP_spatial_cue_replication,7,9,T1,0,22,F,F,1,0,"[1 0]",10,0
RSVP_spatial_cue_replication,8,9,T1,0,22,E,Y,0,-12,"[1 0]",10,0
RSVP_spatial_cue_replication,9,9,T1,0,18,E,E,1,0,"[1 0]",2,0
RSVP_spatial_cue_replication,10,9,T1,0,10,U,U,1,0,"[-1 0]",2,0
RSVP_spatial_cue_replication,11,9,T1,0,6,F,F,1,0,"[-1 0]",10,0
RSVP_spatial_cue_replication,12,9,T1,0,22,L,L,1,0,"[-1 0]",2,0
RSVP_spatial_cue_replication,13,9,T1,0,6,S,S,1,0,"[-1 0]",10,0
RSVP_spatial_cue_replication,14,9,T1,0,6,G,G,1,0,"[-1 0]",2,0
RSVP_spatial_cue_replication,15,9,T1,0,14,P,P,1,0,"[-1 0]",2,1
RSVP_spatial_cue_replication,16,9,T1,0,18,F,F,1,0,"[1 0]",2,0
RSVP_spatial_cue_replication,17,9,T1,0,14,X,K,0,-14,"[1 0]",10,0
RSVP_spatial_cue_replication,18,9,T1,0,18,J,J,1,0,"[-1 0]",10,0
RSVP_spatial_cue_replication,19,9,T1,0,6,G,G,1,0,"[1 0]",10,0
RSVP_spatial_cue_replication,20,9,T1,0,18,J,J,1,0,"[-1 0]",2,0
RSVP_spatial_cue_replication,21,9,T1,0,18,B,B,1,0,"[-1 0]",10,0
RSVP_spatial_cue_replication,22,9,T1,0,22,F,B,0,-1,"[1 0]",10,0
RSVP_spatial_cue_replication,23,9,T1,0,18,Z,Z,1,0,"[1 0]",2,0
RSVP_spatial_cue_replication,24,9,T1,0,18,B,B,1,0,"[1 0]",2,0
RSVP_spatial_cue_replication,25,9,T1,0,10,Z,Z,1,0,"[1 0]",10,0
RSVP_spatial_cue_replication,26,9,T1,0,14,I,C,0,-1,"[1 0]",2,0
RSVP_spatial_cue_replication,27,9,T1,0,10,I,A,0,1,"[1 0]",10,0
RSVP_spatial_cue_replication,28,9,T1,0,10,W,W,1,0,"[-1 0]",10,0
RSVP_spatial_cue_replication,29,9,T1,0,14,C,B,0,1,"[1 0]",2,0
RSVP_spatial_cue_replication,30,9,T1,0,18,U,N,0,-1,"[1 0]",2,0
