experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	cueSpatialPos1	cueEccentricity1	timingBlips
RSVP_two_streams_bigger_cue_size_different_rates 	0 	1 	 T1 	 0.0 	11 	L 	E 	0.0 	14.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	1 	1 	 T1 	 0.0 	15 	X 	P 	0.0 	10.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	2 	1 	 T1 	 0.0 	15 	B 	M 	0.0 	-10.0 	[-1, 0] 	3.0 	1
RSVP_two_streams_bigger_cue_size_different_rates 	3 	1 	 T1 	 0.0 	15 	G 	R 	0.0 	-14.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	4 	1 	 T1 	 0.0 	11 	O 	B 	0.0 	2.0 	[-1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	5 	1 	 T1 	 0.0 	7 	Q 	V 	0.0 	-3.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	6 	1 	 T1 	 0.0 	7 	R 	P 	0.0 	10.0 	[1, 0] 	10.0 	2
RSVP_two_streams_bigger_cue_size_different_rates 	7 	1 	 T1 	 0.0 	11 	F 	L 	0.0 	5.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	8 	1 	 T1 	 0.0 	19 	Z 	M 	0.0 	-14.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	9 	1 	 T1 	 0.0 	23 	R 	D 	0.0 	-20.0 	[-1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	10 	1 	 T1 	 0.0 	23 	O 	V 	0.0 	-4.0 	[1, 0] 	10.0 	1
RSVP_two_streams_bigger_cue_size_different_rates 	11 	1 	 T1 	 0.0 	11 	M 	K 	0.0 	10.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	12 	1 	 T1 	 0.0 	23 	J 	I 	0.0 	-15.0 	[1, 0] 	3.0 	1
RSVP_two_streams_bigger_cue_size_different_rates 	13 	1 	 T1 	 0.0 	11 	C 	P 	0.0 	4.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	14 	1 	 T1 	 0.0 	11 	N 	M 	0.0 	13.0 	[-1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	15 	1 	 T1 	 0.0 	11 	F 	K 	0.0 	-8.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	16 	1 	 T1 	 0.0 	11 	K 	G 	0.0 	-4.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	17 	1 	 T1 	 0.0 	15 	E 	U 	0.0 	-14.0 	[1, 0] 	10.0 	2
RSVP_two_streams_bigger_cue_size_different_rates 	18 	1 	 T1 	 0.0 	19 	P 	E 	0.0 	5.0 	[-1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	19 	1 	 T1 	 0.0 	7 	M 	K 	0.0 	6.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	20 	1 	 T1 	 0.0 	23 	Q 	C 	0.0 	-18.0 	[-1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	21 	1 	 T1 	 0.0 	19 	C 	A 	0.0 	-17.0 	[1, 0] 	3.0 	2
RSVP_two_streams_bigger_cue_size_different_rates 	22 	1 	 T1 	 0.0 	19 	R 	A 	0.0 	-19.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	23 	1 	 T1 	 0.0 	7 	P 	O 	0.0 	4.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	24 	1 	 T1 	 0.0 	19 	N 	R 	0.0 	-5.0 	[-1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	25 	1 	 T1 	 0.0 	11 	W 	F 	0.0 	13.0 	[1, 0] 	10.0 	1
RSVP_two_streams_bigger_cue_size_different_rates 	26 	1 	 T1 	 0.0 	23 	S 	G 	0.0 	-16.0 	[1, 0] 	3.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	27 	1 	 T1 	 0.0 	15 	A 	S 	0.0 	7.0 	[-1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	28 	1 	 T1 	 0.0 	7 	Y 	V 	0.0 	-7.0 	[-1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	29 	1 	 T1 	 0.0 	11 	Q 	X 	0.0 	-7.0 	[1, 0] 	10.0 	3
RSVP_two_streams_bigger_cue_size_different_rates 	30 	1 	 T1 	 0.0 	23 	Y 	H 	0.0 	-12.0 	[1, 0] 	10.0 	0
RSVP_two_streams_bigger_cue_size_different_rates 	31 	1 	 T1 	 0.0 	19 	X 	E 	0.0 	-8.0 	[-1, 0] 	3.0 	0
