browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type
Chrome,675,,,1018,76,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Chrome,600,,,953,83,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Chrome,975,,,1027,76,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Chrome,450,,,998,83,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Chrome,750,,,960,76,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Chrome,1050,,,1039,76,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Chrome,675,,,1010,83,2019-07-01T15:21:45.590Z,A2K6UJK3QZ8Q6F,odd
Safari,975,,,1024,76,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,825,,,1016,76,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,450,,,996,76,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,525,,,1004,83,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,825,,,1029,76,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,1050,,,997,83,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,900,,,993,76,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,1050,,,1020,83,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Safari,825,,,999,83,2019-07-01T20:03:21.278Z,AZIZ1APNZUTC1,odd
Chrome,675,,,982,83,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,750,,,964,76,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,450,,,970,83,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,975,,,952,76,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,525,,,1049,83,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,600,,,1030,83,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,1050,,,1044,76,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,900,,,990,76,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Chrome,675,,,953,83,2019-07-01T15:19:20.340Z,AZIZ1APNZUTC1,odd
Safari,525,,,979,76,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,825,,,966,76,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,675,,,1004,83,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,825,,,1025,83,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,1050,,,950,76,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,600,,,989,83,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,675,,,960,83,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,600,,,980,83,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
Safari,525,,,969,83,2019-07-01T14:28:22.289Z,AF17OQDFLMSDH,odd
