trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
288,pilot ,10,1,1,1,13,2,2,1,"[1, 0] ",6,0
289,pilot ,20,1,1,1,23,2,2,1,"[1, 0] ",3,0
290,pilot ,20,1,2,0,20,2,1,0,"[-1, 0] ",9,0
291,pilot ,10,1,1,1,12,2,2,1,"[1, 0] ",3,0
292,pilot ,20,1,2,0,22,2,1,0,"[-1, 0] ",9,0
293,pilot ,10,1,2,0,10,2,1,0,"[-1, 0] ",9,0
294,pilot ,10,2,2,1,9,1,1,1,"[1, 0] ",6,0
295,pilot ,10,2,2,1,7,1,1,1,"[1, 0] ",6,0
296,pilot ,20,1,1,1,21,2,2,1,"[1, 0] ",9,0
297,pilot ,20,1,1,1,22,2,2,1,"[-1, 0] ",3,0
298,pilot ,20,2,2,1,18,1,1,1,"[1, 0] ",9,0
299,pilot ,10,1,1,1,12,2,2,1,"[1, 0] ",9,0
300,pilot ,10,1,2,0,10,2,1,0,"[-1, 0] ",3,0
301,pilot ,10,2,2,1,7,1,1,1,"[1, 0] ",9,0
302,pilot ,10,1,1,1,11,2,2,1,"[-1, 0] ",3,0
303,pilot ,10,1,1,1,12,2,2,1,"[-1, 0] ",3,0
304,pilot ,20,1,2,0,20,2,1,0,"[-1, 0] ",3,0
305,pilot ,20,1,2,0,20,2,1,0,"[-1, 0] ",6,0
306,pilot ,20,2,2,1,19,1,1,1,"[1, 0] ",6,0
307,pilot ,10,1,2,0,11,2,1,0,"[1, 0] ",3,0
308,pilot ,20,2,2,1,17,1,1,1,"[1, 0] ",6,0
309,pilot ,10,2,2,1,9,1,1,1,"[-1, 0] ",6,0
310,pilot ,10,2,2,1,8,1,1,1,"[1, 0] ",6,0
311,pilot ,10,1,2,0,11,2,1,0,"[1, 0] ",9,0
312,pilot ,10,1,1,1,11,2,2,1,"[-1, 0] ",6,1
313,pilot ,20,2,2,1,19,1,1,1,"[-1, 0] ",6,0
314,pilot ,20,2,2,1,17,1,1,1,"[1, 0] ",3,0
315,pilot ,20,1,1,1,23,2,2,1,"[-1, 0] ",9,0
316,pilot ,20,1,1,1,23,2,2,1,"[-1, 0] ",6,0
317,pilot ,20,1,2,0,20,2,1,0,"[1, 0] ",9,1
318,pilot ,20,2,2,1,18,1,1,1,"[-1, 0] ",6,0
319,pilot ,10,2,2,1,7,1,1,1,"[-1, 0] ",3,0
320,pilot ,10,1,2,0,13,2,1,0,"[1, 0] ",9,0
321,pilot ,10,1,2,0,11,2,1,0,"[-1, 0] ",9,1
322,pilot ,10,1,1,1,13,2,2,1,"[1, 0] ",3,0
323,pilot ,20,2,2,1,19,1,1,1,"[-1, 0] ",3,0
324,pilot ,10,1,2,0,10,2,1,0,"[-1, 0] ",6,0
325,pilot ,10,1,2,0,10,2,1,0,"[1, 0] ",3,0
326,pilot ,20,2,2,1,17,1,1,1,"[-1, 0] ",6,0
327,pilot ,10,1,2,0,12,2,1,0,"[-1, 0] ",6,0
328,pilot ,20,2,2,1,18,1,1,1,"[-1, 0] ",3,0
329,pilot ,20,2,2,1,19,1,1,1,"[1, 0] ",9,0
330,pilot ,10,2,2,1,7,1,1,1,"[-1, 0] ",6,0
331,pilot ,20,2,2,1,18,1,1,1,"[1, 0] ",3,0
332,pilot ,20,2,2,1,17,1,1,1,"[-1, 0] ",3,0
333,pilot ,20,2,2,1,17,1,1,1,"[1, 0] ",9,0
334,pilot ,20,1,1,1,21,2,2,1,"[1, 0] ",3,0
335,pilot ,10,1,2,0,12,2,1,0,"[1, 0] ",6,0
336,pilot ,10,1,2,0,10,2,1,0,"[-1, 0] ",3,0
337,pilot ,20,1,1,1,23,2,2,1,"[1, 0] ",3,0
338,pilot ,20,2,2,1,18,1,1,1,"[1, 0] ",9,0
339,pilot ,20,1,2,0,21,2,1,0,"[1, 0] ",9,0
340,pilot ,10,2,2,1,8,1,1,1,"[-1, 0] ",6,0
341,pilot ,10,2,2,1,9,1,1,1,"[-1, 0] ",6,0
342,pilot ,20,1,1,1,23,2,2,1,"[1, 0] ",9,0
343,pilot ,20,2,2,1,19,1,1,1,"[-1, 0] ",9,0
344,pilot ,10,2,2,1,8,1,1,1,"[1, 0] ",6,0
345,pilot ,20,2,2,1,19,1,1,1,"[1, 0] ",9,0
346,pilot ,20,2,2,1,18,1,1,1,"[1, 0] ",6,0
347,pilot ,20,1,1,1,22,2,2,1,"[1, 0] ",6,0
348,pilot ,10,2,2,1,9,1,1,1,"[1, 0] ",9,0
349,pilot ,20,2,2,1,18,1,1,1,"[-1, 0] ",6,0
350,pilot ,10,2,2,1,7,1,1,1,"[1, 0] ",3,0
351,pilot ,10,1,2,0,10,2,1,0,"[1, 0] ",9,0
352,pilot ,10,1,2,0,10,2,1,0,"[1, 0] ",3,0
353,pilot ,20,1,1,1,22,2,2,1,"[1, 0] ",3,0
354,pilot ,20,1,2,0,20,2,1,0,"[-1, 0] ",6,0
355,pilot ,10,2,2,1,9,1,1,1,"[-1, 0] ",9,0
356,pilot ,20,1,2,0,20,2,1,0,"[1, 0] ",3,0
357,pilot ,20,2,2,1,19,1,1,1,"[1, 0] ",6,0
358,pilot ,20,1,2,0,23,2,1,0,"[-1, 0] ",9,0
359,pilot ,20,1,1,1,21,2,2,1,"[1, 0] ",6,0
360,pilot ,10,1,1,1,12,2,2,1,"[1, 0] ",9,0
361,pilot ,10,1,1,1,13,2,2,1,"[-1, 0] ",3,0
362,pilot ,10,1,2,0,11,2,1,0,"[-1, 0] ",9,0
363,pilot ,20,1,2,0,22,2,1,0,"[-1, 0] ",9,0
364,pilot ,20,2,2,1,18,1,1,1,"[-1, 0] ",3,0
365,pilot ,10,2,2,1,7,1,1,1,"[-1, 0] ",9,0
366,pilot ,10,1,2,0,12,2,1,0,"[-1, 0] ",9,0
367,pilot ,20,2,2,1,19,1,1,1,"[1, 0] ",3,0
368,pilot ,20,2,2,1,18,1,1,1,"[1, 0] ",3,0
369,pilot ,10,1,2,0,11,2,1,0,"[1, 0] ",3,0
370,pilot ,10,1,2,0,10,2,1,0,"[-1, 0] ",9,0
371,pilot ,10,2,2,1,9,1,1,1,"[-1, 0] ",3,0
372,pilot ,20,2,2,1,17,1,1,1,"[-1, 0] ",9,0
373,pilot ,10,2,2,1,7,1,1,1,"[1, 0] ",9,0
