trialnum	subject	answerPos0	answer0	response0	correct0	answerPos1	answer1	response1	correct1	cueSpatialPos	cueEccentricity	timingBlips
108 	21 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	6.5 	0
109 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
110 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	6.5 	0
111 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	3 	0
112 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	6.5 	0
113 	21 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	6.5 	0
114 	21 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[1, 0] 	6.5 	0
115 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
116 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	1.5 	0
117 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
118 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
119 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	9 	0
120 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	6.5 	0
121 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
122 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	6.5 	0
123 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
124 	21 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	1.5 	0
125 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	1.5 	0
126 	21 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	3 	0
127 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
128 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
129 	21 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	6.5 	0
130 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
131 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	9 	0
132 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
133 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
134 	21 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[1, 0] 	9 	0
135 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	3 	0
136 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
137 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	1.5 	0
138 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	3 	0
139 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
140 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
141 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
142 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
143 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	3 	0
144 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	1.5 	0
145 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	3 	0
146 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
147 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	6.5 	0
148 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	3 	0
149 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	9 	0
150 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
151 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
152 	21 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[-1, 0] 	6.5 	0
153 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	1.5 	0
154 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	1.5 	0
155 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
156 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
157 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	1.5 	0
158 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	3 	0
159 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
160 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	6.5 	3
161 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
162 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
163 	21 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	1.5 	0
164 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
165 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
166 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
167 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	1.5 	0
168 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	6.5 	0
169 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
170 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
171 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	6.5 	0
172 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
173 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
174 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	1.5 	0
175 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
176 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	9 	0
177 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
178 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
179 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	6.5 	0
180 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	6.5 	0
181 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	9 	0
182 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
183 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[-1, 0] 	1.5 	0
184 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
185 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
186 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	9 	0
187 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
188 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
189 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
190 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
191 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
192 	21 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
193 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
194 	21 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	6.5 	0
195 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
196 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
197 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
198 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
199 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	9 	0
200 	21 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[1, 0] 	1.5 	0
201 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	3 	0
202 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	9 	0
203 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	1.5 	0
204 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	6.5 	0
205 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
206 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
207 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
208 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	6.5 	0
209 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
210 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	3 	0
211 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
212 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	3 	0
213 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	1.5 	0
214 	21 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	9 	0
215 	21 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	9 	0
216 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
217 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	9 	0
218 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
219 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	3 	0
220 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	9 	0
221 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	6.5 	0
222 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	1.5 	0
223 	21 	10 	G 	B 	0.0 	7 	B 	G 	0.0 	[1, 0] 	6.5 	0
224 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	9 	0
225 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
226 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
227 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	9 	0
228 	21 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	6.5 	0
229 	21 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	6.5 	0
230 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
231 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
232 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
233 	21 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	9 	0
234 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	1.5 	0
235 	21 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[-1, 0] 	6.5 	0
236 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
237 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
238 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	3 	0
239 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	3 	0
240 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	9 	0
241 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	1.5 	0
242 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
243 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	1.5 	0
244 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	6.5 	0
245 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	3 	0
246 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	6.5 	0
247 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[-1, 0] 	1.5 	0
248 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
249 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	6.5 	0
250 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
251 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
252 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[-1, 0] 	6.5 	0
253 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	6.5 	0
254 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
255 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	6.5 	0
256 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
257 	21 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
258 	21 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	9 	0
259 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
260 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	1.5 	0
261 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
262 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
263 	21 	10 	G 	B 	0.0 	6 	B 	G 	0.0 	[-1, 0] 	6.5 	0
264 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	9 	0
265 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
266 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
267 	21 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	3 	0
268 	21 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
269 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
270 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	1.5 	0
271 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	3 	0
272 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	6.5 	0
273 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
274 	21 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[-1, 0] 	6.5 	0
275 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
276 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	1.5 	0
277 	21 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	1.5 	0
278 	21 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	9 	0
279 	21 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
280 	21 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
281 	21 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[-1, 0] 	1.5 	0
282 	21 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
283 	21 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	6.5 	0
284 	21 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
285 	21 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
