trialnum	subject	answerPos0	answer0	response0	correct0	answerPos1	answer1	response1	correct1	cueSpatialPos	cueEccentricity	timingBlips
42 	10 	10 	G 	B 	0.0 	7 	B 	G 	0.0 	[-1, 0] 	6.5 	0
43 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	6.5 	0
44 	10 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	9 	0
45 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
46 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
47 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	3 	0
48 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
49 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	3 	0
50 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	1.5 	0
51 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
52 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	1.5 	0
53 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
54 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	6.5 	0
55 	10 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	1.5 	0
56 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
57 	10 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
58 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	1.5 	0
59 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
60 	10 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	1.5 	0
61 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	1.5 	0
62 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	6.5 	0
63 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
64 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
65 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	6.5 	0
66 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	6.5 	0
67 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
68 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	6.5 	0
69 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
70 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
71 	10 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	6.5 	0
72 	10 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[1, 0] 	6.5 	0
73 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	1.5 	0
74 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	9 	0
75 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	3 	0
76 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	1.5 	0
77 	10 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	9 	0
78 	10 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	9 	0
79 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	3 	0
80 	10 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	1.5 	0
81 	10 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	6.5 	0
82 	10 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	1.5 	0
83 	10 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[1, 0] 	6.5 	0
84 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	3 	0
85 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	6.5 	0
86 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	6.5 	0
87 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	3 	0
88 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	6.5 	0
89 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	1.5 	0
90 	10 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[-1, 0] 	3 	0
91 	10 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[1, 0] 	1.5 	0
92 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	6.5 	0
93 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[1, 0] 	3 	0
94 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	6.5 	0
95 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	6.5 	0
96 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	9 	0
97 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	6.5 	0
98 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	3 	0
99 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	6.5 	0
100 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[1, 0] 	1.5 	0
101 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	9 	0
102 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	1.5 	0
103 	10 	10 	B 	G 	0.0 	12 	G 	B 	0.0 	[-1, 0] 	9 	0
104 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	3 	0
105 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[-1, 0] 	3 	0
106 	10 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	1.5 	0
107 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[1, 0] 	1.5 	0
108 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	3 	0
109 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	9 	0
110 	10 	10 	G 	B 	0.0 	8 	B 	G 	0.0 	[1, 0] 	6.5 	0
111 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	6.5 	0
112 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	6.5 	0
113 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	3 	0
114 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[-1, 0] 	1.5 	0
115 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	1.5 	0
116 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[1, 0] 	9 	0
117 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	3 	0
118 	10 	10 	B 	B 	1.0 	13 	G 	G 	1.0 	[-1, 0] 	9 	0
119 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	1.5 	0
120 	10 	10 	B 	G 	0.0 	13 	G 	B 	0.0 	[1, 0] 	9 	0
121 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[1, 0] 	6.5 	0
122 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	9 	0
123 	10 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[-1, 0] 	6.5 	0
124 	10 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	1.5 	0
125 	10 	10 	G 	G 	1.0 	6 	B 	B 	1.0 	[-1, 0] 	3 	0
126 	10 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[1, 0] 	3 	0
127 	10 	10 	G 	G 	1.0 	9 	B 	B 	1.0 	[-1, 0] 	9 	0
128 	10 	10 	B 	B 	1.0 	12 	G 	G 	1.0 	[-1, 0] 	3 	0
129 	10 	10 	B 	G 	0.0 	11 	G 	B 	0.0 	[1, 0] 	1.5 	0
130 	10 	10 	B 	B 	1.0 	10 	G 	G 	1.0 	[-1, 0] 	6.5 	0
131 	10 	10 	G 	B 	0.0 	9 	B 	G 	0.0 	[-1, 0] 	1.5 	0
132 	10 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[-1, 0] 	6.5 	0
133 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[1, 0] 	3 	0
134 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	9 	0
135 	10 	10 	B 	G 	0.0 	14 	G 	B 	0.0 	[1, 0] 	9 	0
136 	10 	10 	B 	G 	0.0 	10 	G 	B 	0.0 	[1, 0] 	9 	0
137 	10 	10 	B 	B 	1.0 	11 	G 	G 	1.0 	[1, 0] 	9 	0
138 	10 	10 	B 	B 	1.0 	14 	G 	G 	1.0 	[1, 0] 	3 	0
139 	10 	10 	G 	G 	1.0 	7 	B 	B 	1.0 	[-1, 0] 	1.5 	0
140 	10 	10 	G 	G 	1.0 	8 	B 	B 	1.0 	[-1, 0] 	1.5 	0
