experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,cueSpatialPos1,cueEccentricity1,timingBlips
RSVP_two_streams ,0 ,Adi , T1 , 0.0 ,6 ,H ,C ,0.0 ,8.0 ,"[-1, 0] ",10 ,1
RSVP_two_streams ,1 ,Adi , T1 , 0.0 ,22 ,C ,W ,0.0 ,1.0 ,"[1, 0] ",2.5 ,0
RSVP_two_streams ,2 ,Adi , T1 , 0.0 ,6 ,F ,S ,0.0 ,9.0 ,"[1, 0] ",10 ,0
RSVP_two_streams ,3 ,Adi , T1 , 0.0 ,22 ,H ,H ,1.0 ,0.0 ,"[-1, 0] ",2.5 ,0
RSVP_two_streams ,4 ,Adi , T1 , 0.0 ,18 ,C ,C ,1.0 ,0.0 ,"[1, 0] ",2.5 ,0
RSVP_two_streams ,5 ,Adi , T1 , 0.0 ,10 ,E ,G ,0.0 ,-8.0 ,"[1, 0] ",10 ,0
RSVP_two_streams ,6 ,Adi , T1 , 0.0 ,14 ,T ,S ,0.0 ,-11.0 ,"[-1, 0] ",2.5 ,0
RSVP_two_streams ,7 ,Adi , T1 , 0.0 ,18 ,H ,W ,0.0 ,1.0 ,"[-1, 0] ",10 ,0
RSVP_two_streams ,8 ,Adi , T1 , 0.0 ,10 ,D ,D ,1.0 ,0.0 ,"[-1, 0] ",10 ,0
RSVP_two_streams ,9 ,Adi , T1 , 0.0 ,6 ,U ,W ,0.0 ,-1.0 ,"[-1, 0] ",2.5 ,0
RSVP_two_streams ,10 ,Adi , T1 , 0.0 ,14 ,S ,S ,1.0 ,0.0 ,"[1, 0] ",10 ,0
RSVP_two_streams ,11 ,Adi , T1 , 0.0 ,22 ,A ,A ,1.0 ,0.0 ,"[-1, 0] ",2.5 ,0
RSVP_two_streams ,12 ,Adi , T1 , 0.0 ,10 ,Y ,Y ,1.0 ,0.0 ,"[-1, 0] ",2.5 ,0
RSVP_two_streams ,13 ,Adi , T1 , 0.0 ,18 ,O ,C ,0.0 ,-1.0 ,"[-1, 0] ",10 ,0
RSVP_two_streams ,14 ,Adi , T1 , 0.0 ,14 ,U ,U ,1.0 ,0.0 ,"[1, 0] ",2.5 ,0
RSVP_two_streams ,15 ,Adi , T1 , 0.0 ,14 ,K ,W ,0.0 ,1.0 ,"[1, 0] ",2.5 ,0
RSVP_two_streams ,16 ,Adi , T1 , 0.0 ,10 ,H ,F ,0.0 ,-5.0 ,"[1, 0] ",10 ,0
RSVP_two_streams ,17 ,Adi , T1 , 0.0 ,18 ,R ,P ,0.0 ,-2.0 ,"[-1, 0] ",2.5 ,0
RSVP_two_streams ,18 ,Adi , T1 , 0.0 ,6 ,S ,S ,1.0 ,0.0 ,"[1, 0] ",2.5 ,0
RSVP_two_streams ,19 ,Adi , T1 , 0.0 ,6 ,L ,P ,0.0 ,16.0 ,"[-1, 0] ",10 ,0
RSVP_two_streams ,20 ,Adi , T1 , 0.0 ,6 ,F ,S ,0.0 ,-4.0 ,"[-1, 0] ",2.5 ,0
