Duration,Response,Stimulus condition
1.375,1.0159850339405239,0
0.75,0.5119674250017852,0
0.75,0.7200462808832526,0
1.25,0.8960241090971977,0
1.375,1.0239824259188026,0
1.525,1.3119655079208314,0
1.375,1.087964026024565,2
1.125,0.7120130560360849,0
0.75,0.8720298788975924,2
0.825,0.6400087950751185,1
1.375,1.0160011581610888,2
0.975,0.8560364660806954,2
1.45,0.9280087419319898,0
1.45,1.0720167870167643,0
0.825,0.5600261550862342,0
0.975,0.9119855598546565,0
1.25,0.8160706120543182,0
1.05,1.0239910609088838,1
1.05,0.8079986779484898,0
0.825,0.7040189011022449,0
1.125,1.0319747959729284,0
0.9,1.087969909189269,1
0.825,0.8079589190892875,1
0.9,0.6720228421036154,0
1.525,1.4319872809574008,2
0.75,0.48800621018745005,0
1.125,1.039982729125768,0
0.975,0.8880030021537095,1
1.45,1.2399514589924365,0
0.75,0.8160189760383219,0
0.9,0.8319391228724271,2
1.525,0.8799725219141692,1
1.125,0.9599827120546252,2
1.125,0.8719455080572516,0
0.9,0.8639797288924456,0
0.9,0.8879355220124125,1
1.375,1.1279417760670185,1
1.05,0.8000035500153899,1
1.45,1.3200310808606446,1
1.05,0.6000336720608175,0
1.05,1.024005940882489,2
1.45,1.0400750539265573,2
0.825,0.7040095741394907,0
1.05,0.7599778599105775,0
1.125,0.959979941835627,2
0.75,0.5599637231789529,1
0.9,0.8560040099546313,0
1.375,0.7759945809375495,0
1.25,0.8319621861446649,0
0.975,0.936000884976238,1
0.975,0.9599382989108562,2
0.825,0.8319908899720758,2
1.525,1.0960109292063862,0
1.45,1.3120211130008101,1
1.45,1.400022336980328,2
0.975,1.0559640291612595,2
0.75,0.5600092031527311,2
1.525,1.3439878260251135,2
1.125,0.8560014402028173,1
1.05,0.752020011888817,0
1.375,1.4959672240074724,2
1.25,0.7920035431161523,0
0.9,0.743945315014571,0
1.25,0.8160388749092817,1
1.125,0.8799703558906913,1
1.45,1.047941115917638,0
1.125,0.9519952849950641,2
0.975,0.67200455092825,1
1.25,0.944035573862493,1
0.975,0.7999720461666584,0
1.05,0.8320169569924474,0
0.75,0.9359826100990176,0
1.525,0.8719743839465082,1
1.45,0.8239595089107752,0
0.975,0.8080283140297979,0
1.125,0.8480017799884081,1
1.525,0.7439485560171306,1
0.825,0.6559940590523183,0
1.375,0.7999696438200772,0
0.9,0.7039792658761144,0
1.375,1.0720244799740613,1
1.525,1.151988415978849,2
1.25,0.9919839361682534,2
0.75,0.6319770598784089,1
0.9,0.7679944250266999,2
0.825,0.8159701230470091,2
1.25,0.631975969998166,0
1.525,0.9440455299336463,0
0.75,0.47198427002876997,0
1.525,0.8800171900074929,0
0.825,0.6799954888410866,1
0.9,0.6560091599822044,0
0.825,0.8720442980993539,2
1.45,0.9039823350030929,0
1.25,0.9759941771626472,2
1.25,0.9760041469708085,0
1.375,0.7519862030167133,1
1.05,1.071994287893176,2
1.05,0.5600100818555802,0
0.975,0.7839969762135297,0
