experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	cueSpatialPos1	cueEccentricity1	timingBlips
main	0 	Adi 	 T1 	 0.0 	14 	J 	J 	1.0 	0.0 	[0, -1] 	8 	0
main	1 	Adi 	 T1 	 0.0 	12 	B 	B 	1.0 	0.0 	[-1, 0] 	8 	0
main	2 	Adi 	 T1 	 0.0 	14 	Z 	Z 	1.0 	0.0 	[-1, 0] 	4 	0
main	3 	Adi 	 T1 	 0.0 	6 	Q 	M 	0.0 	1.0 	[0, -1] 	8 	1
main	4 	Adi 	 T1 	 0.0 	10 	R 	A 	0.0 	1.0 	[0, -1] 	8 	0
main	5 	Adi 	 T1 	 0.0 	8 	X 	X 	1.0 	0.0 	[0, -1] 	4 	0
main	6 	Adi 	 T1 	 0.0 	10 	B 	B 	1.0 	0.0 	[1, 0] 	4 	0
main	7 	Adi 	 T1 	 0.0 	8 	V 	V 	1.0 	0.0 	[0, 1] 	4 	0
main	8 	Adi 	 T1 	 0.0 	6 	M 	M 	1.0 	0.0 	[-1, 0] 	8 	0
main	9 	Adi 	 T1 	 0.0 	10 	Q 	Z 	0.0 	1.0 	[1, 0] 	8 	0
main	10 	Adi 	 T1 	 0.0 	12 	P 	P 	1.0 	0.0 	[1, 0] 	4 	0
main	11 	Adi 	 T1 	 0.0 	10 	D 	D 	1.0 	0.0 	[0, -1] 	4 	0
main	12 	Adi 	 T1 	 0.0 	8 	Y 	Y 	1.0 	0.0 	[-1, 0] 	4 	0
main	13 	Adi 	 T1 	 0.0 	12 	K 	S 	0.0 	-1.0 	[-1, 0] 	4 	0
main	14 	Adi 	 T1 	 0.0 	6 	H 	H 	1.0 	0.0 	[0, 1] 	8 	0
main	15 	Adi 	 T1 	 0.0 	8 	P 	P 	1.0 	0.0 	[0, -1] 	8 	0
main	16 	Adi 	 T1 	 0.0 	6 	Y 	Y 	1.0 	0.0 	[0, 1] 	4 	0
main	17 	Adi 	 T1 	 0.0 	6 	I 	I 	1.0 	0.0 	[0, -1] 	4 	0
main	18 	Adi 	 T1 	 0.0 	10 	P 	P 	1.0 	0.0 	[0, 1] 	4 	0
main	19 	Adi 	 T1 	 0.0 	14 	S 	S 	1.0 	0.0 	[0, 1] 	4 	0
main	20 	Adi 	 T1 	 0.0 	14 	H 	H 	1.0 	0.0 	[1, 0] 	4 	0
main	21 	Adi 	 T1 	 0.0 	12 	D 	D 	1.0 	0.0 	[0, -1] 	4 	0
main	22 	Adi 	 T1 	 0.0 	6 	Q 	Q 	1.0 	0.0 	[1, 0] 	4 	0
main	23 	Adi 	 T1 	 0.0 	14 	A 	A 	1.0 	0.0 	[-1, 0] 	8 	0
main	24 	Adi 	 T1 	 0.0 	6 	K 	K 	1.0 	0.0 	[1, 0] 	8 	0
main	25 	Adi 	 T1 	 0.0 	12 	M 	M 	1.0 	0.0 	[0, 1] 	4 	0
main	26 	Adi 	 T1 	 0.0 	12 	J 	J 	1.0 	0.0 	[0, -1] 	8 	0
main	27 	Adi 	 T1 	 0.0 	14 	U 	D 	0.0 	-1.0 	[1, 0] 	8 	0
main	28 	Adi 	 T1 	 0.0 	12 	N 	N 	1.0 	0.0 	[1, 0] 	8 	0
