X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,675,null,null,1043,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
Chrome,750,null,null,1004,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,1
Chrome,825,null,null,1047,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,1050,null,null,1002,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,1
Chrome,450,null,null,1031,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
Chrome,975,null,null,1043,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,900,null,null,1013,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,1
Chrome,525,null,null,970,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
Chrome,600,null,null,950,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,1050,null,null,986,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,750,null,null,1029,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,0
Chrome,675,null,null,1007,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
Chrome,525,null,null,966,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,1
Chrome,900,null,null,950,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,0
Chrome,600,null,null,979,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
Chrome,450,null,null,967,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
Chrome,825,null,null,990,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,1
Chrome,975,null,null,1014,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,0
Chrome,525,null,null,1002,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,0
Chrome,975,null,null,1013,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,1
Chrome,450,null,null,976,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,750,null,null,999,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,1
Chrome,900,null,null,963,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,675,null,null,1016,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,1
Chrome,1050,null,null,1029,76,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,colorful,1
Chrome,825,null,null,950,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,odd,0
Chrome,600,2019-09-03T22:06:22.761Z,,958,83,2019-09-03T21:55:31.760Z,A1FS8SBR4SDWYG,red,0
