experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,ltrSpatialPos1,ltrEccentricity1,timingBlips
RSVP_central_cue_between_letter_presentation ,0 ,9 , T1 , 0.0 ,6 ,C ,I ,0.0 ,3.0 ,"[-1, 0] ",3.0 ,14
RSVP_central_cue_between_letter_presentation ,1 ,9 , T1 , 0.0 ,6 ,R ,O ,0.0 ,12.0 ,"[1, 0] ",10.0 ,24
RSVP_central_cue_between_letter_presentation ,2 ,9 , T1 , 0.0 ,10 ,W ,W ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,3 ,9 , T1 , 0.0 ,18 ,G ,G ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,4 ,9 , T1 , 0.0 ,22 ,X ,Z ,0.0 ,-4.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,5 ,9 , T1 , 0.0 ,14 ,H ,K ,0.0 ,3.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,6 ,9 , T1 , 0.0 ,10 ,N ,W ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,7 ,9 , T1 , 0.0 ,18 ,H ,K ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,8 ,9 , T1 , 0.0 ,14 ,O ,S ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,9 ,9 , T1 , 0.0 ,22 ,Z ,V ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,10 ,9 , T1 , 0.0 ,22 ,G ,G ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,11 ,9 , T1 , 0.0 ,18 ,J ,R ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,12 ,9 , T1 , 0.0 ,6 ,Q ,H ,0.0 ,9.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,13 ,9 , T1 , 0.0 ,6 ,K ,B ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
