experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,ltrSpatialPos1,ltrEccentricity1,timingBlips
RSVP_central_cue_between_letter_presentation ,24 ,15 , T1 , 0.0 ,6 ,T ,J ,0.0 ,4.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,25 ,15 , T1 , 0.0 ,22 ,J ,J ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,26 ,15 , T1 , 0.0 ,22 ,Y ,W ,0.0 ,-1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,27 ,15 , T1 , 0.0 ,18 ,P ,P ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,28 ,15 , T1 , 0.0 ,18 ,R ,R ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,29 ,15 , T1 , 0.0 ,10 ,L ,A ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,30 ,15 , T1 , 0.0 ,14 ,T ,F ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,31 ,15 , T1 , 0.0 ,6 ,J ,P ,0.0 ,5.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,32 ,15 , T1 , 0.0 ,14 ,W ,G ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,33 ,15 , T1 , 0.0 ,6 ,Q ,S ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,34 ,15 , T1 , 0.0 ,14 ,N ,R ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,35 ,15 , T1 , 0.0 ,18 ,L ,B ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,36 ,15 , T1 , 0.0 ,18 ,K ,K ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,37 ,15 , T1 , 0.0 ,6 ,Q ,D ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,38 ,15 , T1 , 0.0 ,18 ,L ,G ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,39 ,15 , T1 , 0.0 ,6 ,B ,B ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,40 ,15 , T1 , 0.0 ,10 ,B ,Z ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,41 ,15 , T1 , 0.0 ,14 ,L ,L ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,42 ,15 , T1 , 0.0 ,6 ,Y ,W ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,43 ,15 , T1 , 0.0 ,22 ,X ,X ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,44 ,15 , T1 , 0.0 ,6 ,Z ,E ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,45 ,15 , T1 , 0.0 ,14 ,A ,A ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,46 ,15 , T1 , 0.0 ,10 ,C ,S ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,47 ,15 , T1 , 0.0 ,6 ,Q ,X ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,48 ,15 , T1 , 0.0 ,10 ,Y ,D ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,49 ,15 , T1 , 0.0 ,10 ,Y ,D ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,50 ,15 , T1 , 0.0 ,22 ,F ,F ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,51 ,15 , T1 , 0.0 ,10 ,O ,Q ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,52 ,15 , T1 , 0.0 ,10 ,M ,M ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,53 ,15 , T1 , 0.0 ,6 ,P ,P ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,54 ,15 , T1 , 0.0 ,22 ,W ,W ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,55 ,15 , T1 , 0.0 ,6 ,S ,W ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,56 ,15 , T1 , 0.0 ,14 ,U ,H ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,57 ,15 , T1 , 0.0 ,10 ,S ,S ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,58 ,15 , T1 , 0.0 ,6 ,K ,F ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,59 ,15 , T1 , 0.0 ,18 ,F ,F ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,60 ,15 , T1 , 0.0 ,10 ,C ,K ,0.0 ,-2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,61 ,15 , T1 , 0.0 ,22 ,T ,T ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,62 ,15 , T1 , 0.0 ,22 ,A ,O ,0.0 ,-10.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,63 ,15 , T1 , 0.0 ,18 ,G ,T ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,64 ,15 , T1 , 0.0 ,14 ,H ,H ,1.0 ,0.0 ,"[1, 0] ",10.0 ,1
RSVP_central_cue_between_letter_presentation ,65 ,15 , T1 , 0.0 ,18 ,B ,B ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,66 ,15 , T1 , 0.0 ,10 ,I ,T ,0.0 ,-1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,67 ,15 , T1 , 0.0 ,18 ,V ,V ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,68 ,15 , T1 , 0.0 ,10 ,P ,P ,1.0 ,0.0 ,"[1, 0] ",3.0 ,1
RSVP_central_cue_between_letter_presentation ,69 ,15 , T1 , 0.0 ,6 ,Q ,C ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,70 ,15 , T1 , 0.0 ,10 ,V ,P ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,71 ,15 , T1 , 0.0 ,10 ,E ,T ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,72 ,15 , T1 , 0.0 ,18 ,V ,R ,0.0 ,-2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,73 ,15 , T1 , 0.0 ,14 ,N ,V ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,74 ,15 , T1 , 0.0 ,10 ,L ,K ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,75 ,15 , T1 , 0.0 ,14 ,Z ,Z ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,76 ,15 , T1 , 0.0 ,14 ,J ,J ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,77 ,15 , T1 , 0.0 ,22 ,C ,B ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,78 ,15 , T1 , 0.0 ,10 ,C ,C ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,79 ,15 , T1 , 0.0 ,10 ,L ,N ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,80 ,15 , T1 , 0.0 ,14 ,Y ,B ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,81 ,15 , T1 , 0.0 ,6 ,T ,Z ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,82 ,15 , T1 , 0.0 ,14 ,G ,G ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,83 ,15 , T1 , 0.0 ,22 ,N ,P ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,84 ,15 , T1 , 0.0 ,18 ,U ,Y ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,85 ,15 , T1 , 0.0 ,6 ,E ,G ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,86 ,15 , T1 , 0.0 ,14 ,Q ,L ,0.0 ,-4.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,87 ,15 , T1 , 0.0 ,10 ,T ,J ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,88 ,15 , T1 , 0.0 ,22 ,N ,N ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,89 ,15 , T1 , 0.0 ,18 ,W ,W ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,90 ,15 , T1 , 0.0 ,10 ,D ,D ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,91 ,15 , T1 , 0.0 ,10 ,Z ,R ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,92 ,15 , T1 , 0.0 ,18 ,N ,F ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,93 ,15 , T1 , 0.0 ,6 ,V ,W ,0.0 ,4.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,94 ,15 , T1 , 0.0 ,14 ,T ,T ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,95 ,15 , T1 , 0.0 ,18 ,I ,A ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,96 ,15 , T1 , 0.0 ,22 ,G ,G ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,97 ,15 , T1 , 0.0 ,22 ,E ,G ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,98 ,15 , T1 , 0.0 ,22 ,W ,W ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,99 ,15 , T1 , 0.0 ,6 ,K ,C ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,100 ,15 , T1 , 0.0 ,14 ,V ,D ,0.0 ,2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,101 ,15 , T1 , 0.0 ,6 ,E ,P ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,102 ,15 , T1 , 0.0 ,6 ,I ,V ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,103 ,15 , T1 , 0.0 ,10 ,N ,K ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,104 ,15 , T1 , 0.0 ,10 ,H ,A ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,105 ,15 , T1 , 0.0 ,6 ,J ,J ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,106 ,15 , T1 , 0.0 ,18 ,D ,S ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,107 ,15 , T1 , 0.0 ,14 ,G ,D ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,108 ,15 , T1 , 0.0 ,18 ,N ,X ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,109 ,15 , T1 , 0.0 ,10 ,X ,Q ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,110 ,15 , T1 , 0.0 ,6 ,P ,B ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,111 ,15 , T1 , 0.0 ,6 ,F ,H ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,112 ,15 , T1 , 0.0 ,22 ,H ,L ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,113 ,15 , T1 , 0.0 ,14 ,J ,J ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,1
RSVP_central_cue_between_letter_presentation ,114 ,15 , T1 , 0.0 ,14 ,P ,R ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,115 ,15 , T1 , 0.0 ,22 ,H ,M ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,116 ,15 , T1 , 0.0 ,6 ,O ,G ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,117 ,15 , T1 , 0.0 ,22 ,E ,P ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,118 ,15 , T1 , 0.0 ,14 ,F ,F ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,119 ,15 , T1 , 0.0 ,22 ,Q ,W ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,120 ,15 , T1 , 0.0 ,22 ,X ,X ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,121 ,15 , T1 , 0.0 ,18 ,P ,G ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,122 ,15 , T1 , 0.0 ,10 ,R ,R ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,123 ,15 , T1 , 0.0 ,14 ,L ,L ,1.0 ,0.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,124 ,15 , T1 , 0.0 ,14 ,G ,G ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,125 ,15 , T1 , 0.0 ,14 ,Z ,J ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,126 ,15 , T1 , 0.0 ,14 ,N ,T ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,127 ,15 , T1 , 0.0 ,22 ,Y ,N ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,128 ,15 , T1 , 0.0 ,22 ,P ,P ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,129 ,15 , T1 , 0.0 ,6 ,Z ,F ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,130 ,15 , T1 , 0.0 ,10 ,A ,H ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,131 ,15 , T1 , 0.0 ,6 ,F ,F ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,132 ,15 , T1 , 0.0 ,14 ,P ,P ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,133 ,15 , T1 , 0.0 ,14 ,Z ,Z ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,134 ,15 , T1 , 0.0 ,14 ,X ,X ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,135 ,15 , T1 , 0.0 ,6 ,Y ,E ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,1
RSVP_central_cue_between_letter_presentation ,136 ,15 , T1 , 0.0 ,14 ,G ,C ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,137 ,15 , T1 , 0.0 ,22 ,Z ,Y ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,138 ,15 , T1 , 0.0 ,14 ,N ,M ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,139 ,15 , T1 , 0.0 ,14 ,A ,T ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,140 ,15 , T1 , 0.0 ,22 ,K ,D ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,141 ,15 , T1 , 0.0 ,18 ,R ,R ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,142 ,15 , T1 , 0.0 ,18 ,E ,A ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,143 ,15 , T1 , 0.0 ,18 ,D ,D ,1.0 ,0.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,144 ,15 , T1 , 0.0 ,18 ,B ,G ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,145 ,15 , T1 , 0.0 ,18 ,N ,D ,0.0 ,-2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,146 ,15 , T1 , 0.0 ,22 ,X ,X ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,147 ,15 , T1 , 0.0 ,22 ,E ,N ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,148 ,15 , T1 , 0.0 ,14 ,Y ,Y ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,149 ,15 , T1 , 0.0 ,14 ,Y ,Y ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,150 ,15 , T1 , 0.0 ,10 ,V ,O ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,151 ,15 , T1 , 0.0 ,22 ,A ,A ,1.0 ,0.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,152 ,15 , T1 , 0.0 ,10 ,C ,G ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,153 ,15 , T1 , 0.0 ,10 ,I ,L ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,154 ,15 , T1 , 0.0 ,6 ,E ,O ,0.0 ,3.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,155 ,15 , T1 , 0.0 ,14 ,B ,G ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,156 ,15 , T1 , 0.0 ,10 ,H ,B ,0.0 ,2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,157 ,15 , T1 , 0.0 ,14 ,Y ,Y ,1.0 ,0.0 ,"[1, 0] ",10.0 ,1
RSVP_central_cue_between_letter_presentation ,158 ,15 , T1 , 0.0 ,18 ,G ,E ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,159 ,15 , T1 , 0.0 ,10 ,V ,D ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,160 ,15 , T1 , 0.0 ,22 ,R ,R ,1.0 ,0.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,161 ,15 , T1 , 0.0 ,22 ,H ,B ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,162 ,15 , T1 , 0.0 ,22 ,W ,B ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,1
RSVP_central_cue_between_letter_presentation ,163 ,15 , T1 , 0.0 ,6 ,X ,R ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,164 ,15 , T1 , 0.0 ,6 ,G ,O ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,165 ,15 , T1 , 0.0 ,22 ,X ,W ,0.0 ,1.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,166 ,15 , T1 , 0.0 ,18 ,C ,P ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,1
RSVP_central_cue_between_letter_presentation ,167 ,15 , T1 , 0.0 ,10 ,E ,R ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,168 ,15 , T1 , 0.0 ,10 ,Q ,T ,0.0 ,-9.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,169 ,15 , T1 , 0.0 ,6 ,V ,O ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,170 ,15 , T1 , 0.0 ,14 ,U ,M ,0.0 ,-3.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,171 ,15 , T1 , 0.0 ,10 ,Q ,D ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,172 ,15 , T1 , 0.0 ,22 ,N ,S ,0.0 ,1.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,173 ,15 , T1 , 0.0 ,10 ,W ,H ,0.0 ,1.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,174 ,15 , T1 , 0.0 ,10 ,X ,Z ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,175 ,15 , T1 , 0.0 ,14 ,F ,P ,0.0 ,-9.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,176 ,15 , T1 , 0.0 ,6 ,V ,W ,0.0 ,-1.0 ,"[-1, 0] ",3.0 ,0
