experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,ltrSpatialPos1,ltrEccentricity1,timingBlips
RSVP_central_cue_between_letter_presentation ,109 ,1 , T1 , 0.0 ,10 ,V ,U ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,110 ,1 , T1 , 0.0 ,14 ,F ,D ,0.0 ,6.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,111 ,1 , T1 , 0.0 ,10 ,M ,S ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,112 ,1 , T1 , 0.0 ,10 ,Y ,E ,0.0 ,2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,113 ,1 , T1 , 0.0 ,18 ,Z ,I ,0.0 ,5.0 ,"[-1, 0] ",10.0 ,1
RSVP_central_cue_between_letter_presentation ,114 ,1 , T1 , 0.0 ,22 ,L ,K ,0.0 ,2.0 ,"[-1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,115 ,1 , T1 , 0.0 ,14 ,I ,B ,0.0 ,1.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,116 ,1 , T1 , 0.0 ,22 ,I ,O ,0.0 ,-2.0 ,"[1, 0] ",3.0 ,0
RSVP_central_cue_between_letter_presentation ,117 ,1 , T1 , 0.0 ,10 ,N ,Y ,0.0 ,3.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,118 ,1 , T1 , 0.0 ,14 ,X ,R ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,119 ,1 , T1 , 0.0 ,10 ,R ,K ,0.0 ,2.0 ,"[-1, 0] ",10.0 ,0
RSVP_central_cue_between_letter_presentation ,120 ,1 , T1 , 0.0 ,14 ,P ,K ,0.0 ,2.0 ,"[1, 0] ",10.0 ,0
