X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,975,null,null,1004,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,1
Chrome,900,null,null,995,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,0
Chrome,825,null,null,960,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,1
Chrome,675,null,null,1037,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,1
Chrome,525,null,null,996,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,0
Chrome,450,null,null,981,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,1050,null,null,1005,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,0
Chrome,750,null,null,1023,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,1
Chrome,600,null,null,959,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,1
Chrome,900,null,null,958,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,0
Chrome,825,null,null,985,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,1
Chrome,750,null,null,1034,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,1050,null,null,1037,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,975,null,null,1043,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,1
Chrome,525,null,null,1027,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,1
Chrome,450,null,null,1039,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,600,null,null,981,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,1
Chrome,675,null,null,1028,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,0
Chrome,975,null,null,963,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,1
Chrome,1050,null,null,950,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,825,null,null,1006,76,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,1
Chrome,900,null,null,977,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,675,null,null,997,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,0
Chrome,750,null,null,1017,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,red,0
Chrome,450,null,null,964,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,0
Chrome,525,null,null,996,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,odd,0
Chrome,600,2019-07-12T16:47:08.884Z,no there is no problem arise,1009,83,2019-07-12T16:34:34.202Z,A1WAY6AXRUBIRZ,spikey,0
