X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Chrome,825,null,null,980,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,0
Chrome,1050,null,null,1017,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,1
Chrome,975,null,null,1047,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,1
Chrome,750,null,null,1044,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,0
Chrome,900,null,null,990,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,0
Chrome,450,null,null,1011,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,0
Chrome,600,null,null,962,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,0
Chrome,675,null,null,987,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,1
Chrome,525,null,null,971,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,0
Chrome,1050,null,null,1016,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,1
Chrome,825,null,null,964,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,0
Chrome,600,null,null,980,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,0
Chrome,450,null,null,1012,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,0
Chrome,750,null,null,1043,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,1
Chrome,525,null,null,953,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,0
Chrome,975,null,null,987,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,1
Chrome,900,null,null,955,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,0
Chrome,675,null,null,997,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,0
Chrome,675,null,null,974,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,0
Chrome,1050,null,null,1037,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,1
Chrome,450,null,null,1018,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,0
Chrome,600,null,null,1010,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,0
Chrome,750,null,null,1013,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,0
Chrome,525,null,null,987,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,red,0
Chrome,975,null,null,998,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,1
Chrome,825,null,null,1028,83,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,spikey,0
Chrome,900,2019-07-12T16:09:21.318Z,,977,76,2019-07-12T15:56:05.511Z,AA8PZKO9XGCKO,odd,1
