X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type,X1.correct
Firefox,750,null,null,1035,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,0
Firefox,600,null,null,990,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,900,null,null,954,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,0
Firefox,825,null,null,991,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,0
Firefox,975,null,null,1005,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,1
Firefox,1050,null,null,1010,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,1
Firefox,525,null,null,954,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,675,null,null,1038,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,450,null,null,1016,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,0
Firefox,1050,null,null,974,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,1
Firefox,600,null,null,999,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,0
Firefox,525,null,null,1042,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,0
Firefox,900,null,null,976,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,1
Firefox,675,null,null,1013,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,750,null,null,982,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,1
Firefox,450,null,null,1014,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,0
Firefox,825,null,null,1020,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,975,null,null,1038,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,1
Firefox,1050,null,null,1040,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,1
Firefox,825,null,null,995,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,1
Firefox,900,null,null,1038,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,600,null,null,1025,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,0
Firefox,450,null,null,1038,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,0
Firefox,750,null,null,999,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,red,0
Firefox,525,null,null,1040,76,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,odd,1
Firefox,675,null,null,953,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,0
Firefox,975,2019-07-12T15:29:14.932Z,,976,83,2019-07-12T15:18:56.602Z,A2EKR2ZFO10VMV,spikey,0
