Duration,Response,Stimulus condition
1.05,1.232005383935757,1
1.525,1.023987555061467,1
1.125,1.0480017840163782,1
1.125,0.7680124010657892,1
1.375,0.9440347079653293,1
1.525,1.1439677609596401,1
1.125,0.8080661749700084,0
1.125,1.1839907030807808,0
1.45,1.3439983470598236,1
0.75,0.4959625529590994,0
1.25,0.9520346649223939,0
1.25,0.944026826065965,0
1.25,1.0000136659946293,1
0.825,0.3679819719400257,0
0.75,0.6641009449958801,1
1.05,0.7999923479510471,1
1.05,0.8400169319938868,0
1.45,1.1119691750500351,1
0.825,0.8559791200095788,1
0.75,0.6079352489905432,1
1.45,1.0079472420038655,1
1.525,1.0801035639597103,0
1.375,1.376022951095365,0
1.45,1.2480216330150142,0
0.825,0.31203987007029355,1
1.375,1.3199606710113585,0
0.75,0.7920155270257965,0
1.05,0.9199540260015056,1
0.9,0.6239834780571982,1
1.525,1.4480219490360469,1
1.525,1.5280503869289532,1
1.375,1.4880365650169551,0
1.25,1.3359917489578947,1
0.825,0.8159852859098464,1
1.525,1.25607642007526,0
1.45,1.3999720660503954,0
0.975,0.8640745879383758,0
1.25,1.1120480229146779,1
0.75,0.6799508848926052,0
0.9,0.7199907569447532,1
1.45,1.1519867370370775,1
1.375,1.0399785459740087,0
1.525,1.3040722319856286,0
1.45,1.2159957070834935,1
1.25,1.3039587999228388,0
1.375,1.055992235080339,1
0.825,0.727964845020324,0
1.125,0.9439959609881043,1
1.375,1.039969832985662,1
0.9,0.7039950209436938,0
0.9,0.6159564669942483,0
0.975,0.9359850799664855,1
0.825,0.7999927649507299,1
0.9,0.6719855560222641,1
1.45,1.0960333199473098,0
0.975,0.7920168810524046,0
0.825,0.6640651279594749,0
1.05,0.8239850118989125,1
1.525,1.1999551239423454,0
0.975,0.7920529539696872,1
0.75,0.7840009860228747,1
1.05,0.7200180169893429,0
1.375,0.9039727350464091,1
1.525,1.264003976015374,0
0.975,0.8640706229489297,0
1.45,1.295993686071597,0
1.125,1.1600256309611723,1
1.45,1.192001168965362,0
0.825,0.6799766579642892,0
1.125,0.8399795780424029,0
0.9,0.9439772930927575,1
1.25,0.8241270029684529,0
0.9,0.6719777910038829,0
0.9,0.6559948560316116,0
1.05,0.7840616540051997,0
0.975,0.97600342403166,1
1.375,0.9680336189921945,1
0.975,0.8799588099354878,1
0.9,0.8640467639779672,1
1.05,0.7839815050829202,0
0.825,0.7600084070581943,0
1.125,0.7920192969031632,0
1.25,1.0320093560731038,1
1.125,0.96006196399685,0
0.975,0.9520074960310012,1
0.75,0.7600888999877498,1
0.975,0.960057012969628,0
1.05,0.7999601169722155,1
1.125,0.8639791179448366,1
1.05,0.8239869870012626,0
1.25,0.9199163280427456,1
0.825,0.9280259310035035,1
1.25,1.0560961620649323,0
0.975,0.8399832539726049,0
0.9,0.8880868840496987,0
1.525,1.159986651968211,1
1.375,1.09603387711104,0
0.75,0.6399709290126339,0
0.75,0.5680287919240072,1
0.75,0.6240135019179434,0
