Duration,Response,Stimulus condition
0.9,0.5599636980332434,1
0.825,0.7039921020623296,0
0.975,0.6801033499650657,0
0.975,0.8399829460540786,0
1.05,0.8399958648951724,0
1.125,0.8799899829318747,0
1.525,1.1999487769789994,0
1.25,1.0000028749927878,0
1.375,0.9760088470065966,0
0.75,0.4319515099050477,1
1.525,0.9679800990270451,0
0.975,0.6160073600476608,0
0.9,0.5920377880102023,0
0.825,0.7520283450139686,0
0.975,0.6799430380342528,0
1.525,1.279989761998877,1
0.825,0.6960444379365072,1
1.525,1.2319621769711375,1
0.975,0.7919972710078582,1
1.25,0.9280179500347003,0
1.05,0.7360019029583782,1
1.525,0.9439991579856724,1
1.25,0.8959616250358522,1
0.9,0.6159811390098184,1
1.05,0.6720373809803277,0
1.125,0.863979761954397,1
1.125,0.9919422229286283,1
1.125,0.9199860430089757,0
1.25,0.9040915509685874,1
1.45,1.032094269990921,0
1.125,0.9199792600702494,0
1.45,0.8960480850655586,0
1.375,0.6160060140537098,1
1.25,0.9999796990305185,0
1.45,1.2159556599799544,1
0.9,0.5999735130462795,1
1.05,0.8880459910724312,1
0.75,0.42396775691304356,0
1.25,0.9039657620014623,0
0.975,0.5679768030531704,1
0.825,0.42400203295983374,0
1.375,1.032008816022426,0
1.125,0.6399806910194457,0
0.75,0.4320243529509753,1
1.375,1.0239660970401019,1
1.45,1.0080054850550368,1
1.45,1.0400104320142418,1
1.05,1.0320290359668434,1
1.125,0.7519712060457096,1
1.05,1.024071488995105,0
0.75,0.6640125889098272,0
0.975,1.1680023670196533,0
0.75,0.6320260160136968,0
1.375,1.4640192850492895,1
0.75,0.6400474370457232,1
0.825,0.8560224520042539,1
1.125,1.3120153601048514,1
1.45,1.1679964229697362,0
0.975,0.8960039289668202,1
0.9,0.6480301290284842,0
0.825,0.7920335939852521,1
0.9,0.7120182390790433,0
1.125,0.9440129160648212,0
0.9,0.8479772539576516,1
1.25,0.9919984679436311,0
0.975,0.7920183249516413,1
1.45,1.4320277470396832,1
1.25,1.2560075749643147,1
1.525,1.888005058048293,1
0.75,0.6879750869702548,1
0.825,0.5760588420089334,1
0.825,0.7039909940212965,0
1.375,1.0640425409656018,0
0.9,0.5919773309724405,1
0.975,0.9040467080194503,1
1.05,0.9679464129731059,1
1.45,1.2480371228884906,1
1.375,1.1280554590048268,1
1.45,1.3520257020136341,0
1.375,1.4319764740066603,0
1.375,1.184021049994044,0
1.45,1.4319942139554769,0
0.75,0.7520404619863257,1
1.525,1.3520567889790982,0
1.525,1.3599758730269969,1
0.825,0.7999911359511316,1
0.9,1.0000227179843932,0
1.25,1.0719672719715163,1
1.525,1.3519946369342506,0
1.25,1.0239611649885774,1
1.05,0.9679693080252036,1
0.825,0.9360334170050919,0
1.125,1.0560754119651392,1
1.525,1.3759946289937943,0
0.75,0.6159953210735694,0
1.05,1.007966179982759,0
1.05,0.9840119100408629,0
1.375,1.087949571898207,1
0.75,0.9360033000120893,0
0.9,0.8640960039338097,0
