Duration,Response,Stimulus condition
1.125,1.263968774001114,0
0.9,0.5599930330645293,0
0.825,0.49594379600603133,0
1.525,1.2079839130165055,0
1.375,1.560068023041822,1
1.25,0.9280611090362072,1
1.525,1.0240220460109413,0
1.05,1.0720461289165542,0
1.125,0.7759780230699107,1
1.25,0.9439992720726877,0
0.825,0.8639308359706774,1
1.375,1.2479740920243785,0
1.05,1.0160340599250048,1
0.825,0.5040458230068907,1
1.525,1.1359878670191392,0
1.05,1.1679823249578476,1
1.05,0.42403336404822767,1
0.75,0.4559405099134892,1
1.125,0.7680302639491856,1
0.825,0.7119372140150517,0
1.45,0.8640607499983162,1
0.975,0.8479707700898871,0
0.75,0.7519324469612911,1
1.45,0.8000184670090675,1
0.825,0.5920590879395604,1
1.25,0.8800813779234886,0
1.25,1.0560572720132768,0
1.525,1.4320182510418817,0
1.45,1.4640297900186852,0
0.825,0.623953599948436,0
0.75,0.7600037979427725,0
1.05,0.8240636989939958,0
1.25,1.0159920789301395,0
0.75,0.4719746259506792,0
0.975,0.9599999729543924,0
1.375,0.9279737710021436,0
1.375,1.151945817982778,1
0.9,0.9120839349925518,0
1.05,0.8719644979573786,0
1.525,1.039928236976266,1
0.75,0.799947572988458,0
1.05,0.6480212430469692,1
1.375,1.0479993880726397,0
1.375,0.7359887319616973,1
1.525,0.9759921740042046,1
1.525,1.4079612520290539,1
0.9,0.783969808020629,0
1.45,1.3119939069729298,0
0.825,0.7440280660521239,1
0.975,0.688071008073166,1
1.25,1.0160470609553158,1
1.375,1.3679773600306362,0
1.45,1.4799456410109997,1
0.75,0.8480375040089712,1
0.975,0.9280269499868155,0
1.25,0.823978889035061,1
0.825,0.7279861669521779,1
1.45,1.1040241859154776,1
1.05,1.1359869990264997,0
1.25,1.1760614110389724,0
0.75,0.8719784669810906,1
1.125,0.8479856989579275,1
0.9,1.0639515230432153,1
1.525,1.215967234922573,1
1.45,1.2320307190530002,1
0.9,0.5280250500654802,0
0.975,0.9120021179551259,1
0.75,0.4879930119495839,1
1.05,1.000009702052921,0
0.975,0.7759804020170122,1
1.375,0.9599894470302388,1
1.525,0.9200663230149075,1
1.45,1.0959818710107356,0
0.975,0.8559484969591722,0
1.25,0.9919915139907971,1
0.9,1.0320020449580625,1
1.25,0.8959784150356427,1
1.125,0.8880290919914842,0
0.9,0.9760161919984967,1
0.9,0.7519956389442086,1
1.45,1.1199558929074556,0
1.05,0.6880030148895457,1
0.975,0.6160296980524436,0
1.525,1.2561084850458428,0
1.375,1.2959712899755687,0
0.975,0.8560218729544431,1
1.125,0.8959766699699685,0
0.825,0.7040480099385604,0
0.75,0.7360233339713886,0
0.9,0.703988175955601,1
0.9,0.680015523917973,0
1.45,1.1040698169963434,0
1.125,0.9999614449916407,1
0.75,0.5119923030724749,0
1.375,0.9520205610897392,1
0.975,0.9279973139055073,1
1.125,0.928000238025561,0
1.125,1.0799940349534154,1
0.825,0.5600283320527524,0
1.125,0.8800455409800634,0
