Duration,Response,Stimulus condition
1.525,1.0240455190651119,0
0.9,0.24800756794866174,0
1.125,0.5119985520141199,1
0.75,0.2880569399567321,1
1.25,0.4159620050340891,0
1.375,0.8959970260038972,1
1.375,0.7600218169391155,0
1.05,0.6959590730257332,1
0.75,0.6720078369835392,1
1.25,0.8800392359262332,0
1.45,0.8319890979910269,0
1.25,0.7119998269481584,0
1.125,0.5199962930055335,1
1.45,0.9680073990020901,0
1.05,0.42397167801391333,0
0.825,0.5680167770478874,1
0.9,0.535998105071485,1
1.525,0.8160345120122656,1
1.525,1.120007483055815,0
0.975,0.6319856059271842,0
0.825,0.8240513500059023,1
1.45,0.8079684219555929,1
1.25,0.9279610690427944,0
1.25,1.0639955789083615,1
0.75,0.40791974298190325,0
0.975,0.5999772370560095,1
0.9,0.7279817899689078,1
1.375,0.7680453039938584,0
0.975,0.49594199599232525,1
1.25,0.7679741469910368,0
1.25,0.7999491000082344,1
0.825,0.48804088903125376,0
0.975,0.7279802280245349,0
1.125,0.847986486973241,0
0.975,0.856027186033316,1
1.45,1.079966809018515,0
1.125,1.135958130005747,1
0.9,0.5039888729806989,0
0.975,0.511997469002381,0
1.375,0.6160408819559962,1
0.9,0.4160720850341022,0
1.05,0.37600447493605316,1
0.9,0.6000205089803785,0
1.25,1.1920341330114752,1
0.75,0.5519559750100598,1
0.9,0.664025082020089,1
1.375,0.775949286064133,0
0.9,0.3999496130272746,0
1.125,0.5120088820112869,1
1.05,0.5040154119487852,0
0.825,0.41596101596951485,0
0.825,0.5599925349233672,1
1.125,0.5039856319781393,0
1.45,0.6880119369598106,0
0.825,0.47998734295833856,0
1.125,0.5359970820136368,0
1.05,0.4800615420099348,0
0.9,0.46398626000154763,1
1.525,0.6320910269860178,0
1.375,0.36798336904030293,0
1.05,0.527998170000501,1
0.75,0.3839776939712465,0
0.825,0.34401109302416444,0
0.75,0.327967123943381,0
0.825,0.5439855580916628,0
1.05,0.3760221949778497,1
1.125,0.6559834580402821,1
1.525,0.8799990119878203,1
1.125,0.5760304080322385,0
1.25,0.5679852250032127,1
1.05,0.4720300059998408,0
1.45,0.7520397760672495,0
1.45,0.5520082669099793,1
0.825,0.31996311410330236,1
1.525,0.8960000760853291,0
0.825,0.2959804100682959,1
0.75,0.3040731110377237,1
1.45,0.7199906629975885,1
1.375,0.576108900946565,1
1.45,0.6560580719960853,1
1.45,0.8720253789797425,1
0.975,0.7040207389509305,0
1.25,0.6879614320350811,1
1.525,0.8880174219375476,1
1.375,0.599981814972125,1
0.975,0.20797571691218764,1
0.75,0.5519842749927193,0
0.9,0.6239813670981675,1
1.375,0.640047200024128,0
0.975,0.5839107949286699,0
0.75,0.31194362498354167,1
1.125,0.3840368380770087,0
1.525,0.39195074001327157,1
1.05,0.36798187193926424,0
1.375,0.6639533170964569,1
1.525,0.3840000859927386,1
1.05,0.4960795979714021,1
0.975,0.5999697209335864,1
1.525,0.6399722730275244,0
0.75,0.5600147179793566,0
