experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	cueSpatialPos1	cueEccentricity1	timingBlips
RSVP_spatial_cue_ISI_presentation 	0 	Adi 	 T1 	 0 	6 	B 	B 	1.0 	0.0 	[-1, 0] 	2 	1
RSVP_spatial_cue_ISI_presentation 	1 	Adi 	 T1 	 0 	18 	V 	J 	0.0 	-1.0 	[-1, 0] 	10 	0
RSVP_spatial_cue_ISI_presentation 	2 	Adi 	 T1 	 0 	22 	R 	R 	1.0 	0.0 	[1, 0] 	10 	0
RSVP_spatial_cue_ISI_presentation 	3 	Adi 	 T1 	 0 	10 	N 	H 	0.0 	-1.0 	[1, 0] 	2 	0
RSVP_spatial_cue_ISI_presentation 	4 	Adi 	 T1 	 0 	22 	F 	F 	1.0 	0.0 	[-1, 0] 	10 	0
RSVP_spatial_cue_ISI_presentation 	5 	Adi 	 T1 	 0 	6 	B 	B 	1.0 	0.0 	[-1, 0] 	10 	0
RSVP_spatial_cue_ISI_presentation 	6 	Adi 	 T1 	 0 	22 	L 	Z 	0.0 	-1.0 	[-1, 0] 	2 	0
RSVP_spatial_cue_ISI_presentation 	7 	Adi 	 T1 	 0 	18 	B 	B 	1.0 	0.0 	[-1, 0] 	2 	0
RSVP_spatial_cue_ISI_presentation 	8 	Adi 	 T1 	 0 	14 	X 	B 	0.0 	-5.0 	[1, 0] 	10 	0
RSVP_spatial_cue_ISI_presentation 	9 	Adi 	 T1 	 0 	22 	F 	F 	1.0 	0.0 	[1, 0] 	2 	0
