Duration,Stimulus_condition,Response
1.125,0,1.215887947
0.825,2,0.902910674
0.975,0,0.667588927
1.375,1,0.945054196
1.375,1,0.821436158
0.975,2,1.19721894
1.525,2,1.090998384
1.525,2,0.957194103
1.05,0,0.845006886
0.975,0,0.751197076
1.125,1,0.863872974
1.375,0,0.975401176
1.45,2,1.239018034
0.9,2,0.70747707
1.05,1,0.918313586
1.525,2,0.975876213
0.825,0,0.715215961
0.9,1,0.743198481
1.25,2,0.941472815
1.375,1,1.240835131
0.975,1,0.819651606
0.9,1,0.736226452
0.9,0,0.739579485
1.05,0,0.952761966
0.825,0,0.59897258
1.45,0,0.839884023
0.9,2,0.82763189
0.75,0,0.840727989
1.45,2,1.027525891
0.975,0,0.777953349
1.25,0,0.909565672
1.45,0,0.867046555
0.9,0,0.850054286
0.825,0,0.47055831
1.05,1,0.927799469
1.375,0,0.960537084
1.25,2,0.924149178
1.25,1,1.032339066
1.45,1,1.016016442
1.05,0,1.12712699
1.25,0,0.966907835
1.05,0,0.909836403
0.75,2,0.700380115
0.975,0,0.843018051
0.9,2,0.897194088
0.825,1,0.904668478
1.525,0,0.952021149
0.825,1,0.771188583
1.525,1,0.947953774
1.45,0,1.056995043
1.125,2,1.091940829
0.975,0,0.822826061
0.75,1,0.75079317
1.125,0,1.016140826
1.375,0,0.995716892
1.05,2,0.99579296
1.525,0,0.986397591
1.45,1,0.921623007
1.525,1,1.228681973
0.975,1,1.053932062
1.25,2,1.003600561
0.75,0,0.905696877
1.375,0,1.076709826
0.9,1,1.082854292
1.05,2,0.891765716
0.975,2,0.963005322
1.525,0,1.029986173
0.9,0,0.888972428
1.525,0,0.997215217
0.75,0,0.897371573
1.375,0,0.983109062
1.125,0,0.939331931
0.825,1,0.861182163
0.9,0,0.84175204
1.25,0,1.015659482
1.45,1,0.893939583
1.375,2,0.990523301
1.25,0,1.070142864
1.125,0,1.062505811
1.375,0,1.041268768
1.375,2,1.044115556
1.05,1,1.178140798
1.45,0,1.150435016
0.9,0,0.686345098
0.75,1,0.912405466
1.25,1,0.969023221
0.825,0,0.803775894
1.45,2,1.040142428
0.75,0,0.988900114
0.825,2,0.85194615
1.25,1,0.815134265
1.05,2,0.904001366
1.125,2,1.032415736
0.75,0,0.164850867
0.825,0,0.935123274
1.525,0,0.894845422
0.75,2,0.21520362
0.975,1,1.022072969
1.125,0,0.910219842
1.375,2,0.969689715
0.825,0,0.962438698
0.825,2,0.662757612
1.45,0,0.907130889
0.75,0,0.694566653
1.05,0,0.92024816
1.05,0,0.96531752
0.975,2,0.833851409
1.45,0,1.075247686
1.125,1,0.929013649
1.25,0,0.763854813
1.125,1,0.890268224
0.9,0,1.0881475
0.975,0,0.915536442
1.525,0,0.952795305
1.125,0,0.794961189
1.25,0,0.941345721
1.125,2,1.007642035
1.525,1,1.099059048
0.75,2,0.96601796
0.75,1,0.559749507
