Duration,Stimulus_condition,Response
0.75,0,0.627051532
1.375,1,1.290945774
1.45,2,1.432227432
1.375,0,1.330751335
0.975,2,1.046376544
1.45,0,1.258473148
0.825,0,0.896269003
1.45,0,1.233245236
0.9,0,0.916314273
1.45,2,0.611434317
0.825,2,0.734661925
1.375,2,1.380242645
0.9,0,0.860026623
1.125,1,1.12181773
0.9,1,1.050148916
1.375,2,0.532573157
1.525,0,1.268759946
0.825,0,0.431732408
0.975,1,0.752748797
1.25,1,0.861762951
1.25,2,1.014440931
1.45,1,1.064928966
0.9,2,0.594224358
0.75,2,0.457305942
0.9,0,0.864426741
1.125,2,1.041198066
0.9,1,1.054196495
1.05,0,0.981103608
1.525,2,1.157903158
1.25,1,1.063234739
1.25,0,1.329871814
0.825,2,0.905328145
1.45,1,1.127974575
0.75,1,0.653008567
1.05,1,0.907223999
1.25,1,1.167021472
0.75,0,0.484943813
1.525,2,1.089659234
1.525,0,1.358413144
0.9,2,0.905058213
0.825,0,0.819572225
1.05,0,0.871907405
1.25,0,1.061433783
0.975,0,0.955521261
0.825,0,0.809961664
0.75,1,0.780845492
1.525,0,1.314207615
0.975,1,0.939048273
0.975,0,1.041289945
0.75,1,0.697751796
1.125,0,1.145588149
1.375,0,1.207012511
0.825,1,1.003360583
0.9,2,1.050150349
1.125,0,1.014648578
1.375,0,1.231244922
1.05,2,0.986055423
0.9,1,0.977480514
1.125,0,1.118183539
1.05,0,1.068171623
1.45,0,1.177477918
1.125,1,1.168149789
1.525,1,1.358075056
1.375,0,1.350420189
0.9,0,1.001092788
1.25,0,1.167696927
1.375,1,1.172258604
0.975,0,1.10371431
0.825,1,0.950505168
1.125,0,0.993624617
1.525,0,1.307346134
0.825,0,0.816424979
1.05,0,0.915305922
0.975,1,1.097613061
1.375,0,1.281162699
1.525,1,1.386068344
1.45,2,1.267208212
0.75,2,0.69569396
0.75,0,0.636171248
1.125,0,1.136877209
0.75,2,0.913658543
1.25,2,1.230699471
0.975,0,0.906217237
1.375,0,1.294353485
0.9,0,0.955626588
1.05,0,1.119865555
1.525,0,1.622041249
1.25,2,1.283328625
0.825,0,0.906675992
0.975,0,0.933124848
1.125,2,0.983490866
0.75,0,0.744151946
1.125,2,0.765457658
1.05,2,0.980092053
1.525,0,1.618037587
1.375,1,1.468615795
1.525,2,1.40404088
1.45,0,1.454245541
1.125,1,1.142507977
1.375,2,1.064176264
0.975,0,0.767052489
0.75,0,0.768078071
1.525,1,1.518680712
0.75,0,1.05035632
1.25,0,1.14929498
0.825,2,0.783899536
1.05,0,1.011897408
1.25,0,1.29391587
0.975,2,1.112605408
1.45,0,1.261389456
1.05,2,1.086054943
1.25,0,1.055455932
1.05,1,1.095266907
1.45,1,1.323503865
0.9,0,0.846748004
1.05,1,0.991977884
1.45,0,1.431771538
0.975,2,1.086490953
0.825,1,0.64419266
1.125,0,1.04017595
