Duration,Stimulus_condition,Response
1.125,0,0.763598318
1.525,0,1.145766587
1.05,0,1.012319459
0.975,1,1.101644868
1.375,2,0.977608134
1.525,2,1.227263597
0.825,2,0.721658913
1.05,2,0.89001852
1.125,1,0.789379367
0.9,2,0.82765696
0.975,0,1.008947463
0.75,2,0.666773525
0.75,1,0.589783363
0.975,0,0.723491553
1.25,0,1.031869208
1.525,0,1.091796423
1.45,0,1.180195086
1.525,0,1.035914583
0.975,2,0.911619901
0.825,2,0.560234508
1.25,0,1.066978502
0.75,0,0.496667984
0.9,0,0.715991617
1.05,1,0.847812976
1.375,1,1.033936616
1.25,1,0.981097278
0.75,2,1.059695958
0.825,0,0.918488626
1.25,0,1.086694117
1.05,0,0.715038282
1.25,0,1.052487182
1.525,2,1.047090956
1.125,1,1.058517286
0.9,1,0.972388073
0.825,0,0.909341364
1.525,1,1.137977077
0.9,0,1.083526911
1.525,2,1.134070717
0.975,0,0.5912211
1.25,2,1.066123168
0.75,0,0.64840087
1.375,2,1.004029843
1.375,1,0.858054787
1.45,0,1.287009463
1.375,0,0.245667573
0.75,1,0.941046638
1.125,2,0.834336464
0.975,2,0.908525077
0.825,1,0.780041477
1.375,1,1.051411489
1.25,0,0.420388661
1.45,1,0.761579761
1.25,2,0.679687683
1.125,0,0.81840401
1.125,2,0.950202048
1.45,1,1.081700459
0.75,0,0.840768015
1.525,0,0.82269953
1.45,0,0.885190026
0.975,1,0.966569035
1.375,0,1.109401717
0.9,0,0.988056014
0.825,0,1.114949194
1.05,0,1.053762378
0.825,2,0.583974767
1.125,0,1.040949505
0.825,0,0.895770386
1.05,1,0.859458883
0.75,0,0.957900282
1.375,0,0.726316508
1.125,0,0.967817828
1.375,2,0.925834409
1.25,0,1.027214455
0.75,0,0.862616805
1.45,0,1.038027639
0.825,1,0.726964868
1.45,2,0.957424905
1.05,0,0.77116356
1.25,1,0.875329178
0.975,2,0.936641446
1.525,1,1.155999023
0.975,0,0.912297294
0.9,2,0.906369717
1.45,2,0.943723342
1.525,0,1.018317092
0.75,2,1.087703791
1.125,1,0.998473356
0.9,2,0.981188881
0.9,0,0.996543231
0.975,0,0.76979874
1.25,2,0.867233594
1.45,0,0.772749626
0.975,1,0.851237194
1.05,1,0.794539942
0.825,1,0.777897713
1.125,2,0.710554201
1.45,0,0.873560539
0.9,1,0.743042813
0.975,0,0.735638987
1.45,2,0.961631734
1.05,0,0.858952987
0.75,0,0.848225588
1.125,0,0.884217615
0.9,0,0.88817548
1.375,0,0.858459727
1.525,1,0.959862207
1.125,0,0.934883574
1.375,0,0.971780504
1.05,2,0.986290928
0.9,1,0.884487209
1.05,0,0.812607963
0.825,0,1.014986311
1.25,1,0.814627866
1.05,2,0.84812279
1.45,1,0.829832313
1.375,0,0.77676979
0.9,0,0.860640393
0.825,0,0.632131943
1.525,0,0.850629914
0.75,1,0.831513037
