Duration,Stimulus_condition,Response
1.25,1,0.689018795
1.45,1,1.057336933
1.525,1,1.231076758
1.525,0,1.349842359
0.825,0,0.730515739
0.975,1,0.928978365
0.75,0,0.826447196
1.45,2,1.070946568
1.25,2,0.92673447
1.125,1,0.992335359
1.375,0,0.91330235
1.25,1,1.10631853
1.05,2,1.094709799
1.525,1,1.170188878
0.75,2,0.905733324
0.9,2,0.782747316
0.975,1,0.745974951
1.125,2,0.923220594
0.75,2,0.736310809
1.25,2,1.102538647
1.25,0,1.171011236
1.05,0,1.120006646
0.9,0,0.723642833
1.45,0,1.565533421
0.975,0,0.91724459
1.45,0,1.285132559
1.05,2,0.881000838
1.525,2,1.049623223
0.825,1,0.898037962
0.825,1,0.855473644
0.825,2,0.627261723
0.9,2,0.810304952
1.375,0,1.323263849
1.375,2,1.004084607
1.375,2,1.14765846
0.975,0,1.098708461
1.05,1,1.07523485
1.125,2,0.976072781
0.9,2,0.708843069
1.375,2,1.061234298
1.05,1,0.822117021
1.525,0,1.167600748
0.825,0,0.735823168
1.125,1,1.055035765
0.825,0,0.741113791
0.9,1,0.898498796
0.75,2,0.777726426
1.125,0,1.080126033
1.125,1,1.005166302
1.125,0,1.163759853
1.45,0,1.216368882
1.45,0,0.87551352
1.525,2,1.066967515
0.9,1,0.816320003
1.25,1,1.072987343
1.375,1,1.050440439
1.375,0,1.302680202
1.25,0,1.195139845
1.05,0,1.089267529
1.525,1,1.133833989
0.975,1,0.949507302
1.05,0,0.97780043
1.45,1,1.113539744
0.75,1,0.594748849
0.9,1,0.770680751
1.45,1,1.042975863
1.25,2,1.145227318
0.9,0,0.827961015
1.45,2,1.306772185
1.375,0,1.12714496
0.75,1,0.911013316
1.45,0,1.096666205
1.05,0,1.060936943
0.825,2,0.61670193
1.375,1,1.156840786
1.05,2,0.941678087
0.75,0,0.663086232
1.25,0,0.730144042
1.375,0,0.985478823
0.75,1,0.856511301
0.975,0,0.782385475
0.975,0,0.972864537
1.525,0,1.120568299
0.825,1,0.74616657
1.125,0,0.912577464
0.825,0,0.90620886
1.125,0,0.840083315
0.975,0,0.769298928
1.25,0,0.97417141
1.525,0,1.196837114
0.75,0,0.565607319
1.525,0,1.106792337
0.9,0,0.851445484
1.125,2,1.012623211
0.825,0,0.939887658
0.975,2,0.693070522
0.975,2,0.947540943
0.9,0,0.86416835
1.125,0,1.000214676
0.825,0,0.88001299
0.75,0,0.572170929
1.05,0,0.774642628
1.45,0,1.025714735
1.45,2,1.334374603
0.9,0,0.900788537
0.825,2,0.931226035
1.25,0,0.931278916
1.375,1,0.979728605
0.975,2,0.561194657
0.75,0,0.57422238
0.75,0,0.713843483
1.525,0,0.951109893
1.375,0,1.244082517
0.975,0,0.791024994
1.525,2,1.117258146
0.9,0,0.703949123
1.25,0,0.867648881
1.125,0,0.867252931
1.05,1,0.976270838
1.05,0,0.82856339
