Duration,Stimulus_condition,Response
1.05,1,0.727242151
1.05,2,0.961005774
0.9,0,0.898187806
0.975,1,0.971748751
0.825,1,0.679808704
1.125,1,0.862609622
0.75,2,0.520325496
1.525,0,1.153007348
0.975,0,0.906065248
1.45,0,1.177975418
0.975,0,0.814632639
1.525,0,1.178857499
0.9,0,0.743058447
0.975,1,0.963252775
0.825,0,0.812800934
0.825,0,0.774518621
0.75,2,0.722861486
1.05,0,0.989226035
1.375,1,1.146113369
0.75,0,0.750341582
1.125,1,1.022517831
0.9,0,0.766191029
1.45,0,1.245053874
1.125,0,0.90402688
1.375,0,1.149772406
1.375,2,1.109353269
1.525,2,0.990311596
1.375,0,1.197550212
1.375,2,1.19672992
1.375,1,1.263540056
0.975,2,0.835076689
0.825,2,0.670401646
0.9,1,0.8489229
0.975,2,0.870510332
1.45,0,1.169715854
0.75,0,0.872833631
1.525,0,1.40216967
1.525,1,1.317413883
0.75,1,0.907604843
1.05,1,0.841029906
1.525,0,1.121866623
1.375,0,1.330364888
1.25,0,1.175361678
1.45,0,1.340824811
1.525,1,1.595032854
0.9,0,0.859661427
1.25,0,1.16168449
0.825,2,0.576870724
1.05,0,0.854109431
1.125,2,0.975136785
0.9,2,0.686208762
1.25,1,1.233936669
0.975,1,0.821880993
0.75,0,0.694130227
0.825,0,0.667400939
0.975,0,0.957578338
1.45,1,1.374608275
0.9,2,0.838774137
1.525,2,1.14814856
1.45,2,1.255734813
0.75,2,0.879196268
1.45,0,1.288364755
1.125,1,1.193407857
1.45,2,1.315244252
1.125,2,1.117635543
1.05,0,1.195338298
1.375,0,1.258296415
1.125,0,1.170774887
0.9,0,0.916032679
0.9,2,0.710448241
1.525,0,1.234867128
1.25,0,1.210419088
1.25,1,1.028519763
0.825,0,0.618195587
1.25,0,1.000133023
1.05,0,0.971017276
0.825,2,0.631746715
1.375,0,1.179619573
0.975,0,0.862404001
0.825,1,0.673998246
1.375,1,1.108408399
1.45,2,1.128782792
1.525,0,1.313904652
0.825,1,0.930479414
1.375,0,1.098277115
1.125,0,1.243744006
1.25,0,0.993673413
1.05,2,0.978036253
1.05,0,1.104932932
1.125,0,0.82623677
1.525,1,1.270245597
1.05,1,0.966024693
1.05,2,0.862644241
0.75,0,0.943844896
1.125,0,0.937587375
1.125,0,0.987217181
0.975,0,0.974453026
1.25,0,1.04937312
0.75,1,0.728267859
1.525,2,1.169963673
1.25,2,1.174985814
0.75,0,0.776862696
1.25,2,1.103488556
1.05,0,1.111534705
1.375,2,0.938863467
0.825,0,0.993981718
0.75,1,0.900647183
0.825,0,0.703050352
1.25,2,0.811661585
0.9,1,1.037779295
0.9,0,0.942610573
1.45,0,1.221054676
0.75,0,0.784013773
1.45,1,1.194438204
1.125,2,1.087635696
1.25,1,1.257636723
0.975,2,0.881836992
0.9,1,0.973140536
0.975,0,0.895920811
1.45,1,1.324044223
