Duration,Stimulus_condition,Response
1.125,2,0.549372482
1.125,0,0.950402473
0.9,1,0.666261223
1.525,0,1.082636851
1.125,2,0.689946261
0.975,1,0.512028957
1.45,0,0.795399391
0.975,2,0.552359417
0.9,0,0.667847154
1.375,0,0.836198935
1.45,2,0.78667375
1.125,0,0.86343892
0.9,0,0.674402435
1.25,0,1.092983713
1.525,2,1.160072195
0.9,0,0.931415214
0.975,0,0.784679457
0.825,0,0.674899314
1.05,0,0.863471399
0.9,1,0.836325744
0.75,0,0.663777506
0.825,0,0.695645098
0.825,0,0.754118905
1.45,1,1.173309455
1.525,2,1.219481757
1.45,1,1.242715602
0.975,2,0.774475584
0.825,0,0.877233434
0.75,0,0.665048287
1.125,1,0.90809223
1.375,1,1.145597577
1.25,0,1.176077523
1.05,1,0.954723913
1.25,0,1.027144807
1.25,2,1.037182068
1.25,0,1.014007336
0.75,2,0.700757443
0.825,2,0.669156552
1.125,0,1.017628757
1.25,2,1.055995928
1.525,0,1.185702166
0.825,2,0.809225032
0.75,1,0.765419898
0.975,0,0.880104217
1.25,0,1.060354221
1.05,0,0.975373252
0.825,0,0.715816601
0.825,2,0.725680393
1.375,2,1.016144998
1.375,2,1.091943902
1.375,1,1.049145251
1.45,2,1.095255435
0.75,2,0.625301054
1.45,0,1.017162478
1.375,1,1.088939161
1.375,2,1.027316019
1.525,0,1.211459658
1.45,0,1.154720975
0.75,0,0.798693548
1.45,0,1.231938321
1.05,0,0.884874158
1.25,0,1.160324115
0.825,1,0.725409707
1.05,0,0.881986827
0.975,1,0.866055842
1.25,1,1.087958187
0.9,0,0.785600392
0.75,1,0.674661664
0.75,0,0.82806707
1.125,0,0.959028857
0.825,1,0.755563902
0.975,2,0.826760664
1.375,0,1.037793234
0.9,2,0.798814078
1.05,1,1.017543456
1.525,1,1.249897253
1.375,0,1.333808585
1.525,1,1.216878611
1.05,0,1.009370994
0.9,2,0.799331279
0.75,0,0.755316874
1.375,0,1.0022472
1.05,1,0.876645791
0.825,1,0.740740329
1.05,2,0.923788687
1.525,0,1.258681923
0.975,0,0.890297756
1.05,0,0.976419979
0.9,0,0.729528026
1.45,0,1.229850031
0.975,0,0.915543243
0.975,0,0.875305416
0.9,2,0.788185394
1.05,2,0.943014826
1.125,1,0.989032518
1.125,2,0.919345804
0.9,1,0.807113563
0.75,2,0.775123843
1.05,2,0.84457724
0.825,0,0.759678907
1.25,1,1.036977575
0.9,0,0.769017834
1.25,1,1.012095412
1.45,1,1.079250765
1.45,2,1.132294337
1.525,0,1.254185303
1.375,0,1.262091812
0.975,1,0.936413745
1.125,1,0.967840965
1.45,0,1.234780793
1.525,2,1.238555997
1.125,0,1.134568764
0.75,0,0.71553602
0.975,0,0.796040388
1.25,2,0.937005357
0.75,1,0.700177091
1.525,1,1.11371611
1.125,0,1.140594424
1.375,0,1.023853858
1.525,0,1.158111384
