Duration,Response,Stimulus condition
1.125,0.967998770000122,1
1.375,1.1439945160018397,1
0.75,0.6239968959998805,0
0.75,0.7600012960028835,1
0.975,0.8080294909959775,0
1.05,0.807998153999506,0
1.25,0.9119989950049785,0
1.25,0.9599922370034619,0
0.9,0.9601048499971512,2
1.25,0.9039946830016561,1
1.45,0.9921277390021714,2
1.125,0.9359999189982773,1
0.975,1.0001099329965655,2
0.75,0.6880019590025768,0
1.125,0.8160005000027013,0
1.125,0.7520002469973406,0
0.75,0.9281279249989893,1
1.45,0.8639992000025813,1
0.975,0.904128963004041,2
0.975,0.903985623997869,0
0.975,0.8479984729929129,0
1.45,0.999997140999767,1
0.825,0.7680017679958837,0
1.25,0.9519997950046672,0
0.825,0.6800075479986845,0
0.975,0.743997944999137,1
1.525,1.1840304799989099,0
1.45,1.3600000869992073,0
1.45,1.0240006349995383,0
0.75,0.7921270950027974,0
0.975,0.7919948780036066,0
0.825,0.6960309920032159,0
0.975,0.8799976369991782,1
0.9,0.8801475849977578,2
0.75,0.7039981990019442,0
1.45,1.1599912519959616,0
0.825,0.8320189619989833,1
1.25,0.9119998530004523,0
1.05,0.9280017990022316,1
1.375,1.0162170229959884,2
0.975,0.927995893995103,0
1.25,1.080120917999011,2
1.375,1.1760288660007063,0
1.375,1.1119861970000784,1
0.9,0.8879985980020138,0
1.25,1.0400065010035178,0
0.9,0.7519860589964082,0
1.375,1.247999004997837,0
0.9,0.6719964500007336,0
1.525,1.3279996319979546,1
0.75,0.6479920819983818,1
0.825,0.6720042919987463,0
1.05,0.8561275719985133,2
0.9,0.8240282160040806,0
1.375,1.0320001779982704,0
0.9,0.7839908489986556,1
1.125,1.0161169150014757,2
1.25,1.1520147179980995,2
0.75,0.672085860001971,2
1.45,1.2801273779987241,2
1.525,1.2640014349963167,1
0.9,0.8880188670009375,1
1.05,0.8639963090026868,1
0.825,0.767998973999056,0
0.75,0.7599990270027774,0
1.45,1.3040013250065385,0
0.825,0.8321502379985759,2
1.125,1.0559967500012135,0
1.45,1.2319988340022974,0
1.05,1.1841044230022817,0
1.525,1.311997748001886,0
1.375,1.0320158390022698,2
1.05,0.9761230079966481,2
1.525,1.1600288170011481,0
0.75,0.7601269330043579,2
1.125,1.0480066529999021,1
1.25,1.1280001800041646,1
0.9,0.8800047870026901,0
0.825,0.880147144998773,0
0.975,0.9601285509997979,2
1.05,0.9999964279995766,1
0.75,0.6080443700047908,0
1.125,1.0081133709973074,2
1.25,1.1039991090001422,1
1.525,1.1679990630000248,0
0.9,0.8159962599966093,1
1.05,0.9279982450025273,0
0.975,0.9279977779951878,0
1.375,1.335988498001825,0
0.825,0.792008574004285,1
0.825,0.8800870359991677,1
0.9,0.8801451749968692,2
1.45,1.2079975319938967,0
1.05,1.008117642995785,2
1.05,1.0079997479988378,0
1.05,1.0559985050058458,0
1.05,1.0961473759962246,0
0.975,0.9519878809951479,1
1.525,1.2641253379988484,2
1.125,1.2161251049983548,0
1.25,1.2160318020032719,0
1.525,1.2641805279999971,2
0.75,0.8560143319991766,2
1.125,0.9120251080021262,0
1.375,1.2399970780024887,0
0.825,0.8401232510004775,2
1.375,1.2161231110003428,2
1.375,1.20000777200039,1
1.525,1.2239855130028445,0
1.375,1.2720383859996218,0
1.45,1.3281273710017558,2
1.525,1.271994230999553,0
1.125,1.1761251560019446,2
0.825,0.8241234450033517,2
0.9,0.952126493997639,0
1.125,1.023995682997338,0
1.525,1.2319945740018738,1
1.45,1.2639991360047134,1
1.25,1.2161271849981858,2
1.525,1.3441235959980986,2
