Duration,Response,Stimulus condition
1.25,0.8880330769898137,0
1.45,1.144125726990751,2
0.975,0.9601212190027582,2
0.9,0.728028967991122,0
1.45,1.3760300450085197,0
0.9,0.7279951660020743,1
1.25,1.0242024149920326,2
1.05,0.9040080599952489,0
0.975,1.056109466997441,0
0.75,0.48011917299299967,2
0.975,0.9360291990014957,1
0.825,0.7839967629988678,0
0.825,0.576007435010979,0
1.05,0.8560292239999399,0
1.25,1.0676813659956679,1
1.525,1.271999995005899,0
0.75,0.5120010950049618,0
0.9,0.8079875169933075,1
1.45,1.0721146349969786,2
1.125,0.8160186419991078,1
0.825,0.599993063005968,0
0.75,0.6239977119985269,0
0.9,0.7841169210005319,2
1.45,1.504110526992008,1
0.825,0.6960287340043578,1
1.25,0.9200036270049168,0
0.825,0.6159882170031779,1
0.75,0.7281303589988966,2
1.05,0.8481291160132969,2
0.75,0.7680153109977255,2
1.45,1.015999520997866,1
0.975,0.6241231610038085,2
1.525,0.8959851279942086,0
1.125,0.9119992579944665,0
1.375,0.9120201889891177,0
0.825,0.8161306580004748,2
1.45,0.7919934120000107,0
0.75,0.4719996369967703,0
1.525,1.0001245510065928,2
1.25,0.93599931600329,1
1.375,1.1281271140032914,2
1.05,0.6000853890000144,2
1.45,1.0079950079962146,0
0.9,0.6879974700132152,0
1.05,0.8080893110018224,2
1.375,1.1039993750018766,0
1.375,1.0319949859986082,1
0.9,0.6079996089974884,0
0.75,0.46399946200835984,1
0.975,1.0800714749930194,1
1.375,0.8161263459915062,2
1.45,1.0160304969904246,0
1.25,1.1760315689898562,0
1.05,0.6559948560025077,1
0.825,0.5039988109929254,0
1.375,1.0319974250014639,1
0.75,0.5759987399942474,1
0.75,0.5839943150058389,0
1.25,1.0001216509990627,2
0.825,0.6721297110052546,2
0.825,0.8160001470096176,0
1.25,0.9359974459948717,1
0.9,0.6720292120007798,0
1.525,1.2001254810020328,2
0.975,0.696003967008437,0
0.75,0.6079981899965787,0
0.9,0.8401284709980246,2
1.125,1.024003348997212,1
1.05,1.055982171004871,1
1.375,1.2079817209887551,0
1.125,0.8081252710107947,2
1.125,0.9999935169907985,0
1.25,0.9921261480048997,2
1.125,0.9359963039896684,1
0.9,0.6959852179861628,0
0.9,0.68001499400998,2
1.05,0.9279975719982758,0
1.05,1.0320000409992645,1
0.75,0.7761240899999393,1
1.125,0.7760754750052001,2
1.525,1.3120321889873594,0
1.25,1.0959960089967353,0
1.525,1.3519964330043877,1
1.45,1.2159970360080479,0
1.525,1.3361249799927464,2
0.9,0.7439914810092887,1
0.975,0.8720337739941897,1
1.375,1.4001236790063558,0
1.525,1.216019668005174,0
1.375,1.1199961009988328,0
1.525,1.3359982499969192,1
1.05,0.6239984790008748,0
0.975,0.6799981060030404,0
1.25,0.9759983120020479,0
0.825,0.5359983739908785,1
1.375,1.3440268529957393,1
1.525,1.3119959559990093,0
1.525,1.2319984679925255,0
0.9,0.7199893049983075,0
1.125,0.7920341419958277,0
1.25,0.9839873510063626,0
1.05,0.8160179489932489,0
1.05,0.7680130859953351,0
1.375,1.2879998019925551,0
0.75,0.599989584996365,0
0.825,0.6241407549969153,2
1.125,0.9999994190002326,0
1.375,1.1841336340003181,2
1.125,0.7439967100071954,0
0.975,0.7761143449897645,2
0.975,1.0721030550048454,0
0.975,0.6960264340013964,0
1.525,1.1359997979889158,1
1.45,1.280130201994325,2
0.825,0.6960283490043366,0
1.125,0.7920272890041815,0
0.975,0.9360007750074146,0
1.45,1.2640299380000215,1
1.125,0.8801228140073363,2
1.45,1.0319999929924961,0
