Duration,Response,Stimulus condition
0.975,0.7921324350027135,2
1.45,1.3120294880063739,1
1.525,1.3839988660038216,1
1.525,1.111988183009089,1
0.75,0.592002292003599,0
0.975,1.0641241430130322,2
0.75,0.848116006993223,1
1.05,0.8079971019906225,0
1.375,1.2321170960058225,2
1.525,1.3599867010052549,0
1.25,0.9280007080087671,1
1.25,1.128127924996079,2
1.25,1.031997424986912,0
0.975,0.5519986610015621,0
1.525,0.9679989769938402,0
0.975,1.0961186130007263,1
0.825,0.5761245300091105,2
1.375,1.2240064299985534,1
0.75,0.6079997679917142,0
1.45,1.4081325810111593,2
0.75,0.631996797004831,1
0.825,0.832002980998368,0
1.25,1.031997420010157,0
0.9,0.6960139589937171,2
1.525,1.1679974360013148,0
1.25,1.1281272250053007,2
0.825,0.6799990789877484,0
1.375,1.3599835420027375,0
0.825,0.9521302439970896,2
0.9,0.9841096920135897,1
0.9,0.42402971800765954,1
0.825,0.6961304169963114,2
1.45,1.5201070600014646,0
0.75,0.6239991170004942,0
0.825,0.6160220460005803,0
0.825,0.5359940280031879,0
1.45,1.0721292149974033,2
1.25,0.8319989269948564,1
0.9,0.9601269519916968,0
1.125,0.6319882809912087,0
0.75,0.45601614699990023,2
1.05,0.6961163459927775,2
1.05,0.8881215139990672,2
0.825,0.8240003520040773,1
1.375,1.344125375006115,2
1.525,1.3841279509942979,2
1.45,1.3359986300056335,0
0.75,0.6641181680024602,2
1.525,1.456035162002081,2
0.825,0.7919979770085774,1
0.975,0.7759849989961367,1
1.25,0.9919895610073581,0
1.25,0.9040021560067544,1
0.975,0.9759965739940526,0
1.25,1.079997110995464,0
1.45,1.528106340992963,2
0.75,0.7039894070039736,0
1.25,1.0239909699885175,0
1.125,0.8801238930027466,2
1.525,1.2880257679935312,0
1.45,1.2320001860061893,0
1.05,1.096017161005875,1
0.75,0.5841274539998267,2
1.125,0.9520278970012441,0
0.75,0.6160443069966277,0
1.125,1.192118703998858,1
0.825,0.7199928650079528,0
1.375,1.1279973960045027,0
1.45,1.1840263920021243,0
1.375,0.9120310989965219,1
0.975,0.6081198040046729,2
1.125,0.8881305429968052,2
1.05,0.8559974059899105,0
1.125,0.8799902489990927,0
1.125,0.9520020060008392,1
0.9,0.8799971980042756,0
1.375,1.3760036590101663,0
1.45,1.2399910320091294,1
1.45,1.3999988620053045,0
0.825,0.6479824959969847,1
1.25,1.0481324349966599,2
0.975,0.7039961100090295,0
0.975,0.8720435589930275,0
1.05,0.8640303130086977,0
0.9,0.8079976010048995,0
1.25,0.959998958001961,0
1.375,0.9680006979906466,0
1.05,0.8399901179946028,1
1.375,1.0479988080041949,1
1.125,1.2320177969959332,0
0.9,1.0481233960017562,0
0.825,0.8401386689947685,0
1.375,1.1839981240045745,0
1.375,1.1281284550059354,2
1.05,1.01599879899004,0
1.05,0.8640012600080809,0
0.975,0.7359979180037044,1
1.525,1.3759905299957609,1
0.9,0.6399967899924377,1
1.525,1.3359974560007686,0
0.975,0.7840362849965459,0
0.75,0.6000002890068572,0
1.05,0.9600279209989822,0
1.45,1.3200282140023774,0
0.975,0.9679972809972242,0
1.05,0.9921242679993156,2
0.9,0.8559999780118233,0
1.525,1.5601004399941303,2
0.9,0.6639971550030168,0
1.125,0.9279898800014053,1
1.125,0.9761212279991014,2
0.9,0.9521150469954591,2
0.75,0.6959978450031485,1
1.375,1.2479982189979637,0
1.525,1.2800327009899775,0
1.125,1.071992091005086,0
1.45,1.1119991529994877,1
0.9,0.8321246509876801,2
1.125,1.0800292450003326,0
1.05,1.0479852810094599,1
