experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	cueSpatialPos1	cueEccentricity1	timingBlips
Experiment_3 	0 	24 	 T1 	 0 	18 	G 	R 	0.0 	-9.0 	[1, 0] 	5 	0
Experiment_3 	1 	24 	 T1 	 0 	18 	Q 	Q 	1.0 	0.0 	[-1, 0] 	5 	0
Experiment_3 	2 	24 	 T1 	 0 	10 	P 	W 	0.0 	15.0 	[-1, 0] 	5 	0
Experiment_3 	3 	24 	 T1 	 0 	6 	A 	C 	0.0 	2.0 	[1, 0] 	5 	0
Experiment_3 	4 	24 	 T1 	 0 	18 	W 	W 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	5 	24 	 T1 	 0 	6 	A 	F 	0.0 	3.0 	[-1, 0] 	1 	0
Experiment_3 	6 	24 	 T1 	 0 	18 	N 	D 	0.0 	3.0 	[-1, 0] 	5 	0
Experiment_3 	7 	24 	 T1 	 0 	14 	W 	A 	0.0 	-1.0 	[-1, 0] 	1 	0
Experiment_3 	8 	24 	 T1 	 0 	14 	C 	G 	0.0 	1.0 	[1, 0] 	5 	0
Experiment_3 	9 	24 	 T1 	 0 	22 	G 	L 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	10 	24 	 T1 	 0 	18 	M 	M 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	11 	24 	 T1 	 0 	22 	Z 	H 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	12 	24 	 T1 	 0 	18 	I 	E 	0.0 	1.0 	[-1, 0] 	1 	0
Experiment_3 	13 	24 	 T1 	 0 	18 	Q 	L 	0.0 	-1.0 	[-1, 0] 	5 	0
Experiment_3 	14 	24 	 T1 	 0 	18 	D 	T 	0.0 	-2.0 	[-1, 0] 	5 	0
Experiment_3 	15 	24 	 T1 	 0 	14 	Q 	C 	0.0 	-8.0 	[-1, 0] 	5 	0
Experiment_3 	16 	24 	 T1 	 0 	6 	G 	P 	0.0 	1.0 	[-1, 0] 	5 	0
Experiment_3 	17 	24 	 T1 	 0 	10 	A 	C 	0.0 	6.0 	[1, 0] 	5 	0
Experiment_3 	18 	24 	 T1 	 0 	18 	B 	B 	1.0 	0.0 	[1, 0] 	1 	0
Experiment_3 	19 	24 	 T1 	 0 	22 	I 	N 	0.0 	-18.0 	[-1, 0] 	5 	0
Experiment_3 	20 	24 	 T1 	 0 	22 	O 	S 	0.0 	1.0 	[1, 0] 	5 	0
Experiment_3 	21 	24 	 T1 	 0 	22 	A 	A 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	22 	24 	 T1 	 0 	6 	Q 	P 	0.0 	-3.0 	[1, 0] 	1 	0
Experiment_3 	23 	24 	 T1 	 0 	10 	W 	D 	0.0 	2.0 	[1, 0] 	1 	0
Experiment_3 	24 	24 	 T1 	 0 	18 	D 	D 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	25 	24 	 T1 	 0 	18 	C 	T 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	26 	24 	 T1 	 0 	22 	O 	C 	0.0 	2.0 	[-1, 0] 	1 	0
Experiment_3 	27 	24 	 T1 	 0 	10 	I 	S 	0.0 	1.0 	[-1, 0] 	1 	0
Experiment_3 	28 	24 	 T1 	 0 	10 	Q 	L 	0.0 	-1.0 	[-1, 0] 	1 	0
Experiment_3 	29 	24 	 T1 	 0 	14 	E 	E 	1.0 	0.0 	[1, 0] 	1 	0
Experiment_3 	30 	24 	 T1 	 0 	10 	L 	S 	0.0 	1.0 	[-1, 0] 	5 	0
Experiment_3 	31 	24 	 T1 	 0 	14 	T 	R 	0.0 	1.0 	[-1, 0] 	1 	0
Experiment_3 	32 	24 	 T1 	 0 	10 	K 	L 	0.0 	11.0 	[-1, 0] 	1 	0
Experiment_3 	33 	24 	 T1 	 0 	14 	D 	G 	0.0 	1.0 	[1, 0] 	5 	0
Experiment_3 	34 	24 	 T1 	 0 	22 	H 	A 	0.0 	-2.0 	[1, 0] 	5 	0
Experiment_3 	35 	24 	 T1 	 0 	10 	F 	E 	0.0 	3.0 	[1, 0] 	1 	0
Experiment_3 	36 	24 	 T1 	 0 	14 	E 	F 	0.0 	1.0 	[1, 0] 	5 	0
Experiment_3 	37 	24 	 T1 	 0 	6 	E 	D 	0.0 	2.0 	[-1, 0] 	1 	0
Experiment_3 	38 	24 	 T1 	 0 	18 	V 	M 	0.0 	-3.0 	[-1, 0] 	5 	0
Experiment_3 	39 	24 	 T1 	 0 	10 	V 	V 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	40 	24 	 T1 	 0 	22 	S 	S 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	41 	24 	 T1 	 0 	14 	M 	T 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	42 	24 	 T1 	 0 	6 	J 	J 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	43 	24 	 T1 	 0 	22 	J 	Q 	0.0 	-1.0 	[-1, 0] 	5 	0
Experiment_3 	44 	24 	 T1 	 0 	18 	O 	P 	0.0 	-1.0 	[-1, 0] 	1 	0
Experiment_3 	45 	24 	 T1 	 0 	6 	E 	W 	0.0 	2.0 	[-1, 0] 	5 	0
Experiment_3 	46 	24 	 T1 	 0 	18 	Q 	D 	0.0 	2.0 	[1, 0] 	1 	0
Experiment_3 	47 	24 	 T1 	 0 	14 	D 	A 	0.0 	1.0 	[-1, 0] 	5 	0
Experiment_3 	48 	24 	 T1 	 0 	10 	Z 	Z 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	49 	24 	 T1 	 0 	6 	Q 	Q 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	50 	24 	 T1 	 0 	18 	V 	R 	0.0 	1.0 	[1, 0] 	5 	0
Experiment_3 	51 	24 	 T1 	 0 	22 	E 	E 	1.0 	0.0 	[-1, 0] 	1 	0
Experiment_3 	52 	24 	 T1 	 0 	18 	N 	Z 	0.0 	-1.0 	[1, 0] 	1 	0
Experiment_3 	53 	24 	 T1 	 0 	6 	O 	D 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	54 	24 	 T1 	 0 	6 	Z 	A 	0.0 	1.0 	[-1, 0] 	1 	0
Experiment_3 	55 	24 	 T1 	 0 	10 	I 	P 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	56 	24 	 T1 	 0 	22 	R 	R 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	57 	24 	 T1 	 0 	22 	T 	M 	0.0 	-1.0 	[1, 0] 	5 	0
Experiment_3 	58 	24 	 T1 	 0 	6 	V 	X 	0.0 	1.0 	[-1, 0] 	5 	0
Experiment_3 	59 	24 	 T1 	 0 	10 	M 	W 	0.0 	3.0 	[1, 0] 	5 	0
Experiment_3 	60 	24 	 T1 	 0 	6 	Y 	U 	0.0 	1.0 	[-1, 0] 	5 	0
Experiment_3 	61 	24 	 T1 	 0 	10 	Y 	Y 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	62 	24 	 T1 	 0 	6 	Z 	G 	0.0 	-1.0 	[-1, 0] 	5 	0
Experiment_3 	63 	24 	 T1 	 0 	6 	K 	Y 	0.0 	1.0 	[1, 0] 	1 	0
Experiment_3 	64 	24 	 T1 	 0 	22 	E 	E 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	65 	24 	 T1 	 0 	10 	A 	A 	1.0 	0.0 	[-1, 0] 	5 	0
Experiment_3 	66 	24 	 T1 	 0 	14 	P 	P 	1.0 	0.0 	[1, 0] 	1 	0
Experiment_3 	67 	24 	 T1 	 0 	18 	B 	E 	0.0 	2.0 	[-1, 0] 	5 	0
Experiment_3 	68 	24 	 T1 	 0 	10 	N 	M 	0.0 	2.0 	[1, 0] 	1 	0
Experiment_3 	69 	24 	 T1 	 0 	6 	B 	B 	1.0 	0.0 	[1, 0] 	5 	0
Experiment_3 	70 	24 	 T1 	 0 	22 	O 	T 	0.0 	1.0 	[-1, 0] 	5 	0
Experiment_3 	71 	24 	 T1 	 0 	14 	E 	B 	0.0 	2.0 	[-1, 0] 	5 	0
Experiment_3 	72 	24 	 T1 	 0 	6 	M 	W 	0.0 	-2.0 	[1, 0] 	1 	0
Experiment_3 	73 	24 	 T1 	 0 	6 	I 	V 	0.0 	1.0 	[1, 0] 	5 	0
Experiment_3 	74 	24 	 T1 	 0 	18 	P 	R 	0.0 	-4.0 	[1, 0] 	5 	0
Experiment_3 	75 	24 	 T1 	 0 	18 	Q 	Q 	1.0 	0.0 	[1, 0] 	5 	0
