Duration,Response,Stimulus condition
1.05,0.4320210279984167,0
1.05,0.5760163859995373,0
0.825,0.6239904569993087,0
1.45,0.7601260770024965,2
1.125,0.47999882499789237,1
0.975,0.5520117669984757,0
1.45,0.6960177939981804,2
0.975,0.4559988550026901,0
0.75,0.3600349790031032,0
0.975,0.3599985649998416,0
0.75,0.3519903609994799,0
1.25,0.4639981020009145,1
1.45,0.7440245280013187,2
1.525,1.048104270001204,2
1.525,0.5121266860005562,2
1.375,0.9760183959988353,2
0.75,0.42399877999923774,0
1.45,0.5361286450024636,2
0.975,0.5839831419980328,0
1.05,0.40799960999720497,0
1.125,0.6799932769972656,1
1.125,0.7200248569970427,1
1.525,0.5441298660007305,2
0.975,0.6959955179991084,0
0.9,0.5360022189997835,0
1.05,0.5279902219990618,0
0.9,0.6719989140001417,0
0.975,0.719998647000466,0
0.825,0.775996745996963,0
1.45,0.7201262879971182,2
0.825,0.6079940210001951,0
1.45,0.8721290730027249,2
0.75,0.5679957030006335,0
0.825,0.7359991779994743,0
0.9,0.6240293480004766,0
0.75,0.8241186380000727,0
1.25,0.5199982180020015,1
1.525,0.5761334800008626,2
1.05,0.6479846139991423,0
0.825,0.6479925120002008,0
0.975,1.0241157620002923,0
1.125,0.7119991459985613,1
0.75,0.5520005899998068,0
1.125,0.9999984569985827,1
0.825,0.43199981700308854,0
1.375,1.2002016799997364,2
0.9,0.7919977230012591,0
0.9,0.4639851380015898,0
0.825,0.5039995200022531,0
1.25,0.775998773999163,1
1.125,0.671998600999359,1
0.975,0.8799984590004897,0
0.75,0.7279984320011863,0
0.825,0.7119979759991111,0
1.375,1.344029774001683,1
1.125,0.9519997829993372,1
0.975,0.7839978369993332,0
1.525,1.3121288900001673,2
0.75,0.5200281159995939,0
1.375,1.31999832099973,1
1.05,0.7359902770003828,0
0.75,0.5360214920001454,0
0.975,0.7919984990003286,0
0.75,0.5760025960007624,0
0.9,0.7439978599977621,0
1.25,1.3360849040000176,1
1.525,0.9521267710006214,2
0.825,0.4959979020022729,0
1.375,0.8880287870015309,1
1.45,1.1440265330020338,2
0.9,0.6240346339982352,0
1.525,0.856133075998514,2
1.375,0.8239893749996554,1
1.125,0.8879986889987777,1
0.825,0.4319971400000213,0
1.05,0.5679984989983495,0
1.525,0.7921252150008513,2
0.9,0.8160030299986829,0
1.05,0.4559997970027325,0
0.975,0.5999981130007654,0
1.125,0.7280174539992004,1
1.05,0.7439995560016541,0
1.25,0.8400067790025787,1
1.125,0.679999059997499,1
1.25,0.6720116280012007,1
1.375,0.6799963639969064,1
1.45,0.808126745003392,2
1.525,0.7681263869999384,2
1.125,0.8319997010003135,1
0.825,0.6239996879994578,0
1.25,1.2400092310017499,1
1.525,0.8481284829977085,2
0.9,0.6959980680003355,0
1.45,1.0240002419996017,2
1.375,1.0321294329987722,2
1.45,1.6241946689988254,2
1.375,0.8321291699976427,2
1.05,0.8480002859978413,0
1.375,0.6800021380004182,1
1.25,0.2720013549987925,1
0.9,0.6160435630008578,0
0.9,0.5279976940000779,0
0.75,0.4399848539978848,0
1.45,0.7762002759991447,2
1.25,0.9919994359988777,1
1.25,0.6720029099997191,1
1.525,0.864109100002679,2
1.45,0.8081250599971099,2
1.05,0.6719960520022141,0
0.75,0.6479972390006878,0
1.375,1.104078277003282,2
1.05,1.0000433040004282,0
1.25,0.9680024269982823,1
0.9,0.6400013839993335,0
0.825,0.8080284469979233,0
0.975,0.6160084789989924,0
1.25,0.8079950620012823,1
1.525,1.4881230809987755,2
1.375,0.8800283810014662,2
1.125,0.7600018170014664,1
