Duration,Response,Stimulus condition
1.25,1.120028610999725,1
0.975,0.9519851570003084,0
0.9,0.7919974680007726,0
1.525,1.136128774000099,2
0.825,0.38399062999815214,0
1.375,1.311990700000024,1
0.9,0.6240002710001136,0
0.975,0.5839998429983098,0
0.825,0.6159980080010428,0
1.45,1.4320241169989458,2
1.05,0.8319983699984732,0
1.125,1.16809370899864,1
1.375,0.9280302199986181,1
0.975,0.5119979430019157,0
1.45,1.168125598000188,2
1.05,0.48799399199924665,0
0.975,0.5359993609999947,0
1.05,0.7280280070008303,0
0.75,0.37602951799999573,0
0.975,0.559984813000483,0
1.25,0.8560260170015681,1
0.825,0.6160010940002394,0
1.125,1.232013425000332,1
1.25,0.8800444599983166,1
0.975,0.7679987419978715,0
1.45,1.2161283170025854,2
1.05,0.8719980380010384,0
1.45,1.0561281260015676,2
0.9,0.616004213999986,0
1.25,0.7439975980014424,1
1.45,1.168133584997122,2
0.975,0.7280007670051418,0
0.75,0.31998525300150504,0
1.45,0.9441432749954402,2
1.125,0.7839969800043036,1
0.9,0.6720033239980694,0
1.375,1.1521114580027643,2
1.525,0.8321246630002861,2
1.25,0.7599976560013602,1
1.375,0.9201248559984379,2
1.375,1.0001203569991048,2
1.25,0.9040091010028846,1
1.25,1.1920333770030993,1
1.05,0.9440000460017473,0
1.525,1.232125967995671,2
1.125,1.1440028240031097,1
1.525,1.1521209179991274,2
0.75,0.6320202969945967,0
1.125,0.7680042430001777,1
1.125,0.8639891080019879,1
0.9,0.3919857239961857,0
1.125,0.599990754002647,1
0.9,0.5519999680036562,0
0.825,0.5519963830010965,0
0.75,0.48803980199591024,0
0.825,0.40799216099549085,0
1.125,0.855990007003129,1
0.75,0.48799955399590544,0
1.05,0.8239962759980699,0
0.9,0.511994673004665,0
0.75,0.5840285740050604,0
0.975,0.7760220150012174,0
1.375,1.0801223529997515,2
1.45,1.024126119002176,2
0.975,0.8079985799995484,0
1.05,0.7839990710053826,0
0.975,0.8479977989991312,0
1.45,1.2001270549953915,2
1.05,0.8400000640031067,0
0.825,0.624007905003964,0
0.825,0.5520043689975864,0
1.25,1.0720002300004126,1
0.9,0.8399983220006106,0
1.525,1.2001280960030272,2
1.375,1.2322349840032985,2
0.825,0.5359980540015385,0
1.525,1.0960213180005667,2
0.75,0.7599873460058006,0
0.75,0.5999910469981842,0
0.975,0.7680042029969627,0
1.25,0.9600324009952601,1
1.375,1.0481282740001916,2
1.375,1.2239895699967747,1
1.25,0.9999866700018174,1
1.525,1.1201283050031634,2
1.125,0.8320379709984991,1
1.525,1.0881256549982936,2
0.825,0.6479986000049394,0
1.45,1.152118806996441,2
1.25,1.1199977669966756,1
1.375,1.191987178994168,1
1.125,0.9999981450018822,1
1.45,1.1680133330009994,2
0.75,0.5280002649960807,0
0.825,0.5920134650004911,0
1.125,0.9440357769999537,1
0.9,0.8879905750000034,0
1.125,0.8400017349995323,1
0.825,0.6639990320036304,0
1.45,1.3761105810044683,2
0.825,0.8641290229934384,0
0.975,0.6879895180027233,0
0.9,0.9119864590029465,0
1.525,1.1761232760036364,2
1.525,1.0081277290009893,2
1.05,0.9279954320008983,0
1.05,1.007998540000699,0
1.05,0.9119902780003031,0
0.9,0.79199620399595,0
1.375,1.032029579000664,1
1.25,0.9279910220066085,1
1.05,1.0640298369980883,0
0.75,0.832084401998145,0
1.375,1.1199989099986851,1
1.525,1.472123608997208,2
0.9,1.0961263609933667,0
0.75,0.6879945860055159,0
1.45,0.9921253810025519,2
0.75,0.7360212650019093,0
1.525,1.2561286609998206,2
