experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	
main	188 	7 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	16 	9 	9 	1.0 	-1015.0 	[6, 0] 	0
main	189 	7 	 T1T2 	 0.0 	6 	8 	9 	0.0 	-1005.0 	11 	4 	0 	0.0 	-1010.0 	[6, 0] 	0
main	190 	7 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	16 	9 	9 	1.0 	-1015.0 	[6, 0] 	0
main	191 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	10 	8 	8 	1.0 	-1009.0 	[6, 0] 	0
main	192 	7 	 T1T2 	 0.0 	8 	3 	9 	0.0 	-1007.0 	9 	9 	3 	0.0 	-1008.0 	[6, 0] 	0
main	193 	7 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	18 	2 	2 	1.0 	-1017.0 	[6, 0] 	0
main	194 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	13 	6 	5 	0.0 	-1012.0 	[6, 0] 	0
main	195 	7 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	18 	1 	1 	1.0 	-1017.0 	[6, 0] 	0
main	196 	7 	 T1T2 	 0.0 	10 	4 	0 	0.0 	-1009.0 	12 	2 	2 	1.0 	-1011.0 	[6, 0] 	0
main	197 	7 	 T1T2 	 0.0 	10 	4 	9 	0.0 	-1009.0 	11 	7 	2 	0.0 	-1010.0 	[6, 0] 	0
main	198 	7 	 T1T2 	 0.0 	10 	2 	1 	0.0 	-1009.0 	20 	6 	9 	0.0 	-1019.0 	[6, 0] 	0
main	199 	7 	 T1T2 	 0.0 	10 	0 	0 	1.0 	-1009.0 	15 	7 	7 	1.0 	-1014.0 	[6, 0] 	0
main	200 	7 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	22 	0 	1 	0.0 	-1021.0 	[-6, 0] 	0
main	201 	7 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	16 	7 	7 	1.0 	-1015.0 	[-6, 0] 	0
main	202 	7 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	15 	4 	4 	1.0 	-1014.0 	[-6, 0] 	0
main	203 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[-6, 0] 	0
main	204 	7 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	19 	2 	2 	1.0 	-1018.0 	[-6, 0] 	0
main	205 	7 	 T1T2 	 0.0 	6 	0 	3 	0.0 	-1005.0 	14 	3 	0 	0.0 	-1013.0 	[-6, 0] 	1
main	206 	7 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	8 	2 	2 	1.0 	-1007.0 	[-6, 0] 	0
main	207 	7 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	7 	5 	5 	1.0 	-1006.0 	[-6, 0] 	0
main	208 	7 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	16 	3 	3 	1.0 	-1015.0 	[-6, 0] 	0
main	209 	7 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	11 	4 	4 	1.0 	-1010.0 	[-6, 0] 	0
main	210 	7 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	16 	8 	8 	1.0 	-1015.0 	[-6, 0] 	0
main	211 	7 	 T1T2 	 0.0 	8 	0 	6 	0.0 	-1007.0 	10 	6 	0 	0.0 	-1009.0 	[-6, 0] 	0
main	212 	7 	 T1T2 	 0.0 	8 	0 	2 	0.0 	-1007.0 	9 	2 	4 	0.0 	-1008.0 	[-6, 0] 	0
main	213 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	18 	0 	0 	1.0 	-1017.0 	[-6, 0] 	0
main	214 	7 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	13 	4 	4 	1.0 	-1012.0 	[-6, 0] 	0
main	215 	7 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	18 	2 	2 	1.0 	-1017.0 	[-6, 0] 	0
main	216 	7 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	12 	7 	7 	1.0 	-1011.0 	[-6, 0] 	0
main	217 	7 	 T1T2 	 0.0 	10 	4 	5 	0.0 	-1009.0 	11 	9 	9 	1.0 	-1010.0 	[-6, 0] 	0
main	218 	7 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	5 	5 	1.0 	-1019.0 	[-6, 0] 	0
main	219 	7 	 T1T2 	 0.0 	10 	9 	3 	0.0 	-1009.0 	15 	4 	4 	1.0 	-1014.0 	[-6, 0] 	0
main	220 	7 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	22 	3 	3 	1.0 	-1021.0 	[-2, 0] 	0
main	221 	7 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	16 	3 	3 	1.0 	-1015.0 	[-2, 0] 	0
main	222 	7 	 T1T2 	 0.0 	14 	5 	4 	0.0 	-1013.0 	15 	4 	5 	0.0 	-1014.0 	[-2, 0] 	0
main	223 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	24 	0 	0 	1.0 	-1023.0 	[-2, 0] 	0
main	224 	7 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	19 	8 	8 	1.0 	-1018.0 	[-2, 0] 	0
main	225 	7 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	14 	2 	2 	1.0 	-1013.0 	[-2, 0] 	0
main	226 	7 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	8 	5 	5 	1.0 	-1007.0 	[-2, 0] 	0
main	227 	7 	 T1T2 	 0.0 	6 	4 	3 	0.0 	-1005.0 	7 	3 	4 	0.0 	-1006.0 	[-2, 0] 	0
main	228 	7 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	5 	5 	1.0 	-1015.0 	[-2, 0] 	0
main	229 	7 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	11 	1 	1 	1.0 	-1010.0 	[-2, 0] 	0
main	230 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	16 	6 	6 	1.0 	-1015.0 	[-2, 0] 	0
main	231 	7 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	10 	4 	4 	1.0 	-1009.0 	[-2, 0] 	0
main	232 	7 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	9 	4 	4 	1.0 	-1008.0 	[-2, 0] 	1
main	233 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	18 	3 	3 	1.0 	-1017.0 	[-2, 0] 	0
main	234 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	13 	8 	8 	1.0 	-1012.0 	[-2, 0] 	0
main	235 	7 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	6 	6 	1.0 	-1017.0 	[-2, 0] 	0
main	236 	7 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	12 	4 	4 	1.0 	-1011.0 	[-2, 0] 	0
main	237 	7 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	11 	7 	7 	1.0 	-1010.0 	[-2, 0] 	0
main	238 	7 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	20 	7 	3 	0.0 	-1019.0 	[-2, 0] 	0
main	239 	7 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	15 	4 	4 	1.0 	-1014.0 	[-2, 0] 	0
main	240 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	22 	3 	3 	1.0 	-1021.0 	[2, 0] 	0
main	241 	7 	 T1T2 	 0.0 	14 	3 	1 	0.0 	-1013.0 	16 	7 	3 	0.0 	-1015.0 	[2, 0] 	0
main	242 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	15 	7 	7 	1.0 	-1014.0 	[2, 0] 	0
main	243 	7 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[2, 0] 	0
main	244 	7 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	19 	6 	6 	1.0 	-1018.0 	[2, 0] 	0
main	245 	7 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	14 	3 	3 	1.0 	-1013.0 	[2, 0] 	0
main	246 	7 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	8 	3 	3 	1.0 	-1007.0 	[2, 0] 	0
main	247 	7 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	7 	4 	4 	1.0 	-1006.0 	[2, 0] 	0
main	248 	7 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	16 	1 	9 	0.0 	-1015.0 	[2, 0] 	0
main	249 	7 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	11 	9 	9 	1.0 	-1010.0 	[2, 0] 	0
main	250 	7 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	16 	2 	3 	0.0 	-1015.0 	[2, 0] 	0
main	251 	7 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	10 	2 	2 	1.0 	-1009.0 	[2, 0] 	0
main	252 	7 	 T1T2 	 0.0 	8 	0 	2 	0.0 	-1007.0 	9 	3 	2 	0.0 	-1008.0 	[2, 0] 	0
main	253 	7 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	18 	7 	7 	1.0 	-1017.0 	[2, 0] 	0
main	254 	7 	 T1T2 	 0.0 	8 	2 	8 	0.0 	-1007.0 	13 	4 	7 	0.0 	-1012.0 	[2, 0] 	0
main	255 	7 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	18 	6 	6 	1.0 	-1017.0 	[2, 0] 	0
main	256 	7 	 T1T2 	 0.0 	10 	7 	9 	0.0 	-1009.0 	12 	1 	7 	0.0 	-1011.0 	[2, 0] 	0
main	257 	7 	 T1T2 	 0.0 	10 	0 	7 	0.0 	-1009.0 	11 	7 	0 	0.0 	-1010.0 	[2, 0] 	0
main	258 	7 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	20 	9 	7 	0.0 	-1019.0 	[2, 0] 	0
main	259 	7 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	15 	9 	9 	1.0 	-1014.0 	[2, 0] 	0
main	260 	7 	 T1T2 	 0.0 	14 	5 	1 	0.0 	-1013.0 	22 	4 	3 	0.0 	-1021.0 	[6, 0] 	0
main	261 	7 	 T1T2 	 0.0 	14 	0 	4 	0.0 	-1013.0 	16 	4 	3 	0.0 	-1015.0 	[6, 0] 	0
main	262 	7 	 T1T2 	 0.0 	14 	7 	2 	0.0 	-1013.0 	15 	2 	1 	0.0 	-1014.0 	[6, 0] 	0
main	263 	7 	 T1T2 	 0.0 	14 	1 	7 	0.0 	-1013.0 	24 	8 	1 	0.0 	-1023.0 	[6, 0] 	0
main	264 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	19 	4 	4 	1.0 	-1018.0 	[6, 0] 	0
main	265 	7 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	14 	3 	3 	1.0 	-1013.0 	[6, 0] 	0
main	266 	7 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	8 	8 	6 	0.0 	-1007.0 	[6, 0] 	0
main	267 	7 	 T1T2 	 0.0 	6 	7 	1 	0.0 	-1005.0 	7 	1 	8 	0.0 	-1006.0 	[6, 0] 	0
main	268 	7 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	16 	4 	4 	1.0 	-1015.0 	[6, 0] 	0
main	269 	7 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	11 	5 	5 	1.0 	-1010.0 	[6, 0] 	0
main	270 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	16 	6 	6 	1.0 	-1015.0 	[6, 0] 	0
main	271 	7 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	10 	4 	0 	0.0 	-1009.0 	[6, 0] 	0
main	272 	7 	 T1T2 	 0.0 	8 	5 	4 	0.0 	-1007.0 	9 	4 	5 	0.0 	-1008.0 	[6, 0] 	0
main	273 	7 	 T1T2 	 0.0 	8 	0 	1 	0.0 	-1007.0 	18 	9 	9 	1.0 	-1017.0 	[6, 0] 	0
main	274 	7 	 T1T2 	 0.0 	8 	7 	9 	0.0 	-1007.0 	13 	2 	9 	0.0 	-1012.0 	[6, 0] 	2
main	275 	7 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	9 	9 	1.0 	-1017.0 	[6, 0] 	0
main	276 	7 	 T1T2 	 0.0 	10 	4 	3 	0.0 	-1009.0 	12 	3 	6 	0.0 	-1011.0 	[6, 0] 	0
main	277 	7 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	11 	4 	4 	1.0 	-1010.0 	[6, 0] 	0
main	278 	7 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	20 	4 	3 	0.0 	-1019.0 	[6, 0] 	0
main	279 	7 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	15 	4 	4 	1.0 	-1014.0 	[6, 0] 	0
main	280 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	22 	8 	8 	1.0 	-1021.0 	[-6, 0] 	0
main	281 	7 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	16 	8 	8 	1.0 	-1015.0 	[-6, 0] 	0
main	282 	7 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	15 	0 	8 	0.0 	-1014.0 	[-6, 0] 	0
main	283 	7 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	24 	1 	1 	1.0 	-1023.0 	[-6, 0] 	0
main	284 	7 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	19 	5 	5 	1.0 	-1018.0 	[-6, 0] 	0
main	285 	7 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	14 	7 	1 	0.0 	-1013.0 	[-6, 0] 	0
main	286 	7 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	8 	0 	7 	0.0 	-1007.0 	[-6, 0] 	0
main	287 	7 	 T1T2 	 0.0 	6 	8 	1 	0.0 	-1005.0 	7 	1 	3 	0.0 	-1006.0 	[-6, 0] 	0
main	288 	7 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	16 	8 	8 	1.0 	-1015.0 	[-6, 0] 	0
main	289 	7 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	11 	3 	3 	1.0 	-1010.0 	[-6, 0] 	0
main	290 	7 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	16 	5 	3 	0.0 	-1015.0 	[-6, 0] 	0
main	291 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	10 	3 	3 	1.0 	-1009.0 	[-6, 0] 	0
main	292 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	9 	5 	5 	1.0 	-1008.0 	[-6, 0] 	0
main	293 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	18 	6 	6 	1.0 	-1017.0 	[-6, 0] 	0
main	294 	7 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	13 	0 	0 	1.0 	-1012.0 	[-6, 0] 	0
main	295 	7 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	18 	6 	6 	1.0 	-1017.0 	[-6, 0] 	0
main	296 	7 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	12 	5 	5 	1.0 	-1011.0 	[-6, 0] 	0
main	297 	7 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	11 	0 	0 	1.0 	-1010.0 	[-6, 0] 	0
main	298 	7 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	20 	6 	1 	0.0 	-1019.0 	[-6, 0] 	0
main	299 	7 	 T1T2 	 0.0 	10 	3 	8 	0.0 	-1009.0 	15 	8 	6 	0.0 	-1014.0 	[-6, 0] 	0
main	300 	7 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	22 	5 	5 	1.0 	-1021.0 	[-2, 0] 	0
main	301 	7 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	16 	4 	3 	0.0 	-1015.0 	[-2, 0] 	1
main	302 	7 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	15 	5 	5 	1.0 	-1014.0 	[-2, 0] 	0
main	303 	7 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[-2, 0] 	0
main	304 	7 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	19 	0 	0 	1.0 	-1018.0 	[-2, 0] 	0
main	305 	7 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	14 	6 	3 	0.0 	-1013.0 	[-2, 0] 	0
main	306 	7 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	8 	6 	6 	1.0 	-1007.0 	[-2, 0] 	0
main	307 	7 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	7 	3 	3 	1.0 	-1006.0 	[-2, 0] 	0
main	308 	7 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	5 	8 	0.0 	-1015.0 	[-2, 0] 	0
main	309 	7 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	11 	9 	6 	0.0 	-1010.0 	[-2, 0] 	0
main	310 	7 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	16 	6 	6 	1.0 	-1015.0 	[-2, 0] 	0
main	311 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	10 	6 	6 	1.0 	-1009.0 	[-2, 0] 	0
main	312 	7 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	9 	5 	5 	1.0 	-1008.0 	[-2, 0] 	0
main	313 	7 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	18 	7 	7 	1.0 	-1017.0 	[-2, 0] 	0
main	314 	7 	 T1T2 	 0.0 	8 	0 	7 	0.0 	-1007.0 	13 	7 	1 	0.0 	-1012.0 	[-2, 0] 	0
main	315 	7 	 T1T2 	 0.0 	10 	0 	9 	0.0 	-1009.0 	18 	5 	5 	1.0 	-1017.0 	[-2, 0] 	7
main	316 	7 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	12 	2 	2 	1.0 	-1011.0 	[-2, 0] 	0
main	317 	7 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	11 	1 	1 	1.0 	-1010.0 	[-2, 0] 	0
main	318 	7 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	20 	5 	1 	0.0 	-1019.0 	[-2, 0] 	0
main	319 	7 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	15 	8 	8 	1.0 	-1014.0 	[-2, 0] 	0
main	320 	7 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	22 	0 	0 	1.0 	-1021.0 	[2, 0] 	0
main	321 	7 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	16 	9 	6 	0.0 	-1015.0 	[2, 0] 	0
main	322 	7 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	15 	1 	1 	1.0 	-1014.0 	[2, 0] 	0
main	323 	7 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	24 	2 	2 	1.0 	-1023.0 	[2, 0] 	0
main	324 	7 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	19 	3 	3 	1.0 	-1018.0 	[2, 0] 	0
main	325 	7 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	14 	0 	6 	0.0 	-1013.0 	[2, 0] 	0
main	326 	7 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	8 	8 	8 	1.0 	-1007.0 	[2, 0] 	0
main	327 	7 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	7 	7 	7 	1.0 	-1006.0 	[2, 0] 	0
main	328 	7 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	16 	9 	2 	0.0 	-1015.0 	[2, 0] 	0
main	329 	7 	 T1T2 	 0.0 	6 	0 	6 	0.0 	-1005.0 	11 	5 	5 	1.0 	-1010.0 	[2, 0] 	0
main	330 	7 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	16 	0 	0 	1.0 	-1015.0 	[2, 0] 	0
main	331 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	10 	8 	8 	1.0 	-1009.0 	[2, 0] 	0
main	332 	7 	 T1T2 	 0.0 	8 	7 	8 	0.0 	-1007.0 	9 	8 	7 	0.0 	-1008.0 	[2, 0] 	0
main	333 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	18 	7 	7 	1.0 	-1017.0 	[2, 0] 	0
main	334 	7 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	13 	4 	4 	1.0 	-1012.0 	[2, 0] 	0
main	335 	7 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	18 	5 	5 	1.0 	-1017.0 	[2, 0] 	0
main	336 	7 	 T1T2 	 0.0 	10 	1 	2 	0.0 	-1009.0 	12 	2 	1 	0.0 	-1011.0 	[2, 0] 	0
main	337 	7 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	11 	3 	3 	1.0 	-1010.0 	[2, 0] 	0
main	338 	7 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	20 	6 	6 	1.0 	-1019.0 	[2, 0] 	0
main	339 	7 	 T1T2 	 0.0 	10 	0 	0 	1.0 	-1009.0 	15 	6 	7 	0.0 	-1014.0 	[2, 0] 	0
main	340 	7 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	22 	3 	3 	1.0 	-1021.0 	[6, 0] 	0
main	341 	7 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	16 	1 	1 	1.0 	-1015.0 	[6, 0] 	0
main	342 	7 	 T1T2 	 0.0 	14 	6 	7 	0.0 	-1013.0 	15 	7 	6 	0.0 	-1014.0 	[6, 0] 	0
main	343 	7 	 T1T2 	 0.0 	14 	6 	7 	0.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[6, 0] 	0
main	344 	7 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	19 	0 	0 	1.0 	-1018.0 	[6, 0] 	0
main	345 	7 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	14 	2 	2 	1.0 	-1013.0 	[6, 0] 	0
main	346 	7 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	8 	5 	5 	1.0 	-1007.0 	[6, 0] 	0
main	347 	7 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	7 	8 	8 	1.0 	-1006.0 	[6, 0] 	0
main	348 	7 	 T1T2 	 0.0 	6 	6 	3 	0.0 	-1005.0 	16 	0 	1 	0.0 	-1015.0 	[6, 0] 	0
main	349 	7 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	11 	3 	7 	0.0 	-1010.0 	[6, 0] 	0
main	350 	7 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	16 	9 	9 	1.0 	-1015.0 	[6, 0] 	0
main	351 	7 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	10 	2 	2 	1.0 	-1009.0 	[6, 0] 	0
main	352 	7 	 T1T2 	 0.0 	8 	0 	5 	0.0 	-1007.0 	9 	5 	0 	0.0 	-1008.0 	[6, 0] 	0
main	353 	7 	 T1T2 	 0.0 	8 	5 	2 	0.0 	-1007.0 	18 	2 	0 	0.0 	-1017.0 	[6, 0] 	0
main	354 	7 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	13 	3 	3 	1.0 	-1012.0 	[6, 0] 	0
main	355 	7 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	18 	1 	1 	1.0 	-1017.0 	[6, 0] 	0
main	356 	7 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	12 	7 	7 	1.0 	-1011.0 	[6, 0] 	0
main	357 	7 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	11 	4 	4 	1.0 	-1010.0 	[6, 0] 	0
main	358 	7 	 T1T2 	 0.0 	10 	1 	3 	0.0 	-1009.0 	20 	4 	4 	1.0 	-1019.0 	[6, 0] 	0
main	359 	7 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	15 	5 	5 	1.0 	-1014.0 	[6, 0] 	0
main	360 	7 	 T1T2 	 0.0 	14 	0 	1 	0.0 	-1013.0 	22 	1 	3 	0.0 	-1021.0 	[-6, 0] 	0
main	361 	7 	 T1T2 	 0.0 	14 	4 	1 	0.0 	-1013.0 	16 	1 	4 	0.0 	-1015.0 	[-6, 0] 	0
main	362 	7 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	15 	5 	5 	1.0 	-1014.0 	[-6, 0] 	0
main	363 	7 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	24 	9 	9 	1.0 	-1023.0 	[-6, 0] 	0
main	364 	7 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	19 	6 	6 	1.0 	-1018.0 	[-6, 0] 	1
main	365 	7 	 T1T2 	 0.0 	6 	1 	3 	0.0 	-1005.0 	14 	3 	4 	0.0 	-1013.0 	[-6, 0] 	0
main	366 	7 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	8 	6 	6 	1.0 	-1007.0 	[-6, 0] 	0
main	367 	7 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	7 	8 	8 	1.0 	-1006.0 	[-6, 0] 	0
main	368 	7 	 T1T2 	 0.0 	6 	7 	7 	1.0 	-1005.0 	16 	2 	2 	1.0 	-1015.0 	[-6, 0] 	0
main	369 	7 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	11 	1 	1 	1.0 	-1010.0 	[-6, 0] 	0
main	370 	7 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	16 	7 	7 	1.0 	-1015.0 	[-6, 0] 	0
main	371 	7 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	10 	8 	8 	1.0 	-1009.0 	[-6, 0] 	0
main	372 	7 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	9 	2 	2 	1.0 	-1008.0 	[-6, 0] 	0
main	373 	7 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	6 	7 	0.0 	-1017.0 	[-6, 0] 	0
main	374 	7 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	13 	0 	3 	0.0 	-1012.0 	[-6, 0] 	0
main	375 	7 	 T1T2 	 0.0 	10 	0 	1 	0.0 	-1009.0 	18 	3 	3 	1.0 	-1017.0 	[-6, 0] 	0
main	376 	7 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	12 	7 	7 	1.0 	-1011.0 	[-6, 0] 	0
