experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,answerPos1,answer1,response1,correct1,responsePosRelative1,spatialPos,timingBlips
main,264,2, T1T2 ,0,8,5,5,1,-1007,16,4,4,1,-1015,"[-2, 0] ",0
main,265,2, T1T2 ,0,6,0,0,1,-1005,16,5,5,1,-1015,"[-2, 0] ",0
main,266,2, T1T2 ,0,6,9,8,0,-1005,7,8,9,0,-1006,"[-2, 0] ",0
main,267,2, T1T2 ,0,6,8,8,1,-1005,8,2,1,0,-1007,"[-2, 0] ",0
main,268,2, T1T2 ,0,6,5,4,0,-1005,11,2,5,0,-1010,"[-2, 0] ",1
main,269,2, T1T2 ,0,6,1,5,0,-1005,14,9,8,0,-1013,"[-2, 0] ",0
main,270,2, T1T2 ,0,14,0,2,0,-1013,24,2,7,0,-1023,"[-2, 0] ",0
main,271,2, T1T2 ,0,14,5,4,0,-1013,15,4,5,0,-1014,"[-2, 0] ",0
main,272,2, T1T2 ,0,14,6,6,1,-1013,16,8,8,1,-1015,"[-2, 0] ",0
main,273,2, T1T2 ,0,14,9,9,1,-1013,19,2,2,1,-1018,"[-2, 0] ",0
main,274,2, T1T2 ,0,14,1,1,1,-1013,22,2,2,1,-1021,"[-2, 0] ",0
main,275,2, T1T2 ,0,10,4,4,1,-1009,20,6,6,1,-1019,"[-2, 0] ",0
main,276,2, T1T2 ,0,10,2,2,1,-1009,11,8,8,1,-1010,"[-2, 0] ",0
main,277,2, T1T2 ,0,10,6,2,0,-1009,12,8,6,0,-1011,"[-2, 0] ",0
main,278,2, T1T2 ,0,10,7,3,0,-1009,15,3,7,0,-1014,"[-2, 0] ",0
main,279,2, T1T2 ,0,10,5,5,1,-1009,18,8,8,1,-1017,"[-2, 0] ",0
main,280,2, T1T2 ,0,8,8,8,1,-1007,18,7,7,1,-1017,"[6, 0] ",1
main,281,2, T1T2 ,0,8,7,2,0,-1007,9,4,4,1,-1008,"[6, 0] ",0
main,282,2, T1T2 ,0,8,1,1,1,-1007,10,7,6,0,-1009,"[6, 0] ",0
main,283,2, T1T2 ,0,8,7,7,1,-1007,13,3,3,1,-1012,"[6, 0] ",0
main,284,2, T1T2 ,0,8,9,9,1,-1007,16,4,4,1,-1015,"[6, 0] ",0
main,285,2, T1T2 ,0,6,3,3,1,-1005,16,4,7,0,-1015,"[6, 0] ",0
main,286,2, T1T2 ,0,6,1,1,1,-1005,7,9,9,1,-1006,"[6, 0] ",0
main,287,2, T1T2 ,0,6,3,3,1,-1005,8,8,8,1,-1007,"[6, 0] ",0
main,288,2, T1T2 ,0,6,8,8,1,-1005,11,2,2,1,-1010,"[6, 0] ",0
main,289,2, T1T2 ,0,6,8,8,1,-1005,14,2,2,1,-1013,"[6, 0] ",0
main,290,2, T1T2 ,0,14,4,4,1,-1013,24,9,9,1,-1023,"[6, 0] ",0
main,291,2, T1T2 ,0,14,3,3,1,-1013,15,8,8,1,-1014,"[6, 0] ",1
main,292,2, T1T2 ,0,14,6,3,0,-1013,16,0,6,0,-1015,"[6, 0] ",0
main,293,2, T1T2 ,0,14,4,4,1,-1013,19,9,9,1,-1018,"[6, 0] ",0
main,294,2, T1T2 ,0,14,2,4,0,-1013,22,8,8,1,-1021,"[6, 0] ",0
main,295,2, T1T2 ,0,10,5,1,0,-1009,20,1,5,0,-1019,"[6, 0] ",0
main,296,2, T1T2 ,0,10,4,0,0,-1009,11,0,4,0,-1010,"[6, 0] ",0
main,297,2, T1T2 ,0,10,3,3,1,-1009,12,0,2,0,-1011,"[6, 0] ",0
main,298,2, T1T2 ,0,10,5,4,0,-1009,15,1,5,0,-1014,"[6, 0] ",0
main,299,2, T1T2 ,0,10,7,7,1,-1009,18,2,5,0,-1017,"[6, 0] ",0
main,300,2, T1T2 ,0,8,8,8,1,-1007,18,7,7,1,-1017,"[-6, 0] ",0
main,301,2, T1T2 ,0,8,4,0,0,-1007,9,0,4,0,-1008,"[-6, 0] ",0
main,302,2, T1T2 ,0,8,1,1,1,-1007,10,3,3,1,-1009,"[-6, 0] ",1
main,303,2, T1T2 ,0,8,5,5,1,-1007,13,2,2,1,-1012,"[-6, 0] ",0
main,304,2, T1T2 ,0,8,8,8,1,-1007,16,7,7,1,-1015,"[-6, 0] ",0
main,305,2, T1T2 ,0,6,4,4,1,-1005,16,2,2,1,-1015,"[-6, 0] ",0
main,306,2, T1T2 ,0,6,6,5,0,-1005,7,5,6,0,-1006,"[-6, 0] ",0
main,307,2, T1T2 ,0,6,2,2,1,-1005,8,1,1,1,-1007,"[-6, 0] ",0
main,308,2, T1T2 ,0,6,6,2,0,-1005,11,2,4,0,-1010,"[-6, 0] ",0
main,309,2, T1T2 ,0,6,7,7,1,-1005,14,8,8,1,-1013,"[-6, 0] ",0
main,310,2, T1T2 ,0,14,0,0,1,-1013,24,3,8,0,-1023,"[-6, 0] ",0
main,311,2, T1T2 ,0,14,6,1,0,-1013,15,1,6,0,-1014,"[-6, 0] ",0
main,312,2, T1T2 ,0,14,6,8,0,-1013,16,1,6,0,-1015,"[-6, 0] ",0
main,313,2, T1T2 ,0,14,2,7,0,-1013,19,0,0,1,-1018,"[-6, 0] ",0
main,314,2, T1T2 ,0,14,9,9,1,-1013,22,3,3,1,-1021,"[-6, 0] ",1
main,315,2, T1T2 ,0,10,1,0,0,-1009,20,3,1,0,-1019,"[-6, 0] ",0
main,316,2, T1T2 ,0,10,8,8,1,-1009,11,6,6,1,-1010,"[-6, 0] ",0
main,317,2, T1T2 ,0,10,7,7,1,-1009,12,3,3,1,-1011,"[-6, 0] ",0
main,318,2, T1T2 ,0,10,2,8,0,-1009,15,8,8,1,-1014,"[-6, 0] ",0
main,319,2, T1T2 ,0,10,0,0,1,-1009,18,1,1,1,-1017,"[-6, 0] ",0
main,320,2, T1T2 ,0,8,7,4,0,-1007,18,8,8,1,-1017,"[2, 0] ",0
main,321,2, T1T2 ,0,8,0,3,0,-1007,9,3,0,0,-1008,"[2, 0] ",0
main,322,2, T1T2 ,0,8,1,1,1,-1007,10,4,4,1,-1009,"[2, 0] ",0
main,323,2, T1T2 ,0,8,8,8,1,-1007,13,9,9,1,-1012,"[2, 0] ",0
main,324,2, T1T2 ,0,8,2,2,1,-1007,16,8,8,1,-1015,"[2, 0] ",0
main,325,2, T1T2 ,0,6,3,3,1,-1005,16,7,7,1,-1015,"[2, 0] ",1
main,326,2, T1T2 ,0,6,2,2,1,-1005,7,1,1,1,-1006,"[2, 0] ",0
main,327,2, T1T2 ,0,6,8,3,0,-1005,8,3,8,0,-1007,"[2, 0] ",0
main,328,2, T1T2 ,0,6,3,3,1,-1005,11,9,9,1,-1010,"[2, 0] ",0
main,329,2, T1T2 ,0,6,2,7,0,-1005,14,1,1,1,-1013,"[2, 0] ",0
main,330,2, T1T2 ,0,14,9,9,1,-1013,24,6,6,1,-1023,"[2, 0] ",0
main,331,2, T1T2 ,0,14,5,5,1,-1013,15,0,2,0,-1014,"[2, 0] ",0
main,332,2, T1T2 ,0,14,3,5,0,-1013,16,0,3,0,-1015,"[2, 0] ",0
main,333,2, T1T2 ,0,14,4,4,1,-1013,19,9,9,1,-1018,"[2, 0] ",0
main,334,2, T1T2 ,0,14,5,3,0,-1013,22,3,6,0,-1021,"[2, 0] ",0
main,335,2, T1T2 ,0,10,3,3,1,-1009,20,1,1,1,-1019,"[2, 0] ",0
main,336,2, T1T2 ,0,10,5,5,1,-1009,11,2,2,1,-1010,"[2, 0] ",0
main,337,2, T1T2 ,0,10,3,8,0,-1009,12,9,7,0,-1011,"[2, 0] ",0
main,338,2, T1T2 ,0,10,1,0,0,-1009,15,0,1,0,-1014,"[2, 0] ",0
main,339,2, T1T2 ,0,10,1,1,1,-1009,18,8,8,1,-1017,"[2, 0] ",0
main,340,2, T1T2 ,0,8,1,1,1,-1007,18,3,3,1,-1017,"[-2, 0] ",0
main,341,2, T1T2 ,0,8,9,4,0,-1007,9,7,7,1,-1008,"[-2, 0] ",0
main,342,2, T1T2 ,0,8,8,8,1,-1007,10,6,6,1,-1009,"[-2, 0] ",0
main,343,2, T1T2 ,0,8,9,9,1,-1007,13,6,6,1,-1012,"[-2, 0] ",0
main,344,2, T1T2 ,0,8,1,1,1,-1007,16,2,2,1,-1015,"[-2, 0] ",0
main,345,2, T1T2 ,0,6,9,9,1,-1005,16,2,2,1,-1015,"[-2, 0] ",0
main,346,2, T1T2 ,0,6,6,3,0,-1005,7,3,6,0,-1006,"[-2, 0] ",0
main,347,2, T1T2 ,0,6,3,3,1,-1005,8,5,5,1,-1007,"[-2, 0] ",0
main,348,2, T1T2 ,0,6,4,4,1,-1005,11,8,8,1,-1010,"[-2, 0] ",1
main,349,2, T1T2 ,0,6,3,3,1,-1005,14,6,6,1,-1013,"[-2, 0] ",0
main,350,2, T1T2 ,0,14,9,9,1,-1013,24,1,1,1,-1023,"[-2, 0] ",0
main,351,2, T1T2 ,0,14,8,8,1,-1013,15,1,1,1,-1014,"[-2, 0] ",0
main,352,2, T1T2 ,0,14,0,0,1,-1013,16,2,2,1,-1015,"[-2, 0] ",0
main,353,2, T1T2 ,0,14,2,2,1,-1013,19,6,6,1,-1018,"[-2, 0] ",0
main,354,2, T1T2 ,0,14,8,8,1,-1013,22,4,4,1,-1021,"[-2, 0] ",0
main,355,2, T1T2 ,0,10,4,4,1,-1009,20,1,1,1,-1019,"[-2, 0] ",0
main,356,2, T1T2 ,0,10,0,0,1,-1009,11,6,6,1,-1010,"[-2, 0] ",0
main,357,2, T1T2 ,0,10,1,1,1,-1009,12,3,5,0,-1011,"[-2, 0] ",0
main,358,2, T1T2 ,0,10,9,9,1,-1009,15,2,2,1,-1014,"[-2, 0] ",0
main,359,2, T1T2 ,0,10,7,0,0,-1009,18,6,8,0,-1017,"[-2, 0] ",1
main,360,2, T1T2 ,0,8,8,8,1,-1007,18,1,1,1,-1017,"[6, 0] ",0
main,361,2, T1T2 ,0,8,6,6,1,-1007,9,4,4,1,-1008,"[6, 0] ",0
main,362,2, T1T2 ,0,8,5,5,1,-1007,10,4,4,1,-1009,"[6, 0] ",0
main,363,2, T1T2 ,0,8,5,5,1,-1007,13,9,9,1,-1012,"[6, 0] ",0
main,364,2, T1T2 ,0,8,8,8,1,-1007,16,3,3,1,-1015,"[6, 0] ",0
main,365,2, T1T2 ,0,6,1,1,1,-1005,16,9,9,1,-1015,"[6, 0] ",0
main,366,2, T1T2 ,0,6,9,0,0,-1005,7,3,3,1,-1006,"[6, 0] ",0
main,367,2, T1T2 ,0,6,4,4,1,-1005,8,0,9,0,-1007,"[6, 0] ",0
main,368,2, T1T2 ,0,6,9,5,0,-1005,11,5,6,0,-1010,"[6, 0] ",0
main,369,2, T1T2 ,0,6,5,5,1,-1005,14,9,3,0,-1013,"[6, 0] ",0
main,370,2, T1T2 ,0,14,9,9,1,-1013,24,7,7,1,-1023,"[6, 0] ",0
main,371,2, T1T2 ,0,14,1,1,1,-1013,15,5,5,1,-1014,"[6, 0] ",0
main,372,2, T1T2 ,0,14,9,9,1,-1013,16,6,6,1,-1015,"[6, 0] ",0
main,373,2, T1T2 ,0,14,5,5,1,-1013,19,2,2,1,-1018,"[6, 0] ",0
main,374,2, T1T2 ,0,14,3,8,0,-1013,22,8,6,0,-1021,"[6, 0] ",0
main,375,2, T1T2 ,0,10,8,8,1,-1009,20,9,9,1,-1019,"[6, 0] ",0
main,376,2, T1T2 ,0,10,6,6,1,-1009,11,0,7,0,-1010,"[6, 0] ",0
main,377,2, T1T2 ,0,10,5,5,1,-1009,12,2,2,1,-1011,"[6, 0] ",0
main,378,2, T1T2 ,0,10,8,8,1,-1009,15,7,7,1,-1014,"[6, 0] ",0
main,379,2, T1T2 ,0,10,2,2,1,-1009,18,1,1,1,-1017,"[6, 0] ",0
main,380,2, T1T2 ,0,8,8,8,1,-1007,18,5,5,1,-1017,"[-6, 0] ",0
main,381,2, T1T2 ,0,8,2,2,1,-1007,9,7,7,1,-1008,"[-6, 0] ",0
main,382,2, T1T2 ,0,8,4,4,1,-1007,10,8,8,1,-1009,"[-6, 0] ",1
main,383,2, T1T2 ,0,8,7,7,1,-1007,13,8,8,1,-1012,"[-6, 0] ",0
main,384,2, T1T2 ,0,8,1,1,1,-1007,16,9,9,1,-1015,"[-6, 0] ",0
main,385,2, T1T2 ,0,6,1,1,1,-1005,16,5,5,1,-1015,"[-6, 0] ",0
main,386,2, T1T2 ,0,6,2,2,1,-1005,7,5,5,1,-1006,"[-6, 0] ",0
main,387,2, T1T2 ,0,6,1,1,1,-1005,8,6,7,0,-1007,"[-6, 0] ",0
main,388,2, T1T2 ,0,6,2,2,1,-1005,11,9,9,1,-1010,"[-6, 0] ",0
main,389,2, T1T2 ,0,6,3,3,1,-1005,14,1,1,1,-1013,"[-6, 0] ",0
main,390,2, T1T2 ,0,14,3,7,0,-1013,24,4,3,0,-1023,"[-6, 0] ",0
main,391,2, T1T2 ,0,14,3,3,1,-1013,15,6,6,1,-1014,"[-6, 0] ",0
main,392,2, T1T2 ,0,14,8,6,0,-1013,16,7,8,0,-1015,"[-6, 0] ",0
main,393,2, T1T2 ,0,14,2,2,1,-1013,19,4,4,1,-1018,"[-6, 0] ",1
main,394,2, T1T2 ,0,14,8,8,1,-1013,22,9,9,1,-1021,"[-6, 0] ",0
main,395,2, T1T2 ,0,10,6,6,1,-1009,20,0,8,0,-1019,"[-6, 0] ",0
main,396,2, T1T2 ,0,10,7,3,0,-1009,11,3,7,0,-1010,"[-6, 0] ",0
main,397,2, T1T2 ,0,10,5,5,1,-1009,12,8,8,1,-1011,"[-6, 0] ",0
main,398,2, T1T2 ,0,10,0,0,1,-1009,15,5,5,1,-1014,"[-6, 0] ",0
main,399,2, T1T2 ,0,10,6,6,1,-1009,18,1,1,1,-1017,"[-6, 0] ",
