experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	timingBlips
main	13 	4 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	18 	2 	2 	1.0 	-1017.0 	[-2, 0] 	0
main	14 	4 	 T1T2 	 0.0 	8 	7 	1 	0.0 	-1007.0 	9 	2 	2 	1.0 	-1008.0 	[-2, 0] 	0
main	15 	4 	 T1T2 	 0.0 	10 	0 	1 	0.0 	-1009.0 	18 	5 	5 	1.0 	-1017.0 	[-2, 0] 	0
main	16 	4 	 T1T2 	 0.0 	10 	1 	0 	0.0 	-1009.0 	12 	5 	1 	0.0 	-1011.0 	[-2, 0] 	0
main	17 	4 	 T1T2 	 0.0 	10 	7 	1 	0.0 	-1009.0 	15 	6 	6 	1.0 	-1014.0 	[-2, 0] 	0
main	18 	4 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	3 	3 	1.0 	-1019.0 	[-2, 0] 	0
main	19 	4 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	11 	6 	6 	1.0 	-1010.0 	[-2, 0] 	0
main	20 	4 	 T1T2 	 0.0 	14 	0 	1 	0.0 	-1013.0 	22 	4 	4 	1.0 	-1021.0 	[2, 0] 	0
main	21 	4 	 T1T2 	 0.0 	14 	7 	1 	0.0 	-1013.0 	16 	2 	7 	0.0 	-1015.0 	[2, 0] 	0
main	22 	4 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	19 	5 	5 	1.0 	-1018.0 	[2, 0] 	0
main	23 	4 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	24 	7 	7 	1.0 	-1023.0 	[2, 0] 	0
main	24 	4 	 T1T2 	 0.0 	14 	0 	4 	0.0 	-1013.0 	15 	4 	1 	0.0 	-1014.0 	[2, 0] 	0
main	25 	4 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	14 	9 	9 	1.0 	-1013.0 	[2, 0] 	0
main	26 	4 	 T1T2 	 0.0 	6 	4 	5 	0.0 	-1005.0 	8 	5 	1 	0.0 	-1007.0 	[2, 0] 	0
main	27 	4 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	11 	3 	3 	1.0 	-1010.0 	[2, 0] 	0
main	28 	4 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	16 	2 	2 	1.0 	-1015.0 	[2, 0] 	0
main	29 	4 	 T1T2 	 0.0 	6 	0 	4 	0.0 	-1005.0 	7 	4 	3 	0.0 	-1006.0 	[2, 0] 	0
main	30 	4 	 T1T2 	 0.0 	8 	1 	0 	0.0 	-1007.0 	16 	0 	6 	0.0 	-1015.0 	[2, 0] 	0
main	31 	4 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	10 	6 	4 	0.0 	-1009.0 	[2, 0] 	0
main	32 	4 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	13 	7 	0 	0.0 	-1012.0 	[2, 0] 	0
main	33 	4 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[2, 0] 	0
main	34 	4 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	9 	1 	1 	1.0 	-1008.0 	[2, 0] 	0
main	35 	4 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	18 	9 	9 	1.0 	-1017.0 	[2, 0] 	0
main	36 	4 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	12 	9 	9 	1.0 	-1011.0 	[2, 0] 	0
main	37 	4 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	3 	3 	1.0 	-1014.0 	[2, 0] 	0
main	38 	4 	 T1T2 	 0.0 	10 	8 	9 	0.0 	-1009.0 	20 	0 	0 	1.0 	-1019.0 	[2, 0] 	0
main	39 	4 	 T1T2 	 0.0 	10 	7 	2 	0.0 	-1009.0 	11 	2 	1 	0.0 	-1010.0 	[2, 0] 	0
main	40 	4 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	22 	4 	4 	1.0 	-1021.0 	[-6, 0] 	0
main	41 	4 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	16 	4 	4 	1.0 	-1015.0 	[-6, 0] 	0
main	42 	4 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	19 	9 	9 	1.0 	-1018.0 	[-6, 0] 	0
main	43 	4 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	24 	2 	2 	1.0 	-1023.0 	[-6, 0] 	0
main	44 	4 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	15 	9 	9 	1.0 	-1014.0 	[-6, 0] 	0
main	45 	4 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	14 	1 	1 	1.0 	-1013.0 	[-6, 0] 	0
main	46 	4 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	8 	0 	1 	0.0 	-1007.0 	[-6, 0] 	0
main	47 	4 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	11 	8 	8 	1.0 	-1010.0 	[-6, 0] 	0
main	48 	4 	 T1T2 	 0.0 	6 	1 	3 	0.0 	-1005.0 	16 	3 	0 	0.0 	-1015.0 	[-6, 0] 	0
main	49 	4 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	7 	8 	1 	0.0 	-1006.0 	[-6, 0] 	0
main	50 	4 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	16 	5 	5 	1.0 	-1015.0 	[-6, 0] 	0
main	51 	4 	 T1T2 	 0.0 	8 	0 	2 	0.0 	-1007.0 	10 	2 	3 	0.0 	-1009.0 	[-6, 0] 	0
main	52 	4 	 T1T2 	 0.0 	8 	7 	2 	0.0 	-1007.0 	13 	2 	6 	0.0 	-1012.0 	[-6, 0] 	0
main	53 	4 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[-6, 0] 	0
main	54 	4 	 T1T2 	 0.0 	8 	3 	2 	0.0 	-1007.0 	9 	2 	3 	0.0 	-1008.0 	[-6, 0] 	0
main	55 	4 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	5 	5 	1.0 	-1017.0 	[-6, 0] 	0
main	56 	4 	 T1T2 	 0.0 	10 	8 	2 	0.0 	-1009.0 	12 	2 	8 	0.0 	-1011.0 	[-6, 0] 	0
main	57 	4 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	15 	3 	2 	0.0 	-1014.0 	[-6, 0] 	0
main	58 	4 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	20 	0 	1 	0.0 	-1019.0 	[-6, 0] 	0
main	59 	4 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	11 	5 	1 	0.0 	-1010.0 	[-6, 0] 	0
main	60 	4 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	22 	5 	0 	0.0 	-1021.0 	[6, 0] 	0
main	61 	4 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	16 	0 	7 	0.0 	-1015.0 	[6, 0] 	0
main	62 	4 	 T1T2 	 0.0 	14 	9 	4 	0.0 	-1013.0 	19 	4 	1 	0.0 	-1018.0 	[6, 0] 	0
main	63 	4 	 T1T2 	 0.0 	14 	8 	1 	0.0 	-1013.0 	24 	5 	5 	1.0 	-1023.0 	[6, 0] 	0
main	64 	4 	 T1T2 	 0.0 	14 	9 	4 	0.0 	-1013.0 	15 	4 	9 	0.0 	-1014.0 	[6, 0] 	0
main	65 	4 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	14 	1 	1 	1.0 	-1013.0 	[6, 0] 	0
main	66 	4 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	8 	6 	6 	1.0 	-1007.0 	[6, 0] 	0
main	67 	4 	 T1T2 	 0.0 	6 	7 	0 	0.0 	-1005.0 	11 	0 	8 	0.0 	-1010.0 	[6, 0] 	0
main	68 	4 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	16 	0 	1 	0.0 	-1015.0 	[6, 0] 	0
main	69 	4 	 T1T2 	 0.0 	6 	6 	9 	0.0 	-1005.0 	7 	9 	5 	0.0 	-1006.0 	[6, 0] 	0
main	70 	4 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	16 	2 	2 	1.0 	-1015.0 	[6, 0] 	0
main	71 	4 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	10 	9 	1 	0.0 	-1009.0 	[6, 0] 	0
main	72 	4 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	13 	3 	4 	0.0 	-1012.0 	[6, 0] 	0
main	73 	4 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	0 	0 	1.0 	-1017.0 	[6, 0] 	0
main	74 	4 	 T1T2 	 0.0 	8 	0 	1 	0.0 	-1007.0 	9 	1 	0 	0.0 	-1008.0 	[6, 0] 	0
main	75 	4 	 T1T2 	 0.0 	10 	0 	0 	1.0 	-1009.0 	18 	3 	3 	1.0 	-1017.0 	[6, 0] 	0
main	76 	4 	 T1T2 	 0.0 	10 	5 	2 	0.0 	-1009.0 	12 	2 	5 	0.0 	-1011.0 	[6, 0] 	0
main	77 	4 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	15 	2 	2 	1.0 	-1014.0 	[6, 0] 	0
main	78 	4 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	20 	2 	1 	0.0 	-1019.0 	[6, 0] 	0
main	79 	4 	 T1T2 	 0.0 	10 	3 	1 	0.0 	-1009.0 	11 	4 	4 	1.0 	-1010.0 	[6, 0] 	0
