experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	timingBlips
main	42 	8 	 T1T2 	 0.0 	10 	4 	2 	0.0 	-1009.0 	20 	2 	1 	0.0 	-1019.0 	[2, 0] 	0
main	43 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	18 	4 	4 	1.0 	-1017.0 	[2, 0] 	0
main	44 	8 	 T1T2 	 0.0 	10 	0 	2 	0.0 	-1009.0 	11 	2 	0 	0.0 	-1010.0 	[2, 0] 	0
main	45 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	16 	7 	7 	1.0 	-1015.0 	[2, 0] 	0
main	46 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	19 	2 	2 	1.0 	-1018.0 	[2, 0] 	0
main	47 	8 	 T1T2 	 0.0 	14 	8 	8 	1.0 	-1013.0 	24 	5 	5 	1.0 	-1023.0 	[2, 0] 	0
main	48 	8 	 T1T2 	 0.0 	14 	7 	4 	0.0 	-1013.0 	22 	1 	1 	1.0 	-1021.0 	[2, 0] 	0
main	49 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	15 	3 	3 	1.0 	-1014.0 	[2, 0] 	0
main	50 	8 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	8 	0 	2 	0.0 	-1007.0 	[2, 0] 	0
main	51 	8 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	11 	3 	4 	0.0 	-1010.0 	[2, 0] 	0
main	52 	8 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	16 	3 	3 	1.0 	-1015.0 	[2, 0] 	0
main	53 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	14 	8 	8 	1.0 	-1013.0 	[2, 0] 	0
main	54 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	7 	9 	9 	1.0 	-1006.0 	[2, 0] 	0
main	55 	8 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	10 	3 	3 	1.0 	-1009.0 	[2, 0] 	0
main	56 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	13 	6 	6 	1.0 	-1012.0 	[2, 0] 	0
main	57 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	18 	3 	3 	1.0 	-1017.0 	[2, 0] 	0
main	58 	8 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	16 	3 	3 	1.0 	-1015.0 	[2, 0] 	0
main	59 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	9 	2 	2 	1.0 	-1008.0 	[2, 0] 	0
main	60 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	12 	6 	6 	1.0 	-1011.0 	[-6, 0] 	0
main	61 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	6 	6 	1.0 	-1014.0 	[-6, 0] 	0
main	62 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	20 	9 	9 	1.0 	-1019.0 	[-6, 0] 	0
main	63 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	18 	1 	1 	1.0 	-1017.0 	[-6, 0] 	0
main	64 	8 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	11 	3 	3 	1.0 	-1010.0 	[-6, 0] 	0
main	65 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	16 	6 	6 	1.0 	-1015.0 	[-6, 0] 	0
main	66 	8 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	19 	2 	2 	1.0 	-1018.0 	[-6, 0] 	0
main	67 	8 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	24 	6 	6 	1.0 	-1023.0 	[-6, 0] 	0
main	68 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	22 	5 	5 	1.0 	-1021.0 	[-6, 0] 	0
main	69 	8 	 T1T2 	 0.0 	14 	9 	7 	0.0 	-1013.0 	15 	7 	4 	0.0 	-1014.0 	[-6, 0] 	0
main	70 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	8 	0 	2 	0.0 	-1007.0 	[-6, 0] 	0
main	71 	8 	 T1T2 	 0.0 	6 	0 	7 	0.0 	-1005.0 	11 	7 	4 	0.0 	-1010.0 	[-6, 0] 	0
main	72 	8 	 T1T2 	 0.0 	6 	0 	8 	0.0 	-1005.0 	16 	8 	0 	0.0 	-1015.0 	[-6, 0] 	0
main	73 	8 	 T1T2 	 0.0 	6 	4 	4 	1.0 	-1005.0 	14 	5 	5 	1.0 	-1013.0 	[-6, 0] 	0
main	74 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	7 	0 	0 	1.0 	-1006.0 	[-6, 0] 	0
main	75 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	10 	2 	2 	1.0 	-1009.0 	[-6, 0] 	1
main	76 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	13 	8 	8 	1.0 	-1012.0 	[-6, 0] 	0
main	77 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	9 	9 	1.0 	-1017.0 	[-6, 0] 	0
main	78 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	16 	0 	2 	0.0 	-1015.0 	[-6, 0] 	0
main	79 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	9 	1 	1 	1.0 	-1008.0 	[-6, 0] 	0
main	80 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	12 	1 	9 	0.0 	-1011.0 	[6, 0] 	0
main	81 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	15 	3 	3 	1.0 	-1014.0 	[6, 0] 	0
main	82 	8 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	20 	3 	3 	1.0 	-1019.0 	[6, 0] 	0
main	83 	8 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	18 	8 	8 	1.0 	-1017.0 	[6, 0] 	0
main	84 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	11 	5 	5 	1.0 	-1010.0 	[6, 0] 	0
main	85 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	16 	9 	9 	1.0 	-1015.0 	[6, 0] 	0
main	86 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	19 	7 	7 	1.0 	-1018.0 	[6, 0] 	0
main	87 	8 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[6, 0] 	0
main	88 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	22 	7 	1 	0.0 	-1021.0 	[6, 0] 	0
main	89 	8 	 T1T2 	 0.0 	14 	9 	8 	0.0 	-1013.0 	15 	6 	3 	0.0 	-1014.0 	[6, 0] 	0
main	90 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	8 	0 	0 	1.0 	-1007.0 	[6, 0] 	0
main	91 	8 	 T1T2 	 0.0 	6 	8 	0 	0.0 	-1005.0 	11 	0 	8 	0.0 	-1010.0 	[6, 0] 	0
main	92 	8 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	16 	4 	4 	1.0 	-1015.0 	[6, 0] 	0
main	93 	8 	 T1T2 	 0.0 	6 	5 	7 	0.0 	-1005.0 	14 	0 	1 	0.0 	-1013.0 	[6, 0] 	0
main	94 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	7 	5 	5 	1.0 	-1006.0 	[6, 0] 	0
main	95 	8 	 T1T2 	 0.0 	8 	8 	5 	0.0 	-1007.0 	10 	5 	8 	0.0 	-1009.0 	[6, 0] 	0
main	96 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	13 	4 	4 	1.0 	-1012.0 	[6, 0] 	0
main	97 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	18 	5 	5 	1.0 	-1017.0 	[6, 0] 	0
main	98 	8 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	16 	5 	2 	0.0 	-1015.0 	[6, 0] 	0
main	99 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	9 	7 	1 	0.0 	-1008.0 	[6, 0] 	0
main	100 	8 	 T1T2 	 0.0 	10 	3 	8 	0.0 	-1009.0 	12 	8 	4 	0.0 	-1011.0 	[-2, 0] 	0
main	101 	8 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	15 	9 	9 	1.0 	-1014.0 	[-2, 0] 	0
main	102 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	20 	6 	1 	0.0 	-1019.0 	[-2, 0] 	0
main	103 	8 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	18 	1 	1 	1.0 	-1017.0 	[-2, 0] 	0
main	104 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	11 	9 	9 	1.0 	-1010.0 	[-2, 0] 	0
main	105 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	16 	4 	4 	1.0 	-1015.0 	[-2, 0] 	0
main	106 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	19 	7 	3 	0.0 	-1018.0 	[-2, 0] 	0
main	107 	8 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	24 	1 	1 	1.0 	-1023.0 	[-2, 0] 	0
main	108 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	22 	0 	0 	1.0 	-1021.0 	[-2, 0] 	0
main	109 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	15 	8 	8 	1.0 	-1014.0 	[-2, 0] 	0
main	110 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	8 	7 	4 	0.0 	-1007.0 	[-2, 0] 	0
main	111 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	11 	6 	6 	1.0 	-1010.0 	[-2, 0] 	0
main	112 	8 	 T1T2 	 0.0 	6 	0 	5 	0.0 	-1005.0 	16 	5 	3 	0.0 	-1015.0 	[-2, 0] 	0
main	113 	8 	 T1T2 	 0.0 	6 	7 	3 	0.0 	-1005.0 	14 	3 	7 	0.0 	-1013.0 	[-2, 0] 	0
main	114 	8 	 T1T2 	 0.0 	6 	4 	9 	0.0 	-1005.0 	7 	9 	0 	0.0 	-1006.0 	[-2, 0] 	0
main	115 	8 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	10 	5 	5 	1.0 	-1009.0 	[-2, 0] 	0
main	116 	8 	 T1T2 	 0.0 	8 	4 	6 	0.0 	-1007.0 	13 	2 	2 	1.0 	-1012.0 	[-2, 0] 	0
main	117 	8 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	18 	8 	8 	1.0 	-1017.0 	[-2, 0] 	0
main	118 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	16 	2 	2 	1.0 	-1015.0 	[-2, 0] 	0
main	119 	8 	 T1T2 	 0.0 	8 	2 	8 	0.0 	-1007.0 	9 	8 	2 	0.0 	-1008.0 	[-2, 0] 	0
main	120 	8 	 T1T2 	 0.0 	10 	7 	3 	0.0 	-1009.0 	12 	3 	4 	0.0 	-1011.0 	[2, 0] 	0
main	121 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	9 	9 	1.0 	-1014.0 	[2, 0] 	0
main	122 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	20 	5 	4 	0.0 	-1019.0 	[2, 0] 	0
main	123 	8 	 T1T2 	 0.0 	10 	7 	3 	0.0 	-1009.0 	18 	0 	9 	0.0 	-1017.0 	[2, 0] 	0
main	124 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	11 	7 	7 	1.0 	-1010.0 	[2, 0] 	0
main	125 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	16 	7 	4 	0.0 	-1015.0 	[2, 0] 	0
main	126 	8 	 T1T2 	 0.0 	14 	0 	0 	1.0 	-1013.0 	19 	5 	5 	1.0 	-1018.0 	[2, 0] 	0
main	127 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	24 	2 	2 	1.0 	-1023.0 	[2, 0] 	0
main	128 	8 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	22 	7 	7 	1.0 	-1021.0 	[2, 0] 	0
main	129 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	15 	7 	4 	0.0 	-1014.0 	[2, 0] 	0
main	130 	8 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	8 	5 	5 	1.0 	-1007.0 	[2, 0] 	0
main	131 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	11 	7 	7 	1.0 	-1010.0 	[2, 0] 	0
main	132 	8 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	16 	1 	1 	1.0 	-1015.0 	[2, 0] 	1
main	133 	8 	 T1T2 	 0.0 	6 	7 	3 	0.0 	-1005.0 	14 	1 	1 	1.0 	-1013.0 	[2, 0] 	0
main	134 	8 	 T1T2 	 0.0 	6 	2 	3 	0.0 	-1005.0 	7 	9 	9 	1.0 	-1006.0 	[2, 0] 	0
main	135 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	10 	9 	7 	0.0 	-1009.0 	[2, 0] 	0
main	136 	8 	 T1T2 	 0.0 	8 	5 	5 	1.0 	-1007.0 	13 	3 	3 	1.0 	-1012.0 	[2, 0] 	0
main	137 	8 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	18 	3 	4 	0.0 	-1017.0 	[2, 0] 	0
main	138 	8 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	16 	9 	9 	1.0 	-1015.0 	[2, 0] 	0
main	139 	8 	 T1T2 	 0.0 	8 	7 	3 	0.0 	-1007.0 	9 	3 	1 	0.0 	-1008.0 	[2, 0] 	0
main	140 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	12 	9 	9 	1.0 	-1011.0 	[-6, 0] 	0
main	141 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	0 	7 	0.0 	-1014.0 	[-6, 0] 	0
main	142 	8 	 T1T2 	 0.0 	10 	6 	5 	0.0 	-1009.0 	20 	7 	6 	0.0 	-1019.0 	[-6, 0] 	0
main	143 	8 	 T1T2 	 0.0 	10 	2 	2 	1.0 	-1009.0 	18 	0 	9 	0.0 	-1017.0 	[-6, 0] 	0
main	144 	8 	 T1T2 	 0.0 	10 	5 	5 	1.0 	-1009.0 	11 	9 	3 	0.0 	-1010.0 	[-6, 0] 	0
main	145 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	16 	1 	1 	1.0 	-1015.0 	[-6, 0] 	0
main	146 	8 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	19 	5 	5 	1.0 	-1018.0 	[-6, 0] 	0
main	147 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	24 	7 	7 	1.0 	-1023.0 	[-6, 0] 	0
main	148 	8 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	22 	5 	5 	1.0 	-1021.0 	[-6, 0] 	0
main	149 	8 	 T1T2 	 0.0 	14 	3 	5 	0.0 	-1013.0 	15 	5 	9 	0.0 	-1014.0 	[-6, 0] 	0
main	150 	8 	 T1T2 	 0.0 	6 	9 	3 	0.0 	-1005.0 	8 	3 	7 	0.0 	-1007.0 	[-6, 0] 	0
main	151 	8 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	11 	2 	2 	1.0 	-1010.0 	[-6, 0] 	0
main	152 	8 	 T1T2 	 0.0 	6 	9 	9 	1.0 	-1005.0 	16 	0 	0 	1.0 	-1015.0 	[-6, 0] 	0
main	153 	8 	 T1T2 	 0.0 	6 	6 	0 	0.0 	-1005.0 	14 	8 	8 	1.0 	-1013.0 	[-6, 0] 	0
main	154 	8 	 T1T2 	 0.0 	6 	2 	2 	1.0 	-1005.0 	7 	0 	0 	1.0 	-1006.0 	[-6, 0] 	0
main	155 	8 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	10 	8 	8 	1.0 	-1009.0 	[-6, 0] 	0
main	156 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	13 	8 	8 	1.0 	-1012.0 	[-6, 0] 	0
main	157 	8 	 T1T2 	 0.0 	8 	6 	6 	1.0 	-1007.0 	18 	0 	5 	0.0 	-1017.0 	[-6, 0] 	0
main	158 	8 	 T1T2 	 0.0 	8 	7 	7 	1.0 	-1007.0 	16 	8 	8 	1.0 	-1015.0 	[-6, 0] 	0
main	159 	8 	 T1T2 	 0.0 	8 	3 	4 	0.0 	-1007.0 	9 	4 	3 	0.0 	-1008.0 	[-6, 0] 	0
main	160 	8 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	12 	4 	4 	1.0 	-1011.0 	[6, 0] 	0
main	161 	8 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	15 	1 	1 	1.0 	-1014.0 	[6, 0] 	0
main	162 	8 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	20 	3 	3 	1.0 	-1019.0 	[6, 0] 	0
main	163 	8 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	18 	3 	3 	1.0 	-1017.0 	[6, 0] 	0
main	164 	8 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	11 	0 	0 	1.0 	-1010.0 	[6, 0] 	0
main	165 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	16 	0 	4 	0.0 	-1015.0 	[6, 0] 	0
main	166 	8 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	19 	6 	6 	1.0 	-1018.0 	[6, 0] 	0
main	167 	8 	 T1T2 	 0.0 	14 	9 	0 	0.0 	-1013.0 	24 	7 	7 	1.0 	-1023.0 	[6, 0] 	0
main	168 	8 	 T1T2 	 0.0 	14 	2 	8 	0.0 	-1013.0 	22 	8 	2 	0.0 	-1021.0 	[6, 0] 	0
main	169 	8 	 T1T2 	 0.0 	14 	1 	1 	1.0 	-1013.0 	15 	8 	8 	1.0 	-1014.0 	[6, 0] 	0
main	170 	8 	 T1T2 	 0.0 	6 	5 	5 	1.0 	-1005.0 	8 	9 	9 	1.0 	-1007.0 	[6, 0] 	0
main	171 	8 	 T1T2 	 0.0 	6 	5 	4 	0.0 	-1005.0 	11 	4 	5 	0.0 	-1010.0 	[6, 0] 	0
main	172 	8 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	7 	7 	1.0 	-1015.0 	[6, 0] 	0
main	173 	8 	 T1T2 	 0.0 	6 	6 	6 	1.0 	-1005.0 	14 	9 	9 	1.0 	-1013.0 	[6, 0] 	0
main	174 	8 	 T1T2 	 0.0 	6 	7 	2 	0.0 	-1005.0 	7 	2 	6 	0.0 	-1006.0 	[6, 0] 	0
main	175 	8 	 T1T2 	 0.0 	8 	9 	9 	1.0 	-1007.0 	10 	7 	3 	0.0 	-1009.0 	[6, 0] 	0
main	176 	8 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	13 	9 	9 	1.0 	-1012.0 	[6, 0] 	0
main	177 	8 	 T1T2 	 0.0 	8 	7 	9 	0.0 	-1007.0 	18 	1 	1 	1.0 	-1017.0 	[6, 0] 	0
main	178 	8 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	16 	7 	1 	0.0 	-1015.0 	[6, 0] 	0
main	179 	8 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	9 	8 	8 	1.0 	-1008.0 	[6, 0] 	0
main	180 	8 	 T1T2 	 0.0 	10 	8 	8 	1.0 	-1009.0 	12 	9 	9 	1.0 	-1011.0 	[-2, 0] 	0
main	181 	8 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	15 	9 	9 	1.0 	-1014.0 	[-2, 0] 	0
main	182 	8 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	20 	4 	4 	1.0 	-1019.0 	[-2, 0] 	0
main	183 	8 	 T1T2 	 0.0 	10 	0 	9 	0.0 	-1009.0 	18 	7 	7 	1.0 	-1017.0 	[-2, 0] 	0
main	184 	8 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	11 	7 	7 	1.0 	-1010.0 	[-2, 0] 	0
main	185 	8 	 T1T2 	 0.0 	14 	0 	3 	0.0 	-1013.0 	16 	3 	9 	0.0 	-1015.0 	[-2, 0] 	0
main	186 	8 	 T1T2 	 0.0 	14 	5 	5 	1.0 	-1013.0 	19 	3 	3 	1.0 	-1018.0 	[-2, 0] 	0
main	187 	8 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	24 	3 	3 	1.0 	-1023.0 	[-2, 0] 	0
