experimentPhase	trialnum	subject	task	noisePercent	answerPos0	answer0	response0	correct0	responsePosRelative0	answerPos1	answer1	response1	correct1	responsePosRelative1	spatialPos	timingBlips
main	28 	1 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	4 	4 	1.0 	-1017.0 	[6, 0] 	0
main	29 	1 	 T1T2 	 0.0 	8 	8 	8 	1.0 	-1007.0 	13 	2 	2 	1.0 	-1012.0 	[6, 0] 	0
main	30 	1 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	11 	7 	0 	0.0 	-1010.0 	[6, 0] 	0
main	31 	1 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	12 	9 	9 	1.0 	-1011.0 	[6, 0] 	0
main	32 	1 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	18 	7 	7 	1.0 	-1017.0 	[6, 0] 	0
main	33 	1 	 T1T2 	 0.0 	10 	0 	0 	1.0 	-1009.0 	20 	2 	2 	1.0 	-1019.0 	[6, 0] 	0
main	34 	1 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	15 	7 	7 	1.0 	-1014.0 	[6, 0] 	0
main	35 	1 	 T1T2 	 0.0 	14 	2 	2 	1.0 	-1013.0 	15 	1 	1 	1.0 	-1014.0 	[6, 0] 	0
main	36 	1 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	16 	7 	7 	1.0 	-1015.0 	[6, 0] 	0
main	37 	1 	 T1T2 	 0.0 	14 	2 	1 	0.0 	-1013.0 	22 	5 	3 	0.0 	-1021.0 	[6, 0] 	0
main	38 	1 	 T1T2 	 0.0 	14 	6 	6 	1.0 	-1013.0 	24 	2 	2 	1.0 	-1023.0 	[6, 0] 	0
main	39 	1 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	19 	0 	1 	0.0 	-1018.0 	[6, 0] 	0
main	40 	1 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	7 	1 	0 	0.0 	-1006.0 	[-6, 0] 	0
main	41 	1 	 T1T2 	 0.0 	6 	7 	2 	0.0 	-1005.0 	8 	2 	1 	0.0 	-1007.0 	[-6, 0] 	0
main	42 	1 	 T1T2 	 0.0 	6 	7 	5 	0.0 	-1005.0 	14 	5 	1 	0.0 	-1013.0 	[-6, 0] 	0
main	43 	1 	 T1T2 	 0.0 	6 	8 	6 	0.0 	-1005.0 	16 	6 	5 	0.0 	-1015.0 	[-6, 0] 	0
main	44 	1 	 T1T2 	 0.0 	6 	1 	1 	1.0 	-1005.0 	11 	2 	2 	1.0 	-1010.0 	[-6, 0] 	0
main	45 	1 	 T1T2 	 0.0 	8 	7 	0 	0.0 	-1007.0 	9 	0 	2 	0.0 	-1008.0 	[-6, 0] 	0
main	46 	1 	 T1T2 	 0.0 	8 	7 	9 	0.0 	-1007.0 	10 	9 	0 	0.0 	-1009.0 	[-6, 0] 	0
main	47 	1 	 T1T2 	 0.0 	8 	3 	7 	0.0 	-1007.0 	16 	1 	1 	1.0 	-1015.0 	[-6, 0] 	0
main	48 	1 	 T1T2 	 0.0 	8 	0 	0 	1.0 	-1007.0 	18 	9 	9 	1.0 	-1017.0 	[-6, 0] 	0
main	49 	1 	 T1T2 	 0.0 	8 	7 	6 	0.0 	-1007.0 	13 	2 	2 	1.0 	-1012.0 	[-6, 0] 	0
main	50 	1 	 T1T2 	 0.0 	10 	3 	3 	1.0 	-1009.0 	11 	4 	1 	0.0 	-1010.0 	[-6, 0] 	0
main	51 	1 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	12 	0 	0 	1.0 	-1011.0 	[-6, 0] 	0
main	52 	1 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	18 	4 	4 	1.0 	-1017.0 	[-6, 0] 	0
main	53 	1 	 T1T2 	 0.0 	10 	9 	9 	1.0 	-1009.0 	20 	3 	3 	1.0 	-1019.0 	[-6, 0] 	0
main	54 	1 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	15 	4 	4 	1.0 	-1014.0 	[-6, 0] 	0
main	55 	1 	 T1T2 	 0.0 	14 	5 	6 	0.0 	-1013.0 	15 	6 	1 	0.0 	-1014.0 	[-6, 0] 	0
main	56 	1 	 T1T2 	 0.0 	14 	0 	8 	0.0 	-1013.0 	16 	8 	0 	0.0 	-1015.0 	[-6, 0] 	0
main	57 	1 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	22 	5 	0 	0.0 	-1021.0 	[-6, 0] 	0
main	58 	1 	 T1T2 	 0.0 	14 	3 	3 	1.0 	-1013.0 	24 	8 	8 	1.0 	-1023.0 	[-6, 0] 	0
main	59 	1 	 T1T2 	 0.0 	14 	7 	7 	1.0 	-1013.0 	19 	1 	1 	1.0 	-1018.0 	[-6, 0] 	0
main	60 	1 	 T1T2 	 0.0 	6 	5 	6 	0.0 	-1005.0 	7 	6 	4 	0.0 	-1006.0 	[2, 0] 	0
main	61 	1 	 T1T2 	 0.0 	6 	0 	0 	1.0 	-1005.0 	8 	8 	6 	0.0 	-1007.0 	[2, 0] 	0
main	62 	1 	 T1T2 	 0.0 	6 	8 	8 	1.0 	-1005.0 	14 	7 	7 	1.0 	-1013.0 	[2, 0] 	0
main	63 	1 	 T1T2 	 0.0 	6 	3 	3 	1.0 	-1005.0 	16 	4 	4 	1.0 	-1015.0 	[2, 0] 	0
main	64 	1 	 T1T2 	 0.0 	6 	9 	3 	0.0 	-1005.0 	11 	4 	4 	1.0 	-1010.0 	[2, 0] 	0
main	65 	1 	 T1T2 	 0.0 	8 	1 	0 	0.0 	-1007.0 	9 	0 	1 	0.0 	-1008.0 	[2, 0] 	0
main	66 	1 	 T1T2 	 0.0 	8 	4 	4 	1.0 	-1007.0 	10 	7 	6 	0.0 	-1009.0 	[2, 0] 	0
main	67 	1 	 T1T2 	 0.0 	8 	1 	1 	1.0 	-1007.0 	16 	9 	9 	1.0 	-1015.0 	[2, 0] 	0
main	68 	1 	 T1T2 	 0.0 	8 	3 	3 	1.0 	-1007.0 	18 	0 	0 	1.0 	-1017.0 	[2, 0] 	0
main	69 	1 	 T1T2 	 0.0 	8 	2 	2 	1.0 	-1007.0 	13 	4 	4 	1.0 	-1012.0 	[2, 0] 	0
main	70 	1 	 T1T2 	 0.0 	10 	5 	7 	0.0 	-1009.0 	11 	7 	2 	0.0 	-1010.0 	[2, 0] 	0
main	71 	1 	 T1T2 	 0.0 	10 	1 	1 	1.0 	-1009.0 	12 	3 	7 	0.0 	-1011.0 	[2, 0] 	0
main	72 	1 	 T1T2 	 0.0 	10 	7 	7 	1.0 	-1009.0 	18 	3 	3 	1.0 	-1017.0 	[2, 0] 	0
main	73 	1 	 T1T2 	 0.0 	10 	4 	4 	1.0 	-1009.0 	20 	2 	2 	1.0 	-1019.0 	[2, 0] 	0
main	74 	1 	 T1T2 	 0.0 	10 	6 	6 	1.0 	-1009.0 	15 	0 	0 	1.0 	-1014.0 	[2, 0] 	0
main	75 	1 	 T1T2 	 0.0 	14 	4 	0 	0.0 	-1013.0 	15 	9 	9 	1.0 	-1014.0 	[2, 0] 	0
main	76 	1 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	16 	4 	4 	1.0 	-1015.0 	[2, 0] 	0
main	77 	1 	 T1T2 	 0.0 	14 	9 	9 	1.0 	-1013.0 	22 	8 	8 	1.0 	-1021.0 	[2, 0] 	0
main	78 	1 	 T1T2 	 0.0 	14 	4 	4 	1.0 	-1013.0 	24 	6 	6 	1.0 	-1023.0 	[2, 0] 	0
main	79 	1 	 T1T2 	 0.0 	14 	3 	6 	0.0 	-1013.0 	19 	1 	1 	1.0 	-1018.0 	[2, 0] 	0
