experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,answerPos1,answer1,response1,correct1,responsePosRelative1,spatialPos,timingBlips
main,45,10, T1T2 ,0,6,7,7,1,-1005,16,3,3,1,-1015,"[-2, 0] ",0
main,46,10, T1T2 ,0,6,2,5,0,-1005,7,5,8,0,-1006,"[-2, 0] ",0
main,47,10, T1T2 ,0,6,3,3,1,-1005,11,1,1,1,-1010,"[-2, 0] ",0
main,48,10, T1T2 ,0,6,3,3,1,-1005,8,9,1,0,-1007,"[-2, 0] ",0
main,49,10, T1T2 ,0,6,3,3,1,-1005,14,5,5,1,-1013,"[-2, 0] ",0
main,50,10, T1T2 ,0,8,0,0,1,-1007,18,9,9,1,-1017,"[-2, 0] ",0
main,51,10, T1T2 ,0,8,2,2,1,-1007,9,6,6,1,-1008,"[-2, 0] ",0
main,52,10, T1T2 ,0,8,4,4,1,-1007,13,6,6,1,-1012,"[-2, 0] ",0
main,53,10, T1T2 ,0,8,4,5,0,-1007,10,5,4,0,-1009,"[-2, 0] ",0
main,54,10, T1T2 ,0,8,8,8,1,-1007,16,3,3,1,-1015,"[-2, 0] ",0
main,55,10, T1T2 ,0,10,7,4,0,-1009,20,9,9,1,-1019,"[-2, 0] ",0
main,56,10, T1T2 ,0,10,7,7,1,-1009,11,1,1,1,-1010,"[-2, 0] ",0
main,57,10, T1T2 ,0,10,1,1,1,-1009,15,4,4,1,-1014,"[-2, 0] ",0
main,58,10, T1T2 ,0,10,1,1,1,-1009,12,8,8,1,-1011,"[-2, 0] ",0
main,59,10, T1T2 ,0,10,2,2,1,-1009,18,3,3,1,-1017,"[-2, 0] ",0
main,60,10, T1T2 ,0,14,2,2,1,-1013,24,0,0,1,-1023,"[2, 0] ",0
main,61,10, T1T2 ,0,14,2,8,0,-1013,15,8,2,0,-1014,"[2, 0] ",0
main,62,10, T1T2 ,0,14,9,9,1,-1013,19,2,8,0,-1018,"[2, 0] ",0
main,63,10, T1T2 ,0,14,9,3,0,-1013,16,3,9,0,-1015,"[2, 0] ",0
main,64,10, T1T2 ,0,14,1,1,1,-1013,22,0,0,1,-1021,"[2, 0] ",0
main,65,10, T1T2 ,0,6,3,3,1,-1005,16,9,9,1,-1015,"[2, 0] ",0
main,66,10, T1T2 ,0,6,6,1,0,-1005,7,1,6,0,-1006,"[2, 0] ",0
main,67,10, T1T2 ,0,6,5,5,1,-1005,11,3,3,1,-1010,"[2, 0] ",0
main,68,10, T1T2 ,0,6,7,2,0,-1005,8,2,7,0,-1007,"[2, 0] ",0
main,69,10, T1T2 ,0,6,8,8,1,-1005,14,1,1,1,-1013,"[2, 0] ",0
main,70,10, T1T2 ,0,8,3,3,1,-1007,18,1,1,1,-1017,"[2, 0] ",0
main,71,10, T1T2 ,0,8,2,8,0,-1007,9,8,2,0,-1008,"[2, 0] ",0
main,72,10, T1T2 ,0,8,2,2,1,-1007,13,7,3,0,-1012,"[2, 0] ",0
main,73,10, T1T2 ,0,8,4,4,1,-1007,10,8,2,0,-1009,"[2, 0] ",0
main,74,10, T1T2 ,0,8,8,9,0,-1007,16,0,1,0,-1015,"[2, 0] ",0
main,75,10, T1T2 ,0,10,3,3,1,-1009,20,7,7,1,-1019,"[2, 0] ",0
main,76,10, T1T2 ,0,10,0,0,1,-1009,11,7,7,1,-1010,"[2, 0] ",0
main,77,10, T1T2 ,0,10,8,8,1,-1009,15,4,4,1,-1014,"[2, 0] ",0
main,78,10, T1T2 ,0,10,3,3,1,-1009,12,6,6,1,-1011,"[2, 0] ",3
main,79,10, T1T2 ,0,10,1,1,1,-1009,18,7,8,0,-1017,"[2, 0] ",0
main,80,10, T1T2 ,0,14,0,1,0,-1013,24,9,9,1,-1023,"[6, 0] ",0
main,81,10, T1T2 ,0,14,7,0,0,-1013,15,0,9,0,-1014,"[6, 0] ",0
main,82,10, T1T2 ,0,14,1,1,1,-1013,19,7,4,0,-1018,"[6, 0] ",0
main,83,10, T1T2 ,0,14,7,2,0,-1013,16,2,7,0,-1015,"[6, 0] ",0
main,84,10, T1T2 ,0,14,2,2,1,-1013,22,9,3,0,-1021,"[6, 0] ",10
main,85,10, T1T2 ,0,6,6,2,0,-1005,16,0,6,0,-1015,"[6, 0] ",0
main,86,10, T1T2 ,0,6,3,1,0,-1005,7,1,3,0,-1006,"[6, 0] ",0
main,87,10, T1T2 ,0,6,3,3,1,-1005,11,9,9,1,-1010,"[6, 0] ",0
main,88,10, T1T2 ,0,6,1,1,1,-1005,8,0,9,0,-1007,"[6, 0] ",0
main,89,10, T1T2 ,0,6,6,4,0,-1005,14,9,6,0,-1013,"[6, 0] ",0
main,90,10, T1T2 ,0,8,2,2,1,-1007,18,3,3,1,-1017,"[6, 0] ",0
main,91,10, T1T2 ,0,8,1,0,0,-1007,9,6,6,1,-1008,"[6, 0] ",0
main,92,10, T1T2 ,0,8,9,4,0,-1007,13,4,9,0,-1012,"[6, 0] ",0
main,93,10, T1T2 ,0,8,9,2,0,-1007,10,6,6,1,-1009,"[6, 0] ",0
main,94,10, T1T2 ,0,8,1,5,0,-1007,16,6,6,1,-1015,"[6, 0] ",0
main,95,10, T1T2 ,0,10,0,1,0,-1009,20,9,9,1,-1019,"[6, 0] ",0
main,96,10, T1T2 ,0,10,6,0,0,-1009,11,0,6,0,-1010,"[6, 0] ",0
main,97,10, T1T2 ,0,10,7,7,1,-1009,15,9,9,1,-1014,"[6, 0] ",0
main,98,10, T1T2 ,0,10,5,5,1,-1009,12,2,1,0,-1011,"[6, 0] ",0
main,99,10, T1T2 ,0,10,2,2,1,-1009,18,3,3,1,-1017,"[6, 0] ",0
main,100,10, T1T2 ,0,14,0,0,1,-1013,24,8,8,1,-1023,"[-6, 0] ",0
main,101,10, T1T2 ,0,14,7,9,0,-1013,15,9,7,0,-1014,"[-6, 0] ",0
main,102,10, T1T2 ,0,14,6,6,1,-1013,19,8,8,1,-1018,"[-6, 0] ",0
main,103,10, T1T2 ,0,14,7,1,0,-1013,16,1,7,0,-1015,"[-6, 0] ",0
main,104,10, T1T2 ,0,14,4,4,1,-1013,22,6,6,1,-1021,"[-6, 0] ",0
main,105,10, T1T2 ,0,6,6,6,1,-1005,16,7,7,1,-1015,"[-6, 0] ",0
main,106,10, T1T2 ,0,6,0,0,1,-1005,7,1,1,1,-1006,"[-6, 0] ",0
main,107,10, T1T2 ,0,6,8,7,0,-1005,11,3,8,0,-1010,"[-6, 0] ",0
main,108,10, T1T2 ,0,6,2,5,0,-1005,8,5,0,0,-1007,"[-6, 0] ",0
main,109,10, T1T2 ,0,6,1,1,1,-1005,14,9,5,0,-1013,"[-6, 0] ",0
main,110,10, T1T2 ,0,8,3,3,1,-1007,18,4,4,1,-1017,"[-6, 0] ",0
main,111,10, T1T2 ,0,8,6,4,0,-1007,9,5,5,1,-1008,"[-6, 0] ",0
main,112,10, T1T2 ,0,8,1,1,1,-1007,13,4,3,0,-1012,"[-6, 0] ",0
main,113,10, T1T2 ,0,8,8,3,0,-1007,10,3,8,0,-1009,"[-6, 0] ",0
main,114,10, T1T2 ,0,8,2,2,1,-1007,16,9,9,1,-1015,"[-6, 0] ",0
main,115,10, T1T2 ,0,10,9,0,0,-1009,20,0,9,0,-1019,"[-6, 0] ",0
main,116,10, T1T2 ,0,10,8,8,1,-1009,11,1,4,0,-1010,"[-6, 0] ",0
main,117,10, T1T2 ,0,10,5,5,1,-1009,15,4,4,1,-1014,"[-6, 0] ",0
main,118,10, T1T2 ,0,10,9,9,1,-1009,12,2,1,0,-1011,"[-6, 0] ",0
main,119,10, T1T2 ,0,10,4,4,1,-1009,18,9,9,1,-1017,"[-6, 0] ",0
main,120,10, T1T2 ,0,14,4,4,1,-1013,24,0,0,1,-1023,"[-2, 0] ",0
main,121,10, T1T2 ,0,14,5,5,1,-1013,15,4,4,1,-1014,"[-2, 0] ",0
main,122,10, T1T2 ,0,14,7,7,1,-1013,19,8,8,1,-1018,"[-2, 0] ",0
main,123,10, T1T2 ,0,14,7,0,0,-1013,16,0,7,0,-1015,"[-2, 0] ",0
main,124,10, T1T2 ,0,14,4,4,1,-1013,22,0,3,0,-1021,"[-2, 0] ",0
main,125,10, T1T2 ,0,6,5,5,1,-1005,16,8,8,1,-1015,"[-2, 0] ",0
main,126,10, T1T2 ,0,6,6,8,0,-1005,7,8,4,0,-1006,"[-2, 0] ",0
main,127,10, T1T2 ,0,6,2,2,1,-1005,11,9,9,1,-1010,"[-2, 0] ",0
main,128,10, T1T2 ,0,6,7,1,0,-1005,8,0,9,0,-1007,"[-2, 0] ",0
main,129,10, T1T2 ,0,6,1,4,0,-1005,14,7,1,0,-1013,"[-2, 0] ",0
main,130,10, T1T2 ,0,8,8,8,1,-1007,18,1,1,1,-1017,"[-2, 0] ",0
main,131,10, T1T2 ,0,8,2,2,1,-1007,9,8,8,1,-1008,"[-2, 0] ",0
main,132,10, T1T2 ,0,8,6,6,1,-1007,13,5,5,1,-1012,"[-2, 0] ",0
main,133,10, T1T2 ,0,8,4,4,1,-1007,10,3,3,1,-1009,"[-2, 0] ",0
main,134,10, T1T2 ,0,8,8,8,1,-1007,16,7,7,1,-1015,"[-2, 0] ",0
main,135,10, T1T2 ,0,10,5,5,1,-1009,20,9,9,1,-1019,"[-2, 0] ",0
main,136,10, T1T2 ,0,10,6,6,1,-1009,11,4,4,1,-1010,"[-2, 0] ",2
main,137,10, T1T2 ,0,10,7,7,1,-1009,15,2,2,1,-1014,"[-2, 0] ",0
main,138,10, T1T2 ,0,10,3,3,1,-1009,12,5,5,1,-1011,"[-2, 0] ",0
main,139,10, T1T2 ,0,10,0,0,1,-1009,18,3,3,1,-1017,"[-2, 0] ",0
main,140,10, T1T2 ,0,14,4,4,1,-1013,24,7,7,1,-1023,"[2, 0] ",0
main,141,10, T1T2 ,0,14,8,3,0,-1013,15,3,8,0,-1014,"[2, 0] ",0
main,142,10, T1T2 ,0,14,9,1,0,-1013,19,5,9,0,-1018,"[2, 0] ",0
main,143,10, T1T2 ,0,14,5,3,0,-1013,16,9,5,0,-1015,"[2, 0] ",0
main,144,10, T1T2 ,0,14,2,2,1,-1013,22,8,8,1,-1021,"[2, 0] ",0
main,145,10, T1T2 ,0,6,0,1,0,-1005,16,8,8,1,-1015,"[2, 0] ",0
main,146,10, T1T2 ,0,6,3,3,1,-1005,7,9,0,0,-1006,"[2, 0] ",0
main,147,10, T1T2 ,0,6,1,3,0,-1005,11,3,4,0,-1010,"[2, 0] ",0
main,148,10, T1T2 ,0,6,4,4,1,-1005,8,7,1,0,-1007,"[2, 0] ",0
main,149,10, T1T2 ,0,6,3,3,1,-1005,14,2,2,1,-1013,"[2, 0] ",9
main,150,10, T1T2 ,0,8,2,7,0,-1007,18,5,5,1,-1017,"[2, 0] ",0
main,151,10, T1T2 ,0,8,3,3,1,-1007,9,7,9,0,-1008,"[2, 0] ",0
main,152,10, T1T2 ,0,8,7,7,1,-1007,13,4,4,1,-1012,"[2, 0] ",0
main,153,10, T1T2 ,0,8,6,6,1,-1007,10,9,4,0,-1009,"[2, 0] ",0
main,154,10, T1T2 ,0,8,5,5,1,-1007,16,1,8,0,-1015,"[2, 0] ",0
main,155,10, T1T2 ,0,10,0,1,0,-1009,20,8,8,1,-1019,"[2, 0] ",0
main,156,10, T1T2 ,0,10,7,2,0,-1009,11,2,1,0,-1010,"[2, 0] ",9
main,157,10, T1T2 ,0,10,1,5,0,-1009,15,5,1,0,-1014,"[2, 0] ",0
main,158,10, T1T2 ,0,10,2,5,0,-1009,12,3,2,0,-1011,"[2, 0] ",0
main,159,10, T1T2 ,0,10,2,6,0,-1009,18,6,2,0,-1017,"[2, 0] ",0
main,160,10, T1T2 ,0,14,9,9,1,-1013,24,8,4,0,-1023,"[6, 0] ",0
main,161,10, T1T2 ,0,14,9,2,0,-1013,15,3,3,1,-1014,"[6, 0] ",0
main,162,10, T1T2 ,0,14,0,0,1,-1013,19,9,9,1,-1018,"[6, 0] ",0
main,163,10, T1T2 ,0,14,5,2,0,-1013,16,8,5,0,-1015,"[6, 0] ",0
main,164,10, T1T2 ,0,14,6,0,0,-1013,22,0,6,0,-1021,"[6, 0] ",0
main,165,10, T1T2 ,0,6,7,7,1,-1005,16,2,3,0,-1015,"[6, 0] ",0
main,166,10, T1T2 ,0,6,2,2,1,-1005,7,9,9,1,-1006,"[6, 0] ",0
main,167,10, T1T2 ,0,6,1,1,1,-1005,11,0,5,0,-1010,"[6, 0] ",0
main,168,10, T1T2 ,0,6,5,1,0,-1005,8,7,4,0,-1007,"[6, 0] ",0
main,169,10, T1T2 ,0,6,9,5,0,-1005,14,5,3,0,-1013,"[6, 0] ",0
main,170,10, T1T2 ,0,8,7,1,0,-1007,18,3,3,1,-1017,"[6, 0] ",0
main,171,10, T1T2 ,0,8,7,5,0,-1007,9,9,3,0,-1008,"[6, 0] ",0
main,172,10, T1T2 ,0,8,9,9,1,-1007,13,2,2,1,-1012,"[6, 0] ",0
main,173,10, T1T2 ,0,8,8,8,1,-1007,10,9,1,0,-1009,"[6, 0] ",0
main,174,10, T1T2 ,0,8,5,9,0,-1007,16,9,1,0,-1015,"[6, 0] ",0
main,175,10, T1T2 ,0,10,8,8,1,-1009,20,3,3,1,-1019,"[6, 0] ",0
main,176,10, T1T2 ,0,10,4,8,0,-1009,11,0,3,0,-1010,"[6, 0] ",0
main,177,10, T1T2 ,0,10,9,9,1,-1009,15,2,2,1,-1014,"[6, 0] ",0
main,178,10, T1T2 ,0,10,1,5,0,-1009,12,6,9,0,-1011,"[6, 0] ",0
main,179,10, T1T2 ,0,10,0,0,1,-1009,18,7,9,0,-1017,"[6, 0] ",0
main,180,10, T1T2 ,0,14,5,5,1,-1013,24,4,4,1,-1023,"[-6, 0] ",0
main,181,10, T1T2 ,0,14,5,9,0,-1013,15,9,7,0,-1014,"[-6, 0] ",0
main,182,10, T1T2 ,0,14,7,4,0,-1013,19,6,6,1,-1018,"[-6, 0] ",0
main,183,10, T1T2 ,0,14,0,5,0,-1013,16,9,7,0,-1015,"[-6, 0] ",0
main,184,10, T1T2 ,0,14,5,4,0,-1013,22,7,8,0,-1021,"[-6, 0] ",0
main,185,10, T1T2 ,0,6,9,9,1,-1005,16,2,2,1,-1015,"[-6, 0] ",0
main,186,10, T1T2 ,0,6,3,3,1,-1005,7,7,7,1,-1006,"[-6, 0] ",0
main,187,10, T1T2 ,0,6,9,1,0,-1005,11,6,6,1,-1010,"[-6, 0] ",0
main,188,10, T1T2 ,0,6,9,4,0,-1005,8,6,6,1,-1007,"[-6, 0] ",0
main,189,10, T1T2 ,0,6,6,6,1,-1005,14,0,0,1,-1013,"[-6, 0] ",0
main,190,10, T1T2 ,0,8,4,1,0,-1007,18,2,9,0,-1017,"[-6, 0] ",0
main,191,10, T1T2 ,0,8,0,0,1,-1007,9,3,2,0,-1008,"[-6, 0] ",0
main,192,10, T1T2 ,0,8,6,6,1,-1007,13,8,8,1,-1012,"[-6, 0] ",0
main,193,10, T1T2 ,0,8,2,2,1,-1007,10,8,8,1,-1009,"[-6, 0] ",0
main,194,10, T1T2 ,0,8,5,1,0,-1007,16,7,4,0,-1015,"[-6, 0] ",0
main,195,10, T1T2 ,0,10,2,2,1,-1009,20,6,6,1,-1019,"[-6, 0] ",0
main,196,10, T1T2 ,0,10,6,1,0,-1009,11,7,6,0,-1010,"[-6, 0] ",0
main,197,10, T1T2 ,0,10,2,2,1,-1009,15,8,8,1,-1014,"[-6, 0] ",1
main,198,10, T1T2 ,0,10,6,6,1,-1009,12,8,8,1,-1011,"[-6, 0] ",0
main,199,10, T1T2 ,0,10,0,0,1,-1009,18,1,1,1,-1017,"[-6, 0] ",0
main,200,10, T1T2 ,0,14,3,3,1,-1013,24,7,5,0,-1023,"[-2, 0] ",0
main,201,10, T1T2 ,0,14,1,0,0,-1013,15,0,1,0,-1014,"[-2, 0] ",0
main,202,10, T1T2 ,0,14,2,2,1,-1013,19,7,7,1,-1018,"[-2, 0] ",0
main,203,10, T1T2 ,0,14,0,0,1,-1013,16,7,7,1,-1015,"[-2, 0] ",0
main,204,10, T1T2 ,0,14,8,8,1,-1013,22,0,0,1,-1021,"[-2, 0] ",0
main,205,10, T1T2 ,0,6,9,9,1,-1005,16,7,7,1,-1015,"[-2, 0] ",0
main,206,10, T1T2 ,0,6,1,3,0,-1005,7,3,1,0,-1006,"[-2, 0] ",0
main,207,10, T1T2 ,0,6,6,6,1,-1005,11,8,8,1,-1010,"[-2, 0] ",0
main,208,10, T1T2 ,0,6,8,8,1,-1005,8,9,9,1,-1007,"[-2, 0] ",0
main,209,10, T1T2 ,0,6,1,1,1,-1005,14,3,9,0,-1013,"[-2, 0] ",0
main,210,10, T1T2 ,0,8,3,3,1,-1007,18,4,4,1,-1017,"[-2, 0] ",0
main,211,10, T1T2 ,0,8,6,4,0,-1007,9,7,8,0,-1008,"[-2, 0] ",0
main,212,10, T1T2 ,0,8,6,6,1,-1007,13,0,7,0,-1012,"[-2, 0] ",0
main,213,10, T1T2 ,0,8,8,3,0,-1007,10,7,4,0,-1009,"[-2, 0] ",0
main,214,10, T1T2 ,0,8,6,3,0,-1007,16,3,4,0,-1015,"[-2, 0] ",0
main,215,10, T1T2 ,0,10,4,4,1,-1009,20,8,8,1,-1019,"[-2, 0] ",0
main,216,10, T1T2 ,0,10,3,1,0,-1009,11,7,8,0,-1010,"[-2, 0] ",0
main,217,10, T1T2 ,0,10,5,1,0,-1009,15,2,4,0,-1014,"[-2, 0] ",0
main,218,10, T1T2 ,0,10,4,1,0,-1009,12,8,4,0,-1011,"[-2, 0] ",0
main,219,10, T1T2 ,0,10,6,8,0,-1009,18,7,6,0,-1017,"[-2, 0] ",0
main,220,10, T1T2 ,0,14,7,1,0,-1013,24,4,4,1,-1023,"[2, 0] ",0
main,221,10, T1T2 ,0,14,5,2,0,-1013,15,1,5,0,-1014,"[2, 0] ",0
main,222,10, T1T2 ,0,14,2,4,0,-1013,19,4,5,0,-1018,"[2, 0] ",0
main,223,10, T1T2 ,0,14,7,4,0,-1013,16,5,5,1,-1015,"[2, 0] ",0
main,224,10, T1T2 ,0,14,6,6,1,-1013,22,5,7,0,-1021,"[2, 0] ",0
main,225,10, T1T2 ,0,6,0,0,1,-1005,16,8,8,1,-1015,"[2, 0] ",0
main,226,10, T1T2 ,0,6,8,8,1,-1005,7,6,6,1,-1006,"[2, 0] ",0
main,227,10, T1T2 ,0,6,6,6,1,-1005,11,3,3,1,-1010,"[2, 0] ",0
main,228,10, T1T2 ,0,6,2,2,1,-1005,8,9,0,0,-1007,"[2, 0] ",0
main,229,10, T1T2 ,0,6,7,7,1,-1005,14,3,3,1,-1013,"[2, 0] ",1
main,230,10, T1T2 ,0,8,0,7,0,-1007,18,7,9,0,-1017,"[2, 0] ",0
main,231,10, T1T2 ,0,8,6,0,0,-1007,9,0,6,0,-1008,"[2, 0] ",0
main,232,10, T1T2 ,0,8,7,1,0,-1007,13,9,4,0,-1012,"[2, 0] ",0
main,233,10, T1T2 ,0,8,3,3,1,-1007,10,6,6,1,-1009,"[2, 0] ",0
main,234,10, T1T2 ,0,8,3,3,1,-1007,16,5,5,1,-1015,"[2, 0] ",0
main,235,10, T1T2 ,0,10,9,0,0,-1009,20,0,1,0,-1019,"[2, 0] ",0
main,236,10, T1T2 ,0,10,9,9,1,-1009,11,1,0,0,-1010,"[2, 0] ",0
main,237,10, T1T2 ,0,10,3,3,1,-1009,15,5,5,1,-1014,"[2, 0] ",0
main,238,10, T1T2 ,0,10,9,9,1,-1009,12,8,8,1,-1011,"[2, 0] ",0
main,239,10, T1T2 ,0,10,6,6,1,-1009,18,8,8,1,-1017,"[2, 0] ",0
main,240,10, T1T2 ,0,14,8,8,1,-1013,24,2,2,1,-1023,"[6, 0] ",0
main,241,10, T1T2 ,0,14,1,3,0,-1013,15,6,6,1,-1014,"[6, 0] ",0
main,242,10, T1T2 ,0,14,5,3,0,-1013,19,2,8,0,-1018,"[6, 0] ",0
main,243,10, T1T2 ,0,14,6,6,1,-1013,16,0,0,1,-1015,"[6, 0] ",0
main,244,10, T1T2 ,0,14,5,1,0,-1013,22,2,4,0,-1021,"[6, 0] ",0
main,245,10, T1T2 ,0,6,6,3,0,-1005,16,1,1,1,-1015,"[6, 0] ",0
main,246,10, T1T2 ,0,6,2,1,0,-1005,7,1,2,0,-1006,"[6, 0] ",0
main,247,10, T1T2 ,0,6,9,4,0,-1005,11,0,1,0,-1010,"[6, 0] ",0
main,248,10, T1T2 ,0,6,6,6,1,-1005,8,8,8,1,-1007,"[6, 0] ",0
main,249,10, T1T2 ,0,6,8,8,1,-1005,14,3,3,1,-1013,"[6, 0] ",0
main,250,10, T1T2 ,0,8,2,2,1,-1007,18,6,6,1,-1017,"[6, 0] ",0
main,251,10, T1T2 ,0,8,4,4,1,-1007,9,1,1,1,-1008,"[6, 0] ",0
main,252,10, T1T2 ,0,8,1,5,0,-1007,13,7,3,0,-1012,"[6, 0] ",0
main,253,10, T1T2 ,0,8,4,1,0,-1007,10,6,4,0,-1009,"[6, 0] ",0
main,254,10, T1T2 ,0,8,6,1,0,-1007,16,8,5,0,-1015,"[6, 0] ",0
main,255,10, T1T2 ,0,10,3,3,1,-1009,20,4,4,1,-1019,"[6, 0] ",0
main,256,10, T1T2 ,0,10,0,2,0,-1009,11,5,8,0,-1010,"[6, 0] ",0
main,257,10, T1T2 ,0,10,8,8,1,-1009,15,3,1,0,-1014,"[6, 0] ",0
main,258,10, T1T2 ,0,10,0,4,0,-1009,12,1,1,1,-1011,"[6, 0] ",0
main,259,10, T1T2 ,0,10,9,9,1,-1009,18,3,3,1,-1017,"[6, 0] ",0
main,260,10, T1T2 ,0,14,8,8,1,-1013,24,3,2,0,-1023,"[-6, 0] ",0
main,261,10, T1T2 ,0,14,5,5,1,-1013,15,6,6,1,-1014,"[-6, 0] ",2
main,262,10, T1T2 ,0,14,0,0,1,-1013,19,6,6,1,-1018,"[-6, 0] ",0
main,263,10, T1T2 ,0,14,4,4,1,-1013,16,3,3,1,-1015,"[-6, 0] ",0
main,264,10, T1T2 ,0,14,1,1,1,-1013,22,0,2,0,-1021,"[-6, 0] ",0
main,265,10, T1T2 ,0,6,8,4,0,-1005,16,4,5,0,-1015,"[-6, 0] ",0
main,266,10, T1T2 ,0,6,3,4,0,-1005,7,1,5,0,-1006,"[-6, 0] ",0
main,267,10, T1T2 ,0,6,9,5,0,-1005,11,6,6,1,-1010,"[-6, 0] ",0
main,268,10, T1T2 ,0,6,4,4,1,-1005,8,6,6,1,-1007,"[-6, 0] ",0
main,269,10, T1T2 ,0,6,1,3,0,-1005,14,4,5,0,-1013,"[-6, 0] ",0
main,270,10, T1T2 ,0,8,8,8,1,-1007,18,6,4,0,-1017,"[-6, 0] ",0
main,271,10, T1T2 ,0,8,4,6,0,-1007,9,7,5,0,-1008,"[-6, 0] ",0
main,272,10, T1T2 ,0,8,0,4,0,-1007,13,7,3,0,-1012,"[-6, 0] ",0
