experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,answerPos1,answer1,response1,correct1,responsePosRelative1,spatialPos,timingBlips
main,75,9, T1T2 ,0,6,5,5,1,-1005,16,9,9,1,-1015,"[-2, 0] ",0
main,76,9, T1T2 ,0,6,2,2,1,-1005,8,0,0,1,-1007,"[-2, 0] ",0
main,77,9, T1T2 ,0,6,0,0,1,-1005,14,9,9,1,-1013,"[-2, 0] ",0
main,78,9, T1T2 ,0,6,9,9,1,-1005,7,4,1,0,-1006,"[-2, 0] ",0
main,79,9, T1T2 ,0,6,9,9,1,-1005,11,8,8,1,-1010,"[-2, 0] ",1
main,80,9, T1T2 ,0,14,9,9,1,-1013,24,2,2,1,-1023,"[6, 0] ",0
main,81,9, T1T2 ,0,14,7,8,0,-1013,16,8,9,0,-1015,"[6, 0] ",0
main,82,9, T1T2 ,0,14,6,7,0,-1013,22,8,6,0,-1021,"[6, 0] ",0
main,83,9, T1T2 ,0,14,3,3,1,-1013,15,8,8,1,-1014,"[6, 0] ",0
main,84,9, T1T2 ,0,14,3,3,1,-1013,19,9,9,1,-1018,"[6, 0] ",0
main,85,9, T1T2 ,0,10,3,3,1,-1009,20,0,0,1,-1019,"[6, 0] ",0
main,86,9, T1T2 ,0,10,9,9,1,-1009,12,0,0,1,-1011,"[6, 0] ",0
main,87,9, T1T2 ,0,10,8,8,1,-1009,18,2,2,1,-1017,"[6, 0] ",0
main,88,9, T1T2 ,0,10,6,7,0,-1009,11,7,6,0,-1010,"[6, 0] ",0
main,89,9, T1T2 ,0,10,4,4,1,-1009,15,5,1,0,-1014,"[6, 0] ",0
main,90,9, T1T2 ,0,8,7,1,0,-1007,18,1,2,0,-1017,"[6, 0] ",0
main,91,9, T1T2 ,0,8,6,6,1,-1007,10,8,8,1,-1009,"[6, 0] ",0
main,92,9, T1T2 ,0,8,8,8,1,-1007,16,3,3,1,-1015,"[6, 0] ",0
main,93,9, T1T2 ,0,8,8,2,0,-1007,9,2,8,0,-1008,"[6, 0] ",0
main,94,9, T1T2 ,0,8,4,4,1,-1007,13,1,1,1,-1012,"[6, 0] ",0
main,95,9, T1T2 ,0,6,1,3,0,-1005,16,3,1,0,-1015,"[6, 0] ",0
main,96,9, T1T2 ,0,6,7,6,0,-1005,8,6,1,0,-1007,"[6, 0] ",0
main,97,9, T1T2 ,0,6,4,4,1,-1005,14,7,0,0,-1013,"[6, 0] ",0
main,98,9, T1T2 ,0,6,4,3,0,-1005,7,3,0,0,-1006,"[6, 0] ",0
main,99,9, T1T2 ,0,6,4,2,0,-1005,11,2,1,0,-1010,"[6, 0] ",0
main,100,9, T1T2 ,0,14,5,2,0,-1013,24,9,5,0,-1023,"[-6, 0] ",0
main,101,9, T1T2 ,0,14,5,0,0,-1013,16,0,5,0,-1015,"[-6, 0] ",0
main,102,9, T1T2 ,0,14,5,5,1,-1013,22,3,3,1,-1021,"[-6, 0] ",0
main,103,9, T1T2 ,0,14,7,5,0,-1013,15,5,2,0,-1014,"[-6, 0] ",0
main,104,9, T1T2 ,0,14,1,2,0,-1013,19,6,7,0,-1018,"[-6, 0] ",0
main,105,9, T1T2 ,0,10,4,4,1,-1009,20,6,1,0,-1019,"[-6, 0] ",0
main,106,9, T1T2 ,0,10,6,8,0,-1009,12,8,1,0,-1011,"[-6, 0] ",0
main,107,9, T1T2 ,0,10,0,6,0,-1009,18,9,6,0,-1017,"[-6, 0] ",0
main,108,9, T1T2 ,0,10,3,1,0,-1009,11,6,3,0,-1010,"[-6, 0] ",0
main,109,9, T1T2 ,0,10,4,3,0,-1009,15,3,0,0,-1014,"[-6, 0] ",0
main,110,9, T1T2 ,0,8,5,5,1,-1007,18,8,1,0,-1017,"[-6, 0] ",0
main,111,9, T1T2 ,0,8,0,3,0,-1007,10,3,6,0,-1009,"[-6, 0] ",0
main,112,9, T1T2 ,0,8,8,8,1,-1007,16,3,6,0,-1015,"[-6, 0] ",0
main,113,9, T1T2 ,0,8,6,6,1,-1007,9,7,8,0,-1008,"[-6, 0] ",0
main,114,9, T1T2 ,0,8,8,8,1,-1007,13,3,3,1,-1012,"[-6, 0] ",0
main,115,9, T1T2 ,0,6,7,7,1,-1005,16,1,1,1,-1015,"[-6, 0] ",0
main,116,9, T1T2 ,0,6,7,7,1,-1005,8,0,0,1,-1007,"[-6, 0] ",0
main,117,9, T1T2 ,0,6,9,9,1,-1005,14,3,2,0,-1013,"[-6, 0] ",0
main,118,9, T1T2 ,0,6,5,3,0,-1005,7,3,5,0,-1006,"[-6, 0] ",0
main,119,9, T1T2 ,0,6,4,4,1,-1005,11,0,1,0,-1010,"[-6, 0] ",0
main,120,9, T1T2 ,0,14,2,2,1,-1013,24,8,8,1,-1023,"[2, 0] ",0
main,121,9, T1T2 ,0,14,5,4,0,-1013,16,2,1,0,-1015,"[2, 0] ",0
main,122,9, T1T2 ,0,14,8,8,1,-1013,22,9,9,1,-1021,"[2, 0] ",0
main,123,9, T1T2 ,0,14,2,3,0,-1013,15,3,2,0,-1014,"[2, 0] ",0
main,124,9, T1T2 ,0,14,9,8,0,-1013,19,5,5,1,-1018,"[2, 0] ",0
main,125,9, T1T2 ,0,10,4,4,1,-1009,20,5,5,1,-1019,"[2, 0] ",0
main,126,9, T1T2 ,0,10,8,8,1,-1009,12,0,0,1,-1011,"[2, 0] ",0
main,127,9, T1T2 ,0,10,0,0,1,-1009,18,2,2,1,-1017,"[2, 0] ",0
main,128,9, T1T2 ,0,10,9,9,1,-1009,11,0,0,1,-1010,"[2, 0] ",0
main,129,9, T1T2 ,0,10,6,6,1,-1009,15,3,0,0,-1014,"[2, 0] ",0
main,130,9, T1T2 ,0,8,4,4,1,-1007,18,0,2,0,-1017,"[2, 0] ",0
main,131,9, T1T2 ,0,8,0,0,1,-1007,10,6,6,1,-1009,"[2, 0] ",0
main,132,9, T1T2 ,0,8,4,0,0,-1007,16,3,3,1,-1015,"[2, 0] ",0
main,133,9, T1T2 ,0,8,8,9,0,-1007,9,9,9,1,-1008,"[2, 0] ",0
main,134,9, T1T2 ,0,8,4,4,1,-1007,13,7,7,1,-1012,"[2, 0] ",0
main,135,9, T1T2 ,0,6,9,9,1,-1005,16,8,8,1,-1015,"[2, 0] ",0
main,136,9, T1T2 ,0,6,4,4,1,-1005,8,8,1,0,-1007,"[2, 0] ",0
main,137,9, T1T2 ,0,6,4,4,1,-1005,14,3,3,1,-1013,"[2, 0] ",0
main,138,9, T1T2 ,0,6,4,2,0,-1005,7,2,1,0,-1006,"[2, 0] ",0
main,139,9, T1T2 ,0,6,3,1,0,-1005,11,9,9,1,-1010,"[2, 0] ",0
main,140,9, T1T2 ,0,14,3,3,1,-1013,24,0,0,1,-1023,"[-2, 0] ",0
main,141,9, T1T2 ,0,14,5,5,1,-1013,16,7,0,0,-1015,"[-2, 0] ",0
main,142,9, T1T2 ,0,14,4,4,1,-1013,22,3,3,1,-1021,"[-2, 0] ",0
main,143,9, T1T2 ,0,14,7,3,0,-1013,15,3,4,0,-1014,"[-2, 0] ",0
main,144,9, T1T2 ,0,14,3,3,1,-1013,19,6,6,1,-1018,"[-2, 0] ",0
main,145,9, T1T2 ,0,10,3,3,1,-1009,20,6,6,1,-1019,"[-2, 0] ",0
main,146,9, T1T2 ,0,10,8,8,1,-1009,12,5,1,0,-1011,"[-2, 0] ",0
main,147,9, T1T2 ,0,10,4,5,0,-1009,18,5,4,0,-1017,"[-2, 0] ",0
main,148,9, T1T2 ,0,10,2,2,1,-1009,11,6,1,0,-1010,"[-2, 0] ",0
main,149,9, T1T2 ,0,10,4,4,1,-1009,15,9,9,1,-1014,"[-2, 0] ",0
main,150,9, T1T2 ,0,8,4,4,1,-1007,18,2,2,1,-1017,"[-2, 0] ",0
main,151,9, T1T2 ,0,8,2,2,1,-1007,10,0,1,0,-1009,"[-2, 0] ",0
main,152,9, T1T2 ,0,8,9,9,1,-1007,16,3,3,1,-1015,"[-2, 0] ",0
main,153,9, T1T2 ,0,8,6,9,0,-1007,9,9,0,0,-1008,"[-2, 0] ",0
main,154,9, T1T2 ,0,8,6,6,1,-1007,13,4,0,0,-1012,"[-2, 0] ",0
main,155,9, T1T2 ,0,6,6,6,1,-1005,16,7,7,1,-1015,"[-2, 0] ",0
main,156,9, T1T2 ,0,6,9,9,1,-1005,8,6,3,0,-1007,"[-2, 0] ",0
main,157,9, T1T2 ,0,6,7,5,0,-1005,14,5,1,0,-1013,"[-2, 0] ",0
main,158,9, T1T2 ,0,6,2,9,0,-1005,7,9,3,0,-1006,"[-2, 0] ",0
main,159,9, T1T2 ,0,6,5,5,1,-1005,11,1,1,1,-1010,"[-2, 0] ",0
main,160,9, T1T2 ,0,14,6,8,0,-1013,24,2,6,0,-1023,"[6, 0] ",0
main,161,9, T1T2 ,0,14,1,1,1,-1013,16,4,4,1,-1015,"[6, 0] ",0
main,162,9, T1T2 ,0,14,9,9,1,-1013,22,4,4,1,-1021,"[6, 0] ",0
main,163,9, T1T2 ,0,14,4,4,1,-1013,15,0,3,0,-1014,"[6, 0] ",0
main,164,9, T1T2 ,0,14,5,5,1,-1013,19,7,7,1,-1018,"[6, 0] ",0
main,165,9, T1T2 ,0,10,1,1,1,-1009,20,5,5,1,-1019,"[6, 0] ",0
main,166,9, T1T2 ,0,10,2,2,1,-1009,12,6,5,0,-1011,"[6, 0] ",0
main,167,9, T1T2 ,0,10,4,4,1,-1009,18,5,5,1,-1017,"[6, 0] ",0
main,168,9, T1T2 ,0,10,2,2,1,-1009,11,0,0,1,-1010,"[6, 0] ",0
main,169,9, T1T2 ,0,10,4,4,1,-1009,15,8,8,1,-1014,"[6, 0] ",0
main,170,9, T1T2 ,0,8,2,2,1,-1007,18,5,4,0,-1017,"[6, 0] ",0
main,171,9, T1T2 ,0,8,5,5,1,-1007,10,4,0,0,-1009,"[6, 0] ",0
main,172,9, T1T2 ,0,8,0,0,1,-1007,16,1,1,1,-1015,"[6, 0] ",0
main,173,9, T1T2 ,0,8,0,9,0,-1007,9,9,0,0,-1008,"[6, 0] ",0
main,174,9, T1T2 ,0,8,3,3,1,-1007,13,8,8,1,-1012,"[6, 0] ",0
main,175,9, T1T2 ,0,6,2,2,1,-1005,16,9,9,1,-1015,"[6, 0] ",1
main,176,9, T1T2 ,0,6,8,8,1,-1005,8,4,1,0,-1007,"[6, 0] ",0
main,177,9, T1T2 ,0,6,7,7,1,-1005,14,1,1,1,-1013,"[6, 0] ",0
main,178,9, T1T2 ,0,6,3,2,0,-1005,7,2,3,0,-1006,"[6, 0] ",0
main,179,9, T1T2 ,0,6,6,6,1,-1005,11,4,4,1,-1010,"[6, 0] ",0
main,180,9, T1T2 ,0,14,4,7,0,-1013,24,9,4,0,-1023,"[-6, 0] ",0
main,181,9, T1T2 ,0,14,6,6,1,-1013,16,1,1,1,-1015,"[-6, 0] ",0
main,182,9, T1T2 ,0,14,7,7,1,-1013,22,6,1,0,-1021,"[-6, 0] ",0
main,183,9, T1T2 ,0,14,0,6,0,-1013,15,6,0,0,-1014,"[-6, 0] ",0
main,184,9, T1T2 ,0,14,2,2,1,-1013,19,4,4,1,-1018,"[-6, 0] ",0
main,185,9, T1T2 ,0,10,8,0,0,-1009,20,9,9,1,-1019,"[-6, 0] ",0
main,186,9, T1T2 ,0,10,5,5,1,-1009,12,1,3,0,-1011,"[-6, 0] ",0
main,187,9, T1T2 ,0,10,8,8,1,-1009,18,4,4,1,-1017,"[-6, 0] ",0
main,188,9, T1T2 ,0,10,7,8,0,-1009,11,8,0,0,-1010,"[-6, 0] ",0
main,189,9, T1T2 ,0,10,9,9,1,-1009,15,2,2,1,-1014,"[-6, 0] ",0
main,190,9, T1T2 ,0,8,4,4,1,-1007,18,0,0,1,-1017,"[-6, 0] ",0
main,191,9, T1T2 ,0,8,2,2,1,-1007,10,1,1,1,-1009,"[-6, 0] ",0
main,192,9, T1T2 ,0,8,2,2,1,-1007,16,1,1,1,-1015,"[-6, 0] ",0
main,193,9, T1T2 ,0,8,7,7,1,-1007,9,0,0,1,-1008,"[-6, 0] ",0
main,194,9, T1T2 ,0,8,2,2,1,-1007,13,3,3,1,-1012,"[-6, 0] ",0
main,195,9, T1T2 ,0,6,6,3,0,-1005,16,8,8,1,-1015,"[-6, 0] ",0
main,196,9, T1T2 ,0,6,9,9,1,-1005,8,6,3,0,-1007,"[-6, 0] ",0
main,197,9, T1T2 ,0,6,8,8,1,-1005,14,4,4,1,-1013,"[-6, 0] ",0
main,198,9, T1T2 ,0,6,4,8,0,-1005,7,8,6,0,-1006,"[-6, 0] ",0
main,199,9, T1T2 ,0,6,1,1,1,-1005,11,9,9,1,-1010,"[-6, 0] ",0
main,200,9, T1T2 ,0,14,1,1,1,-1013,24,7,9,0,-1023,"[2, 0] ",0
main,201,9, T1T2 ,0,14,2,2,1,-1013,16,0,0,1,-1015,"[2, 0] ",0
main,202,9, T1T2 ,0,14,2,2,1,-1013,22,8,8,1,-1021,"[2, 0] ",0
main,203,9, T1T2 ,0,14,2,9,0,-1013,15,0,0,1,-1014,"[2, 0] ",0
main,204,9, T1T2 ,0,14,7,4,0,-1013,19,4,3,0,-1018,"[2, 0] ",0
main,205,9, T1T2 ,0,10,1,1,1,-1009,20,2,4,0,-1019,"[2, 0] ",0
main,206,9, T1T2 ,0,10,5,1,0,-1009,12,9,5,0,-1011,"[2, 0] ",0
main,207,9, T1T2 ,0,10,7,7,1,-1009,18,3,3,1,-1017,"[2, 0] ",0
main,208,9, T1T2 ,0,10,6,9,0,-1009,11,9,3,0,-1010,"[2, 0] ",0
main,209,9, T1T2 ,0,10,0,0,1,-1009,15,4,4,1,-1014,"[2, 0] ",1
main,210,9, T1T2 ,0,8,9,9,1,-1007,18,2,3,0,-1017,"[2, 0] ",0
main,211,9, T1T2 ,0,8,8,8,1,-1007,10,6,0,0,-1009,"[2, 0] ",0
main,212,9, T1T2 ,0,8,5,5,1,-1007,16,6,6,1,-1015,"[2, 0] ",0
main,213,9, T1T2 ,0,8,0,8,0,-1007,9,8,0,0,-1008,"[2, 0] ",0
main,214,9, T1T2 ,0,8,3,3,1,-1007,13,9,9,1,-1012,"[2, 0] ",0
main,215,9, T1T2 ,0,6,0,5,0,-1005,16,5,1,0,-1015,"[2, 0] ",0
main,216,9, T1T2 ,0,6,6,9,0,-1005,8,9,0,0,-1007,"[2, 0] ",0
main,217,9, T1T2 ,0,6,8,8,1,-1005,14,7,1,0,-1013,"[2, 0] ",0
main,218,9, T1T2 ,0,6,8,8,1,-1005,7,5,5,1,-1006,"[2, 0] ",0
main,219,9, T1T2 ,0,6,4,4,1,-1005,11,2,2,1,-1010,"[2, 0] ",0
main,220,9, T1T2 ,0,14,5,5,1,-1013,24,6,2,0,-1023,"[-2, 0] ",1
main,221,9, T1T2 ,0,14,6,6,1,-1013,16,5,8,0,-1015,"[-2, 0] ",0
main,222,9, T1T2 ,0,14,0,0,1,-1013,22,4,4,1,-1021,"[-2, 0] ",0
main,223,9, T1T2 ,0,14,9,0,0,-1013,15,2,9,0,-1014,"[-2, 0] ",0
main,224,9, T1T2 ,0,14,4,4,1,-1013,19,1,1,1,-1018,"[-2, 0] ",0
main,225,9, T1T2 ,0,10,0,0,1,-1009,20,3,3,1,-1019,"[-2, 0] ",0
main,226,9, T1T2 ,0,10,7,5,0,-1009,12,5,7,0,-1011,"[-2, 0] ",0
main,227,9, T1T2 ,0,10,6,6,1,-1009,18,0,2,0,-1017,"[-2, 0] ",0
main,228,9, T1T2 ,0,10,4,4,1,-1009,11,0,0,1,-1010,"[-2, 0] ",0
main,229,9, T1T2 ,0,10,7,7,1,-1009,15,3,1,0,-1014,"[-2, 0] ",0
main,230,9, T1T2 ,0,8,3,3,1,-1007,18,8,8,1,-1017,"[-2, 0] ",0
main,231,9, T1T2 ,0,8,7,7,1,-1007,10,9,9,1,-1009,"[-2, 0] ",0
main,232,9, T1T2 ,0,8,7,2,0,-1007,16,8,8,1,-1015,"[-2, 0] ",0
main,233,9, T1T2 ,0,8,1,0,0,-1007,9,0,1,0,-1008,"[-2, 0] ",0
main,234,9, T1T2 ,0,8,2,2,1,-1007,13,1,1,1,-1012,"[-2, 0] ",0
main,235,9, T1T2 ,0,6,6,6,1,-1005,16,0,0,1,-1015,"[-2, 0] ",0
main,236,9, T1T2 ,0,6,7,7,1,-1005,8,4,2,0,-1007,"[-2, 0] ",0
main,237,9, T1T2 ,0,6,2,2,1,-1005,14,9,9,1,-1013,"[-2, 0] ",0
main,238,9, T1T2 ,0,6,8,2,0,-1005,7,2,8,0,-1006,"[-2, 0] ",0
main,239,9, T1T2 ,0,6,1,1,1,-1005,11,0,0,1,-1010,"[-2, 0] ",0
main,240,9, T1T2 ,0,14,6,1,0,-1013,24,5,3,0,-1023,"[6, 0] ",0
main,241,9, T1T2 ,0,14,0,0,1,-1013,16,2,2,1,-1015,"[6, 0] ",0
main,242,9, T1T2 ,0,14,0,0,1,-1013,22,5,4,0,-1021,"[6, 0] ",0
main,243,9, T1T2 ,0,14,4,0,0,-1013,15,0,4,0,-1014,"[6, 0] ",2
main,244,9, T1T2 ,0,14,4,2,0,-1013,19,8,8,1,-1018,"[6, 0] ",0
main,245,9, T1T2 ,0,10,9,9,1,-1009,20,6,6,1,-1019,"[6, 0] ",0
main,246,9, T1T2 ,0,10,5,3,0,-1009,12,3,4,0,-1011,"[6, 0] ",0
main,247,9, T1T2 ,0,10,3,3,1,-1009,18,2,2,1,-1017,"[6, 0] ",0
main,248,9, T1T2 ,0,10,8,8,1,-1009,11,9,9,1,-1010,"[6, 0] ",0
main,249,9, T1T2 ,0,10,0,9,0,-1009,15,4,0,0,-1014,"[6, 0] ",0
main,250,9, T1T2 ,0,8,5,5,1,-1007,18,2,2,1,-1017,"[6, 0] ",0
main,251,9, T1T2 ,0,8,1,1,1,-1007,10,2,2,1,-1009,"[6, 0] ",0
main,252,9, T1T2 ,0,8,0,0,1,-1007,16,2,9,0,-1015,"[6, 0] ",0
main,253,9, T1T2 ,0,8,1,1,1,-1007,9,3,3,1,-1008,"[6, 0] ",0
main,254,9, T1T2 ,0,8,0,8,0,-1007,13,9,0,0,-1012,"[6, 0] ",1
main,255,9, T1T2 ,0,6,8,8,1,-1005,16,0,0,1,-1015,"[6, 0] ",0
main,256,9, T1T2 ,0,6,3,3,1,-1005,8,6,4,0,-1007,"[6, 0] ",0
main,257,9, T1T2 ,0,6,5,3,0,-1005,14,7,4,0,-1013,"[6, 0] ",0
main,258,9, T1T2 ,0,6,8,6,0,-1005,7,6,8,0,-1006,"[6, 0] ",0
main,259,9, T1T2 ,0,6,8,8,1,-1005,11,3,3,1,-1010,"[6, 0] ",0
main,260,9, T1T2 ,0,14,5,5,1,-1013,24,0,2,0,-1023,"[-6, 0] ",0
main,261,9, T1T2 ,0,14,2,2,1,-1013,16,0,1,0,-1015,"[-6, 0] ",0
main,262,9, T1T2 ,0,14,4,4,1,-1013,22,9,9,1,-1021,"[-6, 0] ",0
main,263,9, T1T2 ,0,14,5,9,0,-1013,15,9,5,0,-1014,"[-6, 0] ",0
main,264,9, T1T2 ,0,14,0,0,1,-1013,19,1,1,1,-1018,"[-6, 0] ",0
main,265,9, T1T2 ,0,10,1,1,1,-1009,20,0,0,1,-1019,"[-6, 0] ",1
main,266,9, T1T2 ,0,10,9,3,0,-1009,12,3,9,0,-1011,"[-6, 0] ",0
main,267,9, T1T2 ,0,10,5,5,1,-1009,18,0,0,1,-1017,"[-6, 0] ",0
main,268,9, T1T2 ,0,10,5,6,0,-1009,11,6,1,0,-1010,"[-6, 0] ",0
main,269,9, T1T2 ,0,10,4,2,0,-1009,15,6,4,0,-1014,"[-6, 0] ",0
main,270,9, T1T2 ,0,8,8,2,0,-1007,18,0,8,0,-1017,"[-6, 0] ",0
main,271,9, T1T2 ,0,8,3,3,1,-1007,10,8,8,1,-1009,"[-6, 0] ",0
main,272,9, T1T2 ,0,8,0,0,1,-1007,16,1,1,1,-1015,"[-6, 0] ",0
