experimentPhase,trialnum,subject,task,noisePercent,answerPos0,answer0,response0,correct0,responsePosRelative0,answerPos1,answer1,response1,correct1,responsePosRelative1,spatialPos,timingBlips
main,73,12, T1T2 ,0,6,9,9,1,-1005,14,7,4,0,-1013,"[-6, 0] ",0
main,74,12, T1T2 ,0,6,8,8,1,-1005,8,1,1,1,-1007,"[-6, 0] ",0
main,75,12, T1T2 ,0,14,9,9,1,-1013,19,0,9,0,-1018,"[-6, 0] ",0
main,76,12, T1T2 ,0,14,5,5,1,-1013,15,7,7,1,-1014,"[-6, 0] ",0
main,77,12, T1T2 ,0,14,3,3,1,-1013,24,1,1,1,-1023,"[-6, 0] ",0
main,78,12, T1T2 ,0,14,5,5,1,-1013,22,0,0,1,-1021,"[-6, 0] ",0
main,79,12, T1T2 ,0,14,5,5,1,-1013,16,7,7,1,-1015,"[-6, 0] ",0
main,80,12, T1T2 ,0,8,0,0,1,-1007,13,2,2,1,-1012,"[-2, 0] ",0
main,81,12, T1T2 ,0,8,3,3,1,-1007,9,2,2,1,-1008,"[-2, 0] ",0
main,82,12, T1T2 ,0,8,4,4,1,-1007,18,7,7,1,-1017,"[-2, 0] ",0
main,83,12, T1T2 ,0,8,2,2,1,-1007,16,0,0,1,-1015,"[-2, 0] ",0
main,84,12, T1T2 ,0,8,4,4,1,-1007,10,9,9,1,-1009,"[-2, 0] ",0
main,85,12, T1T2 ,0,10,5,5,1,-1009,15,3,3,1,-1014,"[-2, 0] ",0
main,86,12, T1T2 ,0,10,2,2,1,-1009,11,0,0,1,-1010,"[-2, 0] ",0
main,87,12, T1T2 ,0,10,7,7,1,-1009,20,5,5,1,-1019,"[-2, 0] ",0
main,88,12, T1T2 ,0,10,5,5,1,-1009,18,0,0,1,-1017,"[-2, 0] ",0
main,89,12, T1T2 ,0,10,3,3,1,-1009,12,9,9,1,-1011,"[-2, 0] ",0
main,90,12, T1T2 ,0,6,8,8,1,-1005,11,2,2,1,-1010,"[-2, 0] ",0
main,91,12, T1T2 ,0,6,9,9,1,-1005,7,8,8,1,-1006,"[-2, 0] ",0
main,92,12, T1T2 ,0,6,3,3,1,-1005,16,8,8,1,-1015,"[-2, 0] ",0
main,93,12, T1T2 ,0,6,2,2,1,-1005,14,6,6,1,-1013,"[-2, 0] ",0
main,94,12, T1T2 ,0,6,3,3,1,-1005,8,8,8,1,-1007,"[-2, 0] ",0
main,95,12, T1T2 ,0,14,9,9,1,-1013,19,3,3,1,-1018,"[-2, 0] ",0
main,96,12, T1T2 ,0,14,1,1,1,-1013,15,5,5,1,-1014,"[-2, 0] ",0
main,97,12, T1T2 ,0,14,6,6,1,-1013,24,7,7,1,-1023,"[-2, 0] ",0
main,98,12, T1T2 ,0,14,2,2,1,-1013,22,5,5,1,-1021,"[-2, 0] ",0
main,99,12, T1T2 ,0,14,8,8,1,-1013,16,5,5,1,-1015,"[-2, 0] ",0
main,100,12, T1T2 ,0,8,6,6,1,-1007,13,9,9,1,-1012,"[6, 0] ",0
main,101,12, T1T2 ,0,8,9,9,1,-1007,9,6,6,1,-1008,"[6, 0] ",0
main,102,12, T1T2 ,0,8,6,6,1,-1007,18,3,3,1,-1017,"[6, 0] ",0
main,103,12, T1T2 ,0,8,2,2,1,-1007,16,9,9,1,-1015,"[6, 0] ",0
main,104,12, T1T2 ,0,8,0,0,1,-1007,10,3,3,1,-1009,"[6, 0] ",0
main,105,12, T1T2 ,0,10,9,9,1,-1009,15,8,8,1,-1014,"[6, 0] ",0
main,106,12, T1T2 ,0,10,2,7,0,-1009,11,7,2,0,-1010,"[6, 0] ",0
main,107,12, T1T2 ,0,10,8,8,1,-1009,20,7,7,1,-1019,"[6, 0] ",0
main,108,12, T1T2 ,0,10,4,4,1,-1009,18,8,8,1,-1017,"[6, 0] ",0
main,109,12, T1T2 ,0,10,8,8,1,-1009,12,2,2,1,-1011,"[6, 0] ",0
main,110,12, T1T2 ,0,6,7,7,1,-1005,11,3,3,1,-1010,"[6, 0] ",0
main,111,12, T1T2 ,0,6,9,9,1,-1005,7,6,6,1,-1006,"[6, 0] ",0
main,112,12, T1T2 ,0,6,9,9,1,-1005,16,5,5,1,-1015,"[6, 0] ",0
main,113,12, T1T2 ,0,6,5,5,1,-1005,14,7,7,1,-1013,"[6, 0] ",0
main,114,12, T1T2 ,0,6,4,4,1,-1005,8,1,1,1,-1007,"[6, 0] ",0
main,115,12, T1T2 ,0,14,4,4,1,-1013,19,9,9,1,-1018,"[6, 0] ",0
main,116,12, T1T2 ,0,14,2,2,1,-1013,15,9,9,1,-1014,"[6, 0] ",0
main,117,12, T1T2 ,0,14,6,6,1,-1013,24,7,7,1,-1023,"[6, 0] ",0
main,118,12, T1T2 ,0,14,0,0,1,-1013,22,8,8,1,-1021,"[6, 0] ",0
main,119,12, T1T2 ,0,14,2,7,0,-1013,16,7,2,0,-1015,"[6, 0] ",0
main,120,12, T1T2 ,0,8,8,8,1,-1007,13,6,6,1,-1012,"[2, 0] ",0
main,121,12, T1T2 ,0,8,6,6,1,-1007,9,5,5,1,-1008,"[2, 0] ",0
main,122,12, T1T2 ,0,8,7,7,1,-1007,18,8,8,1,-1017,"[2, 0] ",0
main,123,12, T1T2 ,0,8,0,6,0,-1007,16,9,9,1,-1015,"[2, 0] ",0
main,124,12, T1T2 ,0,8,7,7,1,-1007,10,1,1,1,-1009,"[2, 0] ",0
main,125,12, T1T2 ,0,10,6,6,1,-1009,15,7,7,1,-1014,"[2, 0] ",0
main,126,12, T1T2 ,0,10,0,0,1,-1009,11,7,7,1,-1010,"[2, 0] ",0
main,127,12, T1T2 ,0,10,7,7,1,-1009,20,0,0,1,-1019,"[2, 0] ",0
main,128,12, T1T2 ,0,10,4,4,1,-1009,18,3,3,1,-1017,"[2, 0] ",0
main,129,12, T1T2 ,0,10,2,6,0,-1009,12,6,2,0,-1011,"[2, 0] ",0
main,130,12, T1T2 ,0,6,6,6,1,-1005,11,5,5,1,-1010,"[2, 0] ",0
main,131,12, T1T2 ,0,6,4,4,1,-1005,7,1,1,1,-1006,"[2, 0] ",0
main,132,12, T1T2 ,0,6,9,9,1,-1005,16,4,4,1,-1015,"[2, 0] ",0
main,133,12, T1T2 ,0,6,9,9,1,-1005,14,4,4,1,-1013,"[2, 0] ",0
main,134,12, T1T2 ,0,6,2,2,1,-1005,8,1,1,1,-1007,"[2, 0] ",0
main,135,12, T1T2 ,0,14,2,2,1,-1013,19,3,3,1,-1018,"[2, 0] ",0
main,136,12, T1T2 ,0,14,6,2,0,-1013,15,4,4,1,-1014,"[2, 0] ",0
main,137,12, T1T2 ,0,14,6,6,1,-1013,24,8,8,1,-1023,"[2, 0] ",0
main,138,12, T1T2 ,0,14,2,2,1,-1013,22,7,7,1,-1021,"[2, 0] ",0
main,139,12, T1T2 ,0,14,8,8,1,-1013,16,2,2,1,-1015,"[2, 0] ",0
main,140,12, T1T2 ,0,8,2,2,1,-1007,13,9,9,1,-1012,"[-6, 0] ",0
main,141,12, T1T2 ,0,8,7,3,0,-1007,9,3,7,0,-1008,"[-6, 0] ",0
main,142,12, T1T2 ,0,8,1,1,1,-1007,18,2,2,1,-1017,"[-6, 0] ",0
main,143,12, T1T2 ,0,8,8,8,1,-1007,16,2,2,1,-1015,"[-6, 0] ",0
main,144,12, T1T2 ,0,8,1,1,1,-1007,10,3,3,1,-1009,"[-6, 0] ",0
main,145,12, T1T2 ,0,10,1,1,1,-1009,15,7,7,1,-1014,"[-6, 0] ",0
main,146,12, T1T2 ,0,10,3,3,1,-1009,11,8,8,1,-1010,"[-6, 0] ",0
main,147,12, T1T2 ,0,10,1,1,1,-1009,20,5,5,1,-1019,"[-6, 0] ",0
main,148,12, T1T2 ,0,10,3,3,1,-1009,18,7,7,1,-1017,"[-6, 0] ",0
main,149,12, T1T2 ,0,10,4,4,1,-1009,12,9,9,1,-1011,"[-6, 0] ",0
main,150,12, T1T2 ,0,6,3,3,1,-1005,11,2,2,1,-1010,"[-6, 0] ",0
main,151,12, T1T2 ,0,6,1,1,1,-1005,7,9,9,1,-1006,"[-6, 0] ",0
main,152,12, T1T2 ,0,6,1,8,0,-1005,16,2,2,1,-1015,"[-6, 0] ",0
main,153,12, T1T2 ,0,6,6,6,1,-1005,14,2,2,1,-1013,"[-6, 0] ",0
main,154,12, T1T2 ,0,6,5,5,1,-1005,8,6,6,1,-1007,"[-6, 0] ",0
main,155,12, T1T2 ,0,14,4,4,1,-1013,19,5,5,1,-1018,"[-6, 0] ",0
main,156,12, T1T2 ,0,14,4,6,0,-1013,15,6,4,0,-1014,"[-6, 0] ",0
main,157,12, T1T2 ,0,14,5,5,1,-1013,24,7,7,1,-1023,"[-6, 0] ",0
main,158,12, T1T2 ,0,14,3,3,1,-1013,22,7,7,1,-1021,"[-6, 0] ",0
main,159,12, T1T2 ,0,14,6,6,1,-1013,16,3,3,1,-1015,"[-6, 0] ",0
main,160,12, T1T2 ,0,8,3,3,1,-1007,13,4,4,1,-1012,"[-2, 0] ",0
main,161,12, T1T2 ,0,8,0,0,1,-1007,9,2,2,1,-1008,"[-2, 0] ",0
main,162,12, T1T2 ,0,8,0,0,1,-1007,18,8,8,1,-1017,"[-2, 0] ",0
main,163,12, T1T2 ,0,8,0,0,1,-1007,16,4,4,1,-1015,"[-2, 0] ",0
main,164,12, T1T2 ,0,8,5,9,0,-1007,10,8,5,0,-1009,"[-2, 0] ",0
main,165,12, T1T2 ,0,10,1,1,1,-1009,15,8,8,1,-1014,"[-2, 0] ",0
main,166,12, T1T2 ,0,10,4,4,1,-1009,11,9,9,1,-1010,"[-2, 0] ",0
main,167,12, T1T2 ,0,10,1,1,1,-1009,20,6,6,1,-1019,"[-2, 0] ",0
main,168,12, T1T2 ,0,10,4,4,1,-1009,18,5,5,1,-1017,"[-2, 0] ",0
main,169,12, T1T2 ,0,10,9,9,1,-1009,12,4,4,1,-1011,"[-2, 0] ",0
main,170,12, T1T2 ,0,6,2,2,1,-1005,11,0,0,1,-1010,"[-2, 0] ",0
main,171,12, T1T2 ,0,6,2,2,1,-1005,7,7,7,1,-1006,"[-2, 0] ",0
main,172,12, T1T2 ,0,6,9,9,1,-1005,16,4,4,1,-1015,"[-2, 0] ",0
main,173,12, T1T2 ,0,6,2,2,1,-1005,14,4,4,1,-1013,"[-2, 0] ",0
main,174,12, T1T2 ,0,6,3,3,1,-1005,8,8,8,1,-1007,"[-2, 0] ",0
main,175,12, T1T2 ,0,14,9,9,1,-1013,19,0,0,1,-1018,"[-2, 0] ",0
main,176,12, T1T2 ,0,14,0,8,0,-1013,15,8,5,0,-1014,"[-2, 0] ",0
main,177,12, T1T2 ,0,14,3,3,1,-1013,24,8,8,1,-1023,"[-2, 0] ",0
main,178,12, T1T2 ,0,14,7,7,1,-1013,22,6,6,1,-1021,"[-2, 0] ",0
main,179,12, T1T2 ,0,14,6,6,1,-1013,16,0,0,1,-1015,"[-2, 0] ",0
main,180,12, T1T2 ,0,8,2,2,1,-1007,13,5,5,1,-1012,"[6, 0] ",0
main,181,12, T1T2 ,0,8,8,8,1,-1007,9,4,4,1,-1008,"[6, 0] ",0
main,182,12, T1T2 ,0,8,3,3,1,-1007,18,7,7,1,-1017,"[6, 0] ",0
main,183,12, T1T2 ,0,8,5,5,1,-1007,16,2,2,1,-1015,"[6, 0] ",0
main,184,12, T1T2 ,0,8,6,6,1,-1007,10,7,7,1,-1009,"[6, 0] ",0
main,185,12, T1T2 ,0,10,4,4,1,-1009,15,9,9,1,-1014,"[6, 0] ",0
main,186,12, T1T2 ,0,10,4,4,1,-1009,11,9,9,1,-1010,"[6, 0] ",0
main,187,12, T1T2 ,0,10,4,4,1,-1009,20,0,7,0,-1019,"[6, 0] ",0
main,188,12, T1T2 ,0,10,2,2,1,-1009,18,4,4,1,-1017,"[6, 0] ",0
main,189,12, T1T2 ,0,10,1,1,1,-1009,12,2,2,1,-1011,"[6, 0] ",0
main,190,12, T1T2 ,0,6,2,2,1,-1005,11,7,7,1,-1010,"[6, 0] ",0
main,191,12, T1T2 ,0,6,3,3,1,-1005,7,0,0,1,-1006,"[6, 0] ",0
main,192,12, T1T2 ,0,6,4,1,0,-1005,16,0,4,0,-1015,"[6, 0] ",0
main,193,12, T1T2 ,0,6,9,9,1,-1005,14,6,6,1,-1013,"[6, 0] ",0
main,194,12, T1T2 ,0,6,8,8,1,-1005,8,1,1,1,-1007,"[6, 0] ",0
main,195,12, T1T2 ,0,14,4,4,1,-1013,19,8,8,1,-1018,"[6, 0] ",0
main,196,12, T1T2 ,0,14,4,5,0,-1013,15,5,4,0,-1014,"[6, 0] ",0
main,197,12, T1T2 ,0,14,3,3,1,-1013,24,5,6,0,-1023,"[6, 0] ",0
main,198,12, T1T2 ,0,14,5,5,1,-1013,22,2,2,1,-1021,"[6, 0] ",0
main,199,12, T1T2 ,0,14,6,6,1,-1013,16,8,8,1,-1015,"[6, 0] ",0
main,200,12, T1T2 ,0,8,1,1,1,-1007,13,8,8,1,-1012,"[2, 0] ",0
main,201,12, T1T2 ,0,8,7,0,0,-1007,9,9,9,1,-1008,"[2, 0] ",0
main,202,12, T1T2 ,0,8,9,9,1,-1007,18,5,5,1,-1017,"[2, 0] ",0
main,203,12, T1T2 ,0,8,8,8,1,-1007,16,1,1,1,-1015,"[2, 0] ",0
main,204,12, T1T2 ,0,8,5,1,0,-1007,10,7,5,0,-1009,"[2, 0] ",0
main,205,12, T1T2 ,0,10,8,8,1,-1009,15,5,5,1,-1014,"[2, 0] ",0
main,206,12, T1T2 ,0,10,4,4,1,-1009,11,3,3,1,-1010,"[2, 0] ",0
main,207,12, T1T2 ,0,10,8,8,1,-1009,20,9,9,1,-1019,"[2, 0] ",0
main,208,12, T1T2 ,0,10,2,2,1,-1009,18,1,1,1,-1017,"[2, 0] ",0
main,209,12, T1T2 ,0,10,9,9,1,-1009,12,2,2,1,-1011,"[2, 0] ",0
main,210,12, T1T2 ,0,6,6,6,1,-1005,11,3,2,0,-1010,"[2, 0] ",0
main,211,12, T1T2 ,0,6,7,7,1,-1005,7,2,2,1,-1006,"[2, 0] ",0
main,212,12, T1T2 ,0,6,6,6,1,-1005,16,9,9,1,-1015,"[2, 0] ",0
main,213,12, T1T2 ,0,6,6,6,1,-1005,14,9,9,1,-1013,"[2, 0] ",0
main,214,12, T1T2 ,0,6,3,3,1,-1005,8,9,9,1,-1007,"[2, 0] ",0
main,215,12, T1T2 ,0,14,5,5,1,-1013,19,3,3,1,-1018,"[2, 0] ",0
main,216,12, T1T2 ,0,14,8,8,1,-1013,15,6,6,1,-1014,"[2, 0] ",0
main,217,12, T1T2 ,0,14,9,6,0,-1013,24,0,9,0,-1023,"[2, 0] ",0
main,218,12, T1T2 ,0,14,5,5,1,-1013,22,1,1,1,-1021,"[2, 0] ",0
main,219,12, T1T2 ,0,14,1,1,1,-1013,16,3,3,1,-1015,"[2, 0] ",0
main,220,12, T1T2 ,0,8,4,4,1,-1007,13,3,2,0,-1012,"[-6, 0] ",0
main,221,12, T1T2 ,0,8,2,2,1,-1007,9,3,3,1,-1008,"[-6, 0] ",0
main,222,12, T1T2 ,0,8,0,0,1,-1007,18,1,1,1,-1017,"[-6, 0] ",0
main,223,12, T1T2 ,0,8,7,7,1,-1007,16,4,4,1,-1015,"[-6, 0] ",1
main,224,12, T1T2 ,0,8,6,6,1,-1007,10,8,8,1,-1009,"[-6, 0] ",0
main,225,12, T1T2 ,0,10,0,0,1,-1009,15,9,9,1,-1014,"[-6, 0] ",0
main,226,12, T1T2 ,0,10,5,5,1,-1009,11,4,4,1,-1010,"[-6, 0] ",0
main,227,12, T1T2 ,0,10,9,9,1,-1009,20,2,2,1,-1019,"[-6, 0] ",0
main,228,12, T1T2 ,0,10,1,1,1,-1009,18,8,8,1,-1017,"[-6, 0] ",0
main,229,12, T1T2 ,0,10,4,4,1,-1009,12,3,3,1,-1011,"[-6, 0] ",0
main,230,12, T1T2 ,0,6,1,1,1,-1005,11,8,8,1,-1010,"[-6, 0] ",0
main,231,12, T1T2 ,0,6,8,1,0,-1005,7,1,8,0,-1006,"[-6, 0] ",0
main,232,12, T1T2 ,0,6,7,7,1,-1005,16,9,9,1,-1015,"[-6, 0] ",0
main,233,12, T1T2 ,0,6,4,4,1,-1005,14,8,8,1,-1013,"[-6, 0] ",0
main,234,12, T1T2 ,0,6,7,7,1,-1005,8,2,2,1,-1007,"[-6, 0] ",1
main,235,12, T1T2 ,0,14,7,7,1,-1013,19,9,9,1,-1018,"[-6, 0] ",0
main,236,12, T1T2 ,0,14,3,3,1,-1013,15,8,8,1,-1014,"[-6, 0] ",0
main,237,12, T1T2 ,0,14,5,5,1,-1013,24,9,9,1,-1023,"[-6, 0] ",0
main,238,12, T1T2 ,0,14,2,2,1,-1013,22,3,3,1,-1021,"[-6, 0] ",0
main,239,12, T1T2 ,0,14,1,1,1,-1013,16,6,6,1,-1015,"[-6, 0] ",0
main,240,12, T1T2 ,0,8,0,0,1,-1007,13,1,1,1,-1012,"[-2, 0] ",0
main,241,12, T1T2 ,0,8,7,5,0,-1007,9,5,7,0,-1008,"[-2, 0] ",0
main,242,12, T1T2 ,0,8,4,4,1,-1007,18,9,9,1,-1017,"[-2, 0] ",0
main,243,12, T1T2 ,0,8,1,1,1,-1007,16,9,9,1,-1015,"[-2, 0] ",0
main,244,12, T1T2 ,0,8,1,1,1,-1007,10,7,7,1,-1009,"[-2, 0] ",0
main,245,12, T1T2 ,0,10,8,8,1,-1009,15,7,7,1,-1014,"[-2, 0] ",0
main,246,12, T1T2 ,0,10,5,5,1,-1009,11,6,6,1,-1010,"[-2, 0] ",1
main,247,12, T1T2 ,0,10,6,6,1,-1009,20,9,9,1,-1019,"[-2, 0] ",0
main,248,12, T1T2 ,0,10,4,4,1,-1009,18,5,5,1,-1017,"[-2, 0] ",0
main,249,12, T1T2 ,0,10,6,6,1,-1009,12,8,8,1,-1011,"[-2, 0] ",0
main,250,12, T1T2 ,0,6,6,6,1,-1005,11,1,1,1,-1010,"[-2, 0] ",0
main,251,12, T1T2 ,0,6,5,5,1,-1005,7,7,7,1,-1006,"[-2, 0] ",0
main,252,12, T1T2 ,0,6,3,3,1,-1005,16,7,7,1,-1015,"[-2, 0] ",0
main,253,12, T1T2 ,0,6,2,2,1,-1005,14,6,6,1,-1013,"[-2, 0] ",0
main,254,12, T1T2 ,0,6,8,2,0,-1005,8,2,8,0,-1007,"[-2, 0] ",0
main,255,12, T1T2 ,0,14,7,7,1,-1013,19,4,4,1,-1018,"[-2, 0] ",0
main,256,12, T1T2 ,0,14,8,3,0,-1013,15,3,8,0,-1014,"[-2, 0] ",0
main,257,12, T1T2 ,0,14,0,0,1,-1013,24,2,2,1,-1023,"[-2, 0] ",1
main,258,12, T1T2 ,0,14,8,8,1,-1013,22,2,2,1,-1021,"[-2, 0] ",0
main,259,12, T1T2 ,0,14,6,6,1,-1013,16,9,9,1,-1015,"[-2, 0] ",0
main,260,12, T1T2 ,0,8,2,2,1,-1007,13,3,3,1,-1012,"[6, 0] ",0
main,261,12, T1T2 ,0,8,3,3,1,-1007,9,9,9,1,-1008,"[6, 0] ",0
main,262,12, T1T2 ,0,8,6,6,1,-1007,18,8,8,1,-1017,"[6, 0] ",0
main,263,12, T1T2 ,0,8,7,7,1,-1007,16,5,5,1,-1015,"[6, 0] ",0
main,264,12, T1T2 ,0,8,1,1,1,-1007,10,3,3,1,-1009,"[6, 0] ",0
main,265,12, T1T2 ,0,10,4,4,1,-1009,15,2,2,1,-1014,"[6, 0] ",0
main,266,12, T1T2 ,0,10,8,8,1,-1009,11,2,2,1,-1010,"[6, 0] ",0
main,267,12, T1T2 ,0,10,6,6,1,-1009,20,5,5,1,-1019,"[6, 0] ",0
main,268,12, T1T2 ,0,10,9,9,1,-1009,18,4,4,1,-1017,"[6, 0] ",1
main,269,12, T1T2 ,0,10,2,2,1,-1009,12,3,3,1,-1011,"[6, 0] ",0
main,270,12, T1T2 ,0,6,0,0,1,-1005,11,8,8,1,-1010,"[6, 0] ",0
main,271,12, T1T2 ,0,6,4,7,0,-1005,7,7,4,0,-1006,"[6, 0] ",0
main,272,12, T1T2 ,0,6,2,2,1,-1005,16,0,0,1,-1015,"[6, 0] ",0
